Title,Film,Year,Singer,Composer,Lyricist,Lyrics
chale jaanaa nahiin nain milaake,badi behan,1949,lata,husnlalbhagatram,rajinder krishan, chale jaanaa nahiin nainaa milaake haay sainyyaa bedardii sainyyaa bedardii  merii qasam tumhe mere hii hoke rahanaa dilon kii baat kisii aur se nahiin kahanaa bairii duniyaa se rakhanaa chhupaa ke haay sainyyaa bedardii sainyyaa bedardii chale jaanaa nahiin   threedots  nanhiin sii jaan merii kaho na jalaaoge chhod ke mujhe kahiin chale to na jaaoge bhuul jaanaa nahiin dil men basaa ke haay sainyyaa bedardii sainyyaa bedardii chale jaanaa nahiin   threedots 
mast pawan shaaken laharaayen,haar jeet abhinetri,1940,kanan devi pahadi sanyal,r c boral,arzoo or kedar sharma,     kaa 	mast pawan shaaken laharaayen 	banban mor papiihe gaayen 	he mast pawan shaaken laharaayen 	banban mor papiihe gaayen 	he mast pawan shaaken laharaayen  	phuul phuul 	phuulphuul par bhanware jaayen 	jaakar priit ke giit sunaayen  	phuulphuul par bhanware jaayen 	jaakar priit ke giit sunaayen  pa 	 jo hriday men giit hai vyaakul 	tuu bhii use sunaa sunaa  2 	gaa sajanawaa gaa sanawaa 	gaa sajanawaa gaa  do 	mast pawan shaaken laharaayen 	banban mor papiihe gaayenaaa 	he mast pawan shaaken	 
kaanton se chhedate hain mere jigar ke chhaale,qeemat,1946,ameerbai,naushad,khumar barabankvi  majrooh,  kaanton se chhedate hain mere jigar ke chhaale mere jigar ke chhaale kaanton se chhedate hain mere jigar ke chhaale mere jigar ke chhaale nirdhan se khelate hain uunche makaan vaale nirdhan se khelate hain uunche makaan vaale  duniyaa to jaa rahii hai apanii baaraat lekar duniyaa to jaa rahii hai apanii baaraat lekar koii kuchal gayaa hai ye kaun dekhebhaale koii kuchal gayaa hai ye kaun dekhebhaale kaanton se chhedate hain mere jigar ke chhaale  shaayad ke bekason kaa bhagavaan bhii nahiin hai shaayad ke bekason kaa bhagavaan bhii nahiin hai majabuur ham hain jis kaa jii chaahe vo sataa le majabuur ham hain jis kaa jii chaahe vo sataa le kaanton se chhedate hain mere jigar ke chhaale 
tum mujh ko bhuul jaao ab ham na mil sakenge,badi behan,1949,suraiyya,husnlalbhagatram,qamar jalalabadi, tum mujh ko bhuul jaao ab ham na mil sakenge daalii se phuul tuute ab kaise khil sakenge  ik roz to chakorii dekhegaa chaand pyaaraa ik roz to milegaa har lahar ko kinaaraa ham dekhate rahenge ro ro ke ye kahenge   threedots  shahanaaiaan bajengii aur dulhanen sajengii haathon men mal ke mehandii saajan ke ghar chalengii ham dekhate rahenge ro ro ke ye kahenge   threedots 
jugjug jiivo re,bharat milap,1942,,shankar rao vyas,pt anuj,     jugjug jiivo re 2 kaikeyii ke kumaar avadhesh praanadhaar 2 jugjug jiivo re 2  hai raajasii badhaaii sab rakt  saath aaii 2 sab jag ke saath  aaratii utaarii jugjug jiivo re 2  gaavat hai kahuun tanantanan kouu 2 naachat hai chhum chhanananan kouu naachat hai chhum chhanananan  kouu kanchan thaal sajaavat hai 2 phar sone ko phal laagat hai 2  bajarangii bhet chadhaavat hai 2 ati nyaarii ati nyaarii ye lal sab  shobhaa dekhdekh balihaarii ayodhyaa saarii  aaye aaye rang bhuumi men raghukul bhuushan raam lakhan daahinii or he 2 sohat siy dishi vaam nij nij ruchi anusaar sab laaye bhuushan tiir 2 prem bhent ab de rahe 2 lakhan siiy raghuviir 2  jugjug jiivo re 2 
ham apane dil kaa fasaanaa unhen sunaa na sake,actress,1948,rafi,shyamsunder,nakshab,  ham apane dil kaa fasaanaa unhen sunaa na sake lagii hai aag jo 2 dil men use bujhaa na sake ham apane dil kaa fasaanaa unhen sunaa na sake   terii talaash men dardar kii thokaren khaaiin  2 merii wafaa ke qadam phir bhii dagamagaa na sake  lagii hai aag jo 2 dil men use bujhaa na sake ham apane dil kaa fasaanaa unhen sunaa na sake   zaraa to soch ke us dil kaa haal kyaa hogaa haal kyaa hogaa  2 jo duur rah na sake tere paas aa na sake  lagii hai aag jo 2 dil men use bujhaa na sake ham apane dil kaa fasaanaa unhen sunaa na sake  ham unako yaad na karate pe dil kaa kyaa kiije 2 hazaar bhuulanaa chaahaa magar bhulaa na sake  lagii hai aag jo 2 dil men use bujhaa na sake ham apane dil kaa fasaanaa unhen sunaa na sake 
ai chaand nikal aa,muskarahat,1943,beenapani mukharji chitalkar,c ramchandra,pt ishwar chandra kapoor,  ai chaand nikal aa  taaron kii toliyon ko teraa intazaar hai saagar kii mast laharon kaa dil beqaraar hai dekh na tarasaa 2 ai chaand nikal aa threedots  jiivan kaa shuruu aaj nayaa daur huaa hai man men mere miithaamiithaa shor huaa hai ab aur na jalaa ai chaand nikal aa threedots 
paradesii baalamaa baadal aayaa,rattan,1944,zohrabai,naushad,d n madhok,  paradesii baalamaa baadal aayaa 2  tere binaa kachhuu naa bhaayaa ke jiyaa jaayaa  2 paradesii baalamaa baadal aayaa 2  aise naa biit jaayen baalam jawaaniyaan o jawaaniyaan aawo sunaayen tumhen dil kii kahaaniyaan o kahaaniyaan  dil raatdin pukaare haayaa ke jiyaa jaayaa  2 paradesii baalamaa baadal aayaa 2  nainaa bhar aayenge o more jiyaa dolanaa o dolanaa bhuul hai kisii se kabhii miithe bol bolanaa bol bolanaa  rahrah ke terii yaad aayaa ke jiyaa jaayaa  2 paradesii baalamaa baadal aayaa 2  garaj rahe baadarawaa bijalii musakaat hai musakaat hai aise men ruuthruuth jaanaa burii baat hai burii baat hai  ikale men jiyaa talamalaayaa ke jiyaa jaayaa  2 paradesii baalamaa baadal aayaa 2 
duur papiihaa bolaa raat aadhii rah gaii,gajre,1948,suraiya,anil biswas,g s nepali, duur papiihaa bolaa raat aadhii rah gaii merii tumhaarii mulaaqaat baaqii rah gaii duur papiihaa bolaa threedots  meraa dil hai udaas jiyaa mandmand hai baadalon ke ghere men chaand nazarband hai baadal aae par barasaat baaqii rah gaii merii tumhaarii mulaaqaat baaqii rah gaii duur papiihaa bolaa threedots  aankh michaulii khelii jhulaa jhuum ke jhuule ban men chamelii phuulii ham bahaar men bhuule par denii thii jo saugaat baaqii rah gaii merii tumhaarii mulaaqaat baaqii rah gaii duur papiihaa bolaa threedots
tuute hue armaanon kii ik duniyaa basaaye,lahore,1949,lata,shyamsunder,rajinder krishan,  tuute hue aramaanon kii ik duniyaa basaaye2 baithii huun terii yaad ko siine se lagaaye2 tuute hue armaan   tuu duur hai nazaron se2 khushii duur hai dil se2 tuu aaye to phir merii khushii laut ke aaye tuute hue aramaanon threedots  is dar se ki duniyaa kahiin majabuur na kar de majabuur na kar de palakon se laharaate hue aansuu na bahaaye tuute hue aramaanon threedots  ik qaid hai gam kii ik qaid hai gam kii ye judaaii kaa zamaanaa judaaii kaa zamaanaa aajaa ke gam  mujhase kahiin jiit na jaaye tuute hue aramaanon threedots 
ummiidon kaa taaraa qisamat se,eighteen fifty seven 1857,1946,suraiya,sajjad,anjum pilibhiti, ummiidon kaa taaraa ummiidon kaa taaraa qisamat se kuchh der chamak ke tuut gayaa tuut gayaa gharbaar lutaa barabaad huye sayyaad chaman ko luut gayaa luut gayaa  jab tum hii nahiin to duniyaa men jiine kii kushii bhii koii nahiin koii nahiin ab aag lage yaa barf gire 2 aramaan bharaa dil tuut gayaa tuut gayaa ummiidon kaa taaraa  aaraam uthaaye the jitane gam unase bhii jyaadaa hamako mile naazuk thaa bahot chhaalaa dil kaa 2 ek thes lagii aur phuut gayaa phuut gayaa ummiidon kaa taaraa 
gariibon kaa hissaa gariibon ko de do,ladli,1949,lata chorus,anil biswas,hudda, gariibon kaa hissaa gariibon ko de do gariibon ko  de do  gariibon kaa amiiro amiiro hamen sukhii rotii hii de do gariibon kaa hissaa  jo pahale thii vahii hai ab bhii haalat hamaarii the pahale bhii bhukhe  hain ab bhii bhikhaarii hameshaa se hain haath phaile hue do  gariibon kaa hissaa   ye unchii imaarat ye resham ke tukade  naa kutiyaa hii hamako naa khaadii ke tukade hamen bhii to apanaa badan dhaankane do gariibon kaa hissaa   agar rukhii sukhii ye khaakar bachenge to kal ko ye gaandhii jawaahir banenge inhen sirf  jiine kaa maukaa hii de do gariibon kaa hissaa 
ai dil kushii se ho jaa,wapas,1943,binota bose,r c boral,, ai dil kushii se ho jaa bhagawaan ke hawaale marazii pe chhod usakii raaten amaavaraa ke   ummiid naaummiidii dukh sukh milan judaaii in sabake mel hii men hai zindagii samaaii tuu uth re inase uupar paramaatmaa ko paa le ai dil kushii se ho jaa threedots  vo saanwaraa salonaa sansaar kaa sahaaraa kar degaa paar bedaa majhadhaar se hamaaraa ai dil kushii se ho jaa threedots
dol rahii hai naiyaa merii,shikari,1946,ashok kumar paro ashok kumar,s d burman,pradeep,       dol rahii hai dol rahii hai dol rahii hai naiyaa dol rahii hai naiyaa merii dol rahii hai naiyaa aa ho ho ho ho ho ho 3   aaj puunam kaa chaand khilaa hans rahii hai raat aaj chamakiilii laharon kaa chanchal hai gaat  2 main akelaa huun kisase kahuun apane man kii baat  ho kahaan jaauun kahaan jaauun kahaan jaauun re  2  merii raadhaa hai kaun main huun kisakaa kanhaiyaa merii raadhaa merii raadhaa hai kaun main huun kisakaa kanhaiyaa  dol rahii hai naiyaa merii dol rahii hai naiyaa dol rahii hai dol rahii hai dol rahii hai naiyaa dol rahii hai naiyaa merii dol rahii hai naiyaa ho 	
gulashan pe hai bahaar koyal kii hai pukaar,jag biti,1946,suraiyya,ghulam haider,,  gulashan pe hai bahaar koyal kii hai pukaar piyaa aajaa re  biitaa jo bachapan to aaii javaanii usakii kahaanii piyaa tumako sunaanii jiyaa hai beqaraar baaten to hon dochaar piyaa aajaa re gulashan pe hai bahaar threedots  sakhiyon ne daale hain ambavaa pe jhuule aise samay men saiyaan tum hamako bhuule chhedenge man ke taar gaaenge ham malhaar piyaa aajaa re gulashan pe hai bahaar threedots  aankhon men aa ke piyaa dil men samaa jaa ujadii huii tuu merii duniyaa basaa jaa jiivan ke ye din chaar kyuun jaane den bekaar piyaa aajaa re gulashan pe hai bahaar threedots 
koii roke use aur ye kah de kuchh apanii nishaanii detaa jaa,sindoor,1947,ameerbai,khemchand prakash,qamar jalalabadi,   koii roke use aur ye kah de kuchh apanii nishaanii detaa jaa  2 gar ye bhii tujhe manzuur nahiin to yaad bhii apanii letaa jaa  miiraa kii zubaan chup hai lekin aankhen roro kar ye kahatii hain  jis dil ko tadapataa chhod chalaa us dil ke tukade letaa jaa  2  main mit jaauun to mit jaauun 2 tuu shaad rahe aabaad rahe 2  o jaane waale thahar zaraa is dil kii duaayen letaa jaa  2  koii roke use aur ye kah de kuchh apanii nishaanii detaa jaa 
aa jaa merii barabaad mohabbat ke sahaare,anmol ghadi,1946,noorjehan,naushad,tanvir naqvi,      aa jaa aa jaa aa jaa merii barabaad mohabbat ke sahaare hai kaun jo bigadii huii taqadiir sanwaare  2   aaye bhii na the kushq huye aankhon men aansuu haay aankhon men aansuu  2 nikale bhii na the lut gaye aramaan bechaare hai kaun jo bigadii huii taqadiir sanwaare   anjaamemohabbat hamen maaluum hai lekin hamen maaluum hai lekin  2 lete hain tere gam men ummiidon ke sahaare hai kaun jo bigadii huii taqadiir sanwaare   thaa dil ko faqat terii mohabbat kaa sahaaraa mohabbat kaa sahaaraa  2 hamane isii ummiid pe din apane guzaare hai kaun jo bigadii huii taqadiir sanwaare  aa jaa aa jaa aa jaa merii barabaad mohabbat ke sahaare hai kaun jo bigadii huii taqadiir sanwaare 
aavaaz de kahaan hai duniyaa merii javaan hai,anmol ghadi,1946,noorjehan surendra,naushad,tanvir naqvi, aavaaz de kahaan hai duniyaa meri javaan hai  aabaad mere dil men ummiid kaa jahaan hai  duniyaa meri javaan hai threedots  aa raat jaa rahi hai  yuun jaise chaandanii ki  baaraat jaa rahi hai  chalane ko ab falak se  taaron kaa kaaravaan hai  aise men tu kahaan hai  duniyaa meri javaan hai threedots  kismat pe chhaa rahi hai  kyon raat kii siyaahii  viran hai meri niinden  taaron se le gavaahii  barabaad main yahaan huun  aabaad tu kahaan hai  bedard aasamaan hai threedots  aavaaz de kahaan hai threedots
betaab hai dil dardemuhabbat ke asar se,dard,1947,suraiyya uma devi,naushad,shakeel, umabetaab hai dil betaab hai dil dardemuhabbat ke asar se jis din se meraa chaand chhupaa merii nazar se betaab hai dil  umasoii huii qismat ko merii aake jagaa jaa aajaa merii duniya men zaraa laut ke aajaa2 aankhon ko hai ummiid aankhon ko hai ummiidterii raahguzar  se jis din se meraa chaand chhupaa merii nazar se betaab hai dil  surye kaun mere dil merii aankhon men samaaya ye kiskii nigaahon ne mujhe apanaa banaayaa2 begaana huii begaanaa huii jaati huun duniyaa kii kabar se takaraagaii ye kis kii nazar merii nazar se betaab hai dil  umadam bhar ko terii yaad se gaafil nahiin rahatii jo dil pe guzaratii hai zubaan se nahiin kahatii2 fariyaad bhii fariyaad bhii hotii nahiin rusuvaaii ke dar se jis din se meraa chaand chhupaa merii nazar se betaab hai dil  surik mauj hai ik raag hai ik rang hai jii men hanstii huun kushii men gaatii huun kushii men2 utthaa hai ye tuufaan utthaa hai ye tuufaan kudaa jaane kidhar se takaraagaii ye kiskii nazar merii nazar se
champaakalii hai udaas bhanvaraa na aae paas,chhin le azadi,1947,hameeda bano,hansraj behl,pt indra,  champaakalii hai udaas bhanvaraa na aae paas  ruup hai rang hai jiivan bharaa hai bharii huii hai suvaas kaun kamii mujh men re bhanvare kaahe karat niraas champaakalii hai udaas threedots  phuulon ke gaalon men laalii bharii hai champaakalii terii piilii padii hai piyaa milan kii aas champaakalii hai udaas threedots 
prem kii naiyaa ko milaa hai prem nadii kaa kinaaraa,meghdoot,1945,jagmohan kalyani das,kamal dasgupta,faiyaz hashmi, do prem kii naiyaa ko milaa hai prem nadii kaa kinaaraa  ja miithe raag pavan hai gaatii ka gaalon kaa hai taar bajaatii do ham donon ko lekar naache ja naache jiivan jamunaadhaaraa ka jiivan jamunaadhaaraa  ja rahen tumhaare nain rasiile nain milaa ke amrit pii le ka aaj kii ritu hai badii suhaanii saath men priitam pyaaraa  ja aandhii se bhii bujhe nahiin sachchii priit kii baatii ka mil jaate hain aake ek din bichhade saathii do prem milan kii jiit huii hai birahaa kaa dukh haaraa
hansii chaand kii aaj niraalii,humrahi,1945,binata bose,r c boral,zakir hussain,  hansii chaand kii aaj niraalii man ko lubhaanewaalii andhere ko duur hataa ke phailaaye ujiyaalii  daudii hawaa chaman men aae ye nahiin jaane kaun bulaae phuul phuul par man bharamaae phiratii daalii daalii hansii chaand kii threedots  aasamaan bhii jhuum rahaa hai chandantilak lagaae phire magan hanson kaa jodaa apane pankh milaae swargdesh kii kaun ye baalaa dhuundh rahii phuulon kii maalaa aaj ye kaise diip jalaatii kaisii ye diwaalii hansii chaand kii threedots
duniyaa men gariibon ko,zamindar,1942,shamshad,ghulam haider,behzaad lakhnavi qamar jalalabadi, duniyaa men gariibon ko aaraam nahiin milataa rote hain to hansane kaa paigaam nahiin milataa  gurabat kii kahaanii hai aankhon kii zubaanii hai aagaaz ko rote hain anjaam nahiin milataa  sau jaam gariibii ke qisamat ne pilaaye hain jis jaam men raahat hai wo jaam nahiin milataa  jo koii bhii aataa hai thokar hii lagaataa hai mar ke bhii gariibon ko aaraam nahiin milataa
suno suno banawaarii more,jeet,1949,geeta roy,shyam babu pathak,prem dhawan,      suno suno banawaarii morii 2 duniyaa duniyaa terii bhaii dhukhiyaarii suno suno banawaarii morii suno suno   mahalon men koii raas rachaaye koii dardar thokar khaaye  2 ek hanse ek roye ek hanse ek roye jag men kaise tujhase dekhaa jaaye 2 ye to koii naa e  muraarii 2  duniyaa terii bhaii dhukhiyaarii suno suno banawaarii morii suno suno   is dharatii se sonaa nikale is aakaash se amrat barase  2  phir bhii terii kutanii  duniyaa rotii ke tukadon ko tarase  2 bhuukhe hain laakhon narnaarii  suno suno banawaarii morii 2 duniyaa terii bhaii dhukhiyaarii suno suno banawaarii morii suno suno   diindharam ke jhagadon men ye duniyaa terii mitatii jaaye  2  dhandhaulat ke naam pe bhaaii bhaaii kaa hii lahuu bahaaye  2 hamen jagaa de raah bataa de 2 rakh le laaj hamaarii  suno suno banawaarii morii 2 duniyaa terii bhaii dhukhiyaarii suno suno banawaarii morii suno suno 
ham aur tum aur ye kushii ye qahaqahe ye dillagii,alibaaba,1940,surendra wahidanbai,anil biswas,dr safdar aah, su 	 ham aur tum aur ye kushii 	ye qahaqahe ye dillagii 	chhitakii huii hai chaandanii  2 	ham aur tum wa 	 angadaaiyaan bhuuton  ne liin 	mahakaa chaman kaliyaan khiliin  2 	aaii hawaa mastii bharii 2  	ham aur tum aur ye kushii 	ye qahaqahe ye dillagii 	chhitakii huii hai chaandanii 	ham aur tum  su 	 dil men hujuumeaarazuu 	aansuu men ras pahaluu men tuu  2  	qisamat hamaarii jaag uthii 3  	ham aur tum aur ye kushii 	ye qahaqahe ye dillagii 	chhitakii huii hai chaandanii 	ham aur tum  wa 	 baanhen gale men pad gaiin 	aankhon se aankh lad gaiin  2 	chhalakii sharaabezindagii 4   	ham 	aur tum 	aur ye kushii 	ye qahaqahe 	ye dillagii do 	chhitakii huii hai chaandanii 	ham aur tum 
le aaii phir kahaan par,salgirah,1946,noorjehan,nashad,shevan rizvi, le aai phir kahaan par qismat hamen kahaan se 2 ye to vohii jagah hai guzare the ham jahaan se le aai phir kahaan par   majabuur kar rahii hai phir gardishezamaanaa 2 ham chhed den vahiin se guzaraa huaa fasaanaa lekin koi bataa de bhuule the ham kahaan se ye to vohii jagah hai guzare the ham jahaan se le aai phir kahaan par   terii hii anjuman men ye intezaar teraa 2 tere bagair saathii jashnebahaar teraa ye kaun sii adaa hai puuchhenge aasmaan se ye to vohii jagah hai guzare the ham jahaan se le aai phir kahaan par   mahafil men aapakii ham kuchh aur to na laae 2 nagamaat men sajaakar jazabaat leke aae yaad aaenge bahut ham jaaenge jab yahaan se ye to vohii jagah hai guzare the ham jahaan se   le aai phir kahaan par qismat hamen kahaan se 2 ye to vohii jagah hai guzare the ham jahaan se le aai phir kahaan par 
meraa dil todane vaale mere dil kii duaa lenaa,mela,1948,mukesh shamshad,naushad,shakeel,  mu 	meraa dil todane vaale mere dil kii duaa lenaa 	mitaakar merii duniyaa ko naii duniyaa basaa lenaa  sha 	mohabbat kii qasam tumako lagii dil kii bujhaa lenaa 	hamaarii yaad jab aae to do aansuu bahaa lenaa  mu 	nahiin aataa vafaaon se hamen daaman bachaa lenaa 	tumhiin par jaan de denge kisii din aazamaa lenaa 	meraa dil todane vaale threedots  sha 	mohabbat naam hai gam kaa kushii se gam uthaa lenaa 	agar dil ko na chain aae to kuchh roro ke gaa lenaa mu 	mitaakar merii duniyaa threedots sha 	hamaarii yaad jab aae threedots 
ek baar chale aao  phir chaahe na aanaa,pyar ki raat,1949,lata devi,n a jalgaonkar,, ek baar chale aao  phir chaahe na aanaa kuchh tum bhii mere dil kii bechainiyaan le jaao  tasabiir muhabbat kii ham ne to banaa daalii mit jaaye to daamanase tum us ko mitaa jaao  jo kahane ko jii chaahe lekin na kahii jaaye wo kis kii kahaanii hai itanaa to bataa jaao  mushkil se jo roke hain wo ashk na bah jaaye itanaa to in aankhon ko samajhaane chale aao  huun shamaa magar jisane parawaanaa banaa daalaa dil jis ne jalaa daalaa wo aag bujhaa jaao
kisii ke madhur pyaar men,sindoor,1947,naseem akhtar sushil sahu,khemchand prakash,neelkanth tiwari, na  kisii ke madhur pyaar men man meraa kho gayaa su  jiivan kii har galii men meraa chaand hans gayaa na  main ho gayii kisii kii koii meraa ho gayaa do  kisii ke madhur pyaar men  threedots  su  ban ban ke taare nainon men sapane chamak uthe na  har ang men umang ke gahane damak uthe su  haan chupake chupake jab se koii man men bas gayaa na  main ho gayii kisii kii  threedots  su  rahrah ke mere dil se hai kahataa kisii kaa dil na  haan ek hii manzil  hai apanii ek hii manzil su  ham ek hii manzil pe chalen ho na kabhii duur na  ham ek hii dil se chale ho naa kabhii duur su  ban jaayen merii priit terii maang kaa sinduur na  haan chupake chupake jab se koii man men bas gayaa      main ho gayii kisii kii  threedots
dharakdharak tere bin meraa jiyaraa,singaar,1949,suraiya chorus,khurshid anwar,d n madhok, su 	dharakdharak haay 	dharakdharak tere bin meraa jiyaraa sagarii raat sataaye re 	tere bin chain na aaye re ko 	tere bin chain na aaye re su 	ghaghar talak koii duur musaafir aa mil aa mil gaaye re 	jiyaa meraa bharbhar aaye re ko 	jiyaa meraa bharbhar aaye re  su 	dil ne kahaa ko 	dil ne kahaa su 	dil ne kahaa kyaa rakhaa hai unase priit lagaane men 	mainne kahaa ko 	mainne kahaa su 	mainne kahaa un jaisaa duujaa nahiin zamaane men 	jisape meraa dil aaye re 	un bin rahaa na jaaye re ko 	un bin rahaa na jaaye re  su 	dharakdharak tere bin meraa jiyaraa sagarii raat sataaye re 	tere bin chain na aaye re ko 	tere bin chain na aaye re  su 	laakhon men tuu ek balamawaa ham jaisii hain galiigalii ko 	ham jaisii hain galiigalii su 	bhanwaraa hai badanaam sajanawaa tum na bhatako kaliikalii ko 	tum na bhatako kaliikalii su 	barasbaras dukhiyaare nainaa haare tum nahiin aaye re 	jiiwan biitaa jaaye re ko 	jiiwan biitaa jaaye re  su 	dharakdharak haay 	dharakdharak tere bin meraa jiyaraa sagarii raat sataaye re 	tere bin chain na aaye re ko 	tere bin chain na aaye re 
itanaa bhii beqason ko na aasamaan sataae,bholi,1949,lata,pt govindram,pt ishwar chandra kapoor,  itanaa bhii beqason ko na aasamaan sataae ki dil kaa dard lab pe fariyaad ban ke aae itanaa bhii beqason threedots  jo kuchh thaa paas apane vah ham lutaa chuke hain apane hii haathon apanii hastii mitaa chuke hain ujade hue chaman men ab kyaa bahaar aae itanaa bhii beqason threedots  kyaa shaan hai shamaa kii paravaanon ko jalaanaa paaravaanon ko jalaa kar shamaa bhii jalatii jaae itanaa bhii beqason threedots 
bedard tere dard ko siine se lagaa ke,padmini,1948,lata,gulam haidar,wali saheb,  bedard tere dard ko siine se lagaa ke ro lenge tasavvur men tujhe paas bithaa ke 2  jab duur thii unase main bahut paas thii unake kyuun duur kiyaa thaa yuun mujhe paas bulaa ke bedard tere dard ko threedots  barabaad bhii hoke na karenge teraa shikawaa 2 hans lenge gae vaqt ko ham saamane laa ke bedard tere dard ko threedots  thandak unhen milatii hai agar merii jalan se 2 dekhuungii tamaashaa main bhare ghar ko jalaa ke bedard tere dard ko threedots 
kaantaa laago re sajanavaa mose raah chalii na jaaye,basant,1942,parul ghosh khan mastana,pannalal ghosh,p l santoshi, kaantaa laago re sajanavaa mose raah chalii na jaaye uii maan raah chalii na jaaye kaantaa laago re   threedots  saajan kaantaa priit banii hai morii galii men aaye ek chupake se chubhe badan men duujii hansii udaaye raah chalii na jaaye raamaa raah chalii na jaaye daiyyaa raah chalii na jaaye   threedots  kaantaa laago haan haan kaantaa laago re sajanavaa mose raah chalii na jaaye kaliyaan chunane chalii kaanton se ghabaraaye sukh vo kaise paaye baanvarii duhkh se jo dar jaaye aao sajan haath pakad lo sang sang donon jaayen galii galii men kaante hain jo kalii kalii ban jaayen phir mat kahanaa kabhii sajaniyaa raah chalii na jaaye mose raah chalii na jaaye   threedots
meraa man kho gayaa hai,naya sansar,1941,ashok kumar,ramchandra pal,pradeep,  meraa man kho gayaa hai 4  kahaan dhuundhuun kahaan puuchhuun meraa man kho gayaa hai 6  main kise yaad karuun kahaan fariyaad karuun meraa anamol ratan kahiin gum ho gayaa hai meraa man kho gayaa hai 4  merii pahachaan kii hai ek salonii baalaa 2  kahiin kuchh bhuul se haan wo kahiin le gaii ho  2 meraa dil matawaalaa 2 meraa man kho gayaa hai 4  kahaan puuchhuun meraa man kho gayaa hai 6 
bahaar katam huii  chale dil kii duniyaa barabaad kar ke,dard,1947,suraiyya,naushad,shakeel, bahaar khatam huii dil gayaa kushii bhii gaii vo kayaa gaye ke mohabbat kii zindagii bhii gaii  chale dil kii duniyaa jo barabaad kar ke bahut roenge unako ham yaad kar ke2  kisii tarah aataa nahiin chain dil ko naa kaamosh rah ke naa fariyaad kar ke bahut roenge unako ham yaad kar ke chale dil kii duniyaa jo barabaad kar ke bahut roenge unako ham yaad kar ke  are o mere dil ke dushaman zamaane tujhe kayaa milaa mujh ko barabaad kar ke bahut roenge unako ham yaad kar ke chale dil kii duniyaa jo barabaad kar ke bahut roenge unako ham yaad kar ke  kushii de ke taqadiir ne de diyaa gam kiyaa qaid kyon mujh ko aazaad kar ke bahut roenge unako ham yaad kar ke chale dil kii duniyaa jo barabaad kar ke bahut roenge unako ham yaad kar ke
dil kaa qaraar lut chukaa,lekh,1949,suraiyya,krishan dayal,qamar jalalabadi,  dil kaa qaraar lut chukaa gam kii kahaanii rah gaii vo to nazar se duur hain unakii nishaanii rah gaii  suukh chuke hain ashq bhii aag bujhegii kis tarah dil ko jalaane ke lie yaad puraanii rah gaii  dil ko lagaa ke thes vo aankhen churaa ke chal die hansane ke din na rahe rotii javaanii rah gaii dil kaa qaraar threedots 
kahiin kaa diipak kahiin kii baatii  dekh chaand kii or,aag,1948,shailesh shamshad,ram ganguli,saraswati kumar deepak, kahiin kaa diipak kahiin kii baatii   2 aaj bane hain jiivanasaathii dekh hansaa hai chaand musaafir dekh chaand kii ora  threedots  dekh ghataa ghanaghor  2 musaafir dekh ghataa ghanaghor 2 chaand ke mukh par ghunghat daale khel rahii jo khel  2 chhipaa liyaa aanchal men mukhadaa dekh ghataa kaa khel 2 khel khel men dekh musaafir bandhii priit kii dora dekh chaand kii ora threedots  dekh lahar kii ora 2 musaafir dekh lahar kii ora 2 tadap uthii jo dekh chaand ko chhipaa na paayii priit 2 milana huaa chandaa laharon kaa guunj uthaa sangiit 2 jhuum uthe hain dekh musaafir chandaa aur chakora dekh chaand kii ora threedots
o duniyaa ke rahane vaalo bolo kahaan gayaa chitachor,dil ki rani,1947,raj kapoor madhav,s d burman,yashodanandan joshi,   o duniyaa ke rahane vaalo bolo kahaan gayaa chitachor kahaan gayaa chitachor  2  jaauun kahaan aur dhuundhuun kahaan 2 khoyaa huaa man paauun kahaan man paauun kahaan  chhiin ke manavaa meraa pyaaraa kahaan gayaa chitachor  2   o duniyaa ke rahane vaalo bolo kahaan gayaa chitachor kahaan gayaa chitachor  2  nain thake hain bain thake hain 2 thak gayaa man kaa chain 2  thakii nahiin milane kii aashaa tadapat huun dinrain  2 praanpapiihaa yahii pukaare 2 kahaan gayaa chitachor 3   o duniyaa ke rahane vaalo bolo kahaan gayaa chitachor kahaan gayaa chitachor  2   koii jaao re koii jaao re zaraa mujhape taras koii khaao re  2  jii bhar ke chitachor nihaaruun use pakad le aao re  2 dil kii pyaas bujhaane vaalaa 2 kahaan gayaa chitachor 3   o duniyaa ke rahane vaalo bolo kahaan gayaa chitachor kahaan gayaa chitachor  2 
