Title,Film,Year,Singer,Composer,Lyricist,Lyrics
dariyaa kinaare ik bangalo go porii aii jo aii,sabse bada rupaiyya,1976,kishore lata,basu manohari,majrooh, la dariya kinare ik bangalo go pori ai jo ai ki jaegi kahan ai pori	are jaegi kahan tere pichhe ye pora ai jo ai la ai jo ai ot	dariya kinare ik bangalo go pori ai jo ai	la main ja ke khidaki pe baithungi solah singar kar ke ki dur se hi lalachaunga kya main tujhako pukar kar ke la rahungi na tere sath are chhod mera hath ki jiya men hai koi bat zaban pe hai koi bat	kaisi tu banati hai ri ai ai la ot dariya kinare	ki aisa hi bangala tere liye bandhun to pae jiya chain la e kare vada to bahon men jhulun tere din rain	sada sath nibhaun kahin aur na jaun ki kabhi hath na ae kabhi dil men samae	kahe satati hai ri ai ai la ot dariya kinare	
raamapur kaa vaasii huun main laxman meraa naam,raampur ka laxman,1972,kishor,r d burman,majrooh,	raamapur kaa vaasii huun main laxman meraa naam siidhiisaadii bolii merii siidhaasaadaa kaam o par huun badaa alabelaa sau ke baraabar akelaa raamapur kaa vaasii	rukanaajhukanaa main kyaa jaanuun ai bhaaii ho yaar kii yaarii mujhako yahaan talaq laaii are khel tamaashaa mujhako mat samajho pyaaron ho abhii to paradaa uthane men der hai yaaron	tum dekhoge	tum dekhoge	us roz mujhe main apanii jaan pe jis din khelaa raamapur kaa vaasii	pyaarmohabbat men vaise to dhiilaa huun haan lekin dil kaa main bhii badaa rangiilaa huun are aankhonaankhon hii men dil pe laharaauun o in honthon kii laalii utaar le jaauun	kar duun paagal	kar duun paagal	ho koii gaanv kii gorii yaa koii shaharii lailaa raamapur kaa vaasii	suut pahan kar tum dekho naqalii sapanaa ho merii dhotiikurate pe sochakar hansanaa are khaddar kii chhaayaa men bhaarat jaagaa hai is laathii se angrez dar ke bhaagaa hai ye angrezii faishanvaishan main kyaa jaanuun main huun bhaarat kaa chhailaa raamapur kaa vaasii	
saavan ke din aaye sajanavaa aan milo,bhoomikaa,1977,preeti sagar bhupinder,vanraj bhatia,majrooh, prii saavan ke din aae sajanavaa aan milo barakhaa jiyaa tarasaae sajanavaa aan milo bhuu duurii sahii na jaae sajaniyaa yaad tumhaarii aae sajaniyaa aan milo aan milo donon birahaa jiyaa tadapaae prii sajanavaa aan milo bhuu sajaniyaa aan milo donon aan milo	prii jaise ghataa men bijurii chamake tiir uthe man men thamthamake tiir uthe man men thamthamake kaise koii dhiir bandhaae dhiir bandhaae birahaa jiyaa tadapaae sajanavaa aan milo bhuu yaad tumhaarii aae sajaniyaa aan milo donon aan milo	bhuu aag lagii hai thandii pavan men chhaayaa dhuaan saa hai ankhiyan men chhaayaa dhuaan saa hai ankhiyan men jale koii tum bin haay tum bin haay birahaa jiyaa tadapaae sajaniyaa aan milo prii duurii sahii na jaae sajanavaa bhuu yaad tumhaarii aae sajaniyaa aan milo prii aan milo donon saavan ke din aae prii sajanavaa aan milo bhuu sajaniyaa aan milo prii aan milo bhuu aan milo 
naa jaane kaise pal men badal jaate hain,badalte rishte,1978,kishore rafi suman kalyanpur,laxmikantpyarelal,anjaan, naa jaane kaise pal men badal jaate hain ye duniyaa ke badalate rishte naa jaane kaise rangon men dhal jaate hain ye duniyaa ke badalate rishte	naa jaane kaise pal men badal jaate hain	judakar kahiin dil jod den tuuten to dil tod jaate hain ye	judakar kahiin dil jod den tuuten to dil tod jaate hain ye	ye phuul banakar hain khilate kahiin kahiin dil men kaante chubhaate hain ye jaane kahaan kis mod pe deke dagaa ye nikal jaate hain ye duniyaa ke badalate rishte	naa jaane kaise pal men badal jaate hain ye duniyaa ke badalate rishte	apanon se yuun bichhade hain jo unhen kyaa bichhadane kaa kuchh gam nahiin	apanon se yuun bichhade hain jo unhen kyaa bichhadane kaa kuchh gam nahiin	magar haarakar kyon dukhon se koii zahar ghol de zindagii men kahiin sab khel hai taqadiir kaa taqadiir se hii badal jaate hain ye duniyaa ke badalate rishte	naa jaane kaise pal men badal jaate hain ye duniyaa ke badalate rishte	rishte kabhii tuute kahaan jo tuut jaaen wo rishte nahiin	rishte kabhii tuute kahaan jo tuut jaaen wo rishte nahiin	chhupii hai udaasii ke piichhe hansii dabii dard men bhii kushii hai kahiin sach to hai ye kab pyaar se jiivan hamaare badal jaate hain ye duniyaa ke badalate rishte	naa jaane kaise pal men badal jaate hain ye duniyaa ke badalate rishte 
khudaa bhii aasamaan se jab zamiin par dekhataa hogaa,dharti,1970,rafi,shankarjaikishan,rajinder krishan, khuda bhi aasamaan se jab zamin par dekhata hoga mere mahabub ko kisane banaya sochata hoga khuda bhi	musavvir khud pareshaan hai ke ye tasvir kisaki hai banogi jisaki tum aisi hasin taqadir kisaki hai kabhi vo jal raha hoga kabhi khush ho raha hoga khuda bhi	zamaane bhar kii mastii ko nigaahon men sametaa hai kalii se jism ko kitane bahaaron ne lapetaa hai nahiin tum saa koii pahale na koii duusaraa hogaa kudaa bhii	farishte bhi yahaan raaton ko aakar ghumate honge jahaan rakhati ho tum paanv jagah vo chumate honge kisike dil pe kya guzari ye vo hi jaanata hoga khuda bhi 
jab tum chale jaaoge aaj mujhe tum apanii tasaviir,bullet,1976,lata,r d burman,anand bakshi, jab tum chale jaaoge to yaad bahut aaoge tum chale jaaoge yaad bahut aaoge jab tum chale jaaoge to yaad bahut aaoge dil bahalaane kii koii tadabiir dete jaanaa aaj mujhe tum apanii tasaviir dete jaanaa	merii aankhon ne ik kwaab dekhaa hai jaise kaanton men gulaab dekhaa hai kisii chehare pe naqaab dekhaa hai	merii aankhon ne ik kwaab dehkaa hai tum mere is kwaab kii taabiir dete jaanaa aaj mujhe tum	aisaa naa ho main majabuur ho jaauun aake paas tumase duur ho jaauun shiishe kii tarah main chuur ho jaauun aisaa naa ho main majabuur ho jaauun mere haathon se merii taqadiir dete jaanaa aaj mujhe tum	chand log dhokhebaaz hote hain unake dil men kuchh raaz hote hain dillagii ke bhii andaaz hote hain chand log dhokhebaaz hote hain kasmon vaadon kii koii zanjiiir dete jaanaa aaj mujhe tum	
main dhuul kaa udataa baadal gaataa laharaataa,aparaadhi,1974,mukesh,usha khanna,hasrat,	main dhuul kaa udataa baadal gaataa laharaataa jaauun manzil merii main na jaanuun phir bhii chalataa jaauun main dhuul kaa udataa	duniyaa mujhako kuchh bhii samajhe sabake main to kaam aauun yaaron kaa main yaar bhii huun pyaar kaa main saath nibhaauun naa farishtaa aadamii huun sabake dil kii roshanii huun	duniyaa mujhako kuchh bhii samajhe sabake main to kaam aauun yaaron kaa main yaar bhii huun pyaar kaa main saath nibhaauun naa farishtaa aadamii huun sabake dil kii roshanii huun	main dhuul kaa udataa	nafaraton se duur huun main pyaar merii zindagaanii huun sabhii ke dil kaa pyaaraa kyaa budhaapaa kyaa javaanii mere piichhe ye zamaanaa aasamaan par aashiyaanaa	nafaraton se duur huun main pyaar merii zindagaanii huun sabhii ke dil kaa pyaaraa kyaa budhaapaa kyaa javaanii mere piichhe ye zamaanaa aasamaan par aashiyaanaa	main dhuul kaa udataa	
o diiwaano dil sanbhaalo,the great gambler,1979,asha,r d burman,anand bakshi,	laa laa laa laa laa laa	laa laa laa laa laa laa	laa laa laa laa laa laa	laa laa laa laa	laa laa laa laa	o o o	o diiwaano dil sanbhaalo dil churaane aaii huun main tum na maano aag paanii men lagaane aaii huun main nargisii aankhon se shabanamii gaalon se reshamii baalon se ho o o o o diiwaano dil sanbhaalo dil churaane aaii huun main tum naa maano aag paanii men lagaane aaii huun main	laa laa laa laa	laa laa laa laa	paas aake bade hii kuubsuurat bahaanon se main karuungii yuun hii do chaar baaten diiwaanon se aur sharmaauungii loot le jaauungii phir nahiin aauungii o diiwaano dil sanbhaalo dil churaane aaii huun main tum na maano aag paanii men lagaane aaii huun main	ruu ruu ruu ruu ruu ruu	ruu ruu ruu ruu ruu ruu	dekh lenaa abhii jaaduu chalegaa nigaahon kaa dillagii men kabar tumako na hogii huaa kab kyaa baaton hii baaton men in mulaaqaaton men in hasiin raaton men tum na maano aag paanii men lagaane aaii huun main	ha nargisii aankhon se shabanamii gaalon se reshamii baalon se ho o o o o diiwaano dil sanbhaalo dil churaane aaii huun main aaii huun main	
mainne tere liye hii saat rang ke sapane chune,anand,1970,mukesh,salil choudhary,gulzar, mainne tere liye hii saat rang ke sapane chune sapane suriile sapane kuchh hansate kuchh gam ke terii aankhon ke saae churaae rasiilii yaadon ne o mainne tere liye	chhotii baaten chhotiichhotii baaton kii hai yaaden badii bhuule nahiin biitii huii ek chhotii ghadii janamjanam se aankhen bichhaaiin tere liye in raahon ne o mainne tere liye	bholebhaale bholebhaale dil ko bahalaate rahe tanhaaii men tere khayaalon ko sajaate rahe kabhiikabhii to aavaaz dekar mujhako jagaayaa khvaabon ne o mainne tere liye	ruuthii raaten ruuthii huii raaton ko manaayaa kabhii tere liye miithii subah ko bulaayaa kabhii tere binaa bhii tere liye hii diye jalaaye aahon ne o mainne tere liye 
ye to zindagii hai kabhii kushii hai kabhii gam,qaid,1975,kishor nitin,nitin mangesh,maya govind,	ye to zindagii hai kabhii kushii hai kabhii gam	ye to zindagii hai kabhii kushii hai kabhii gam	merii jaan ronaa nahiin daaman bhigonaa nahiin zu zu hogii sahar zu zu o mere sanam ye to zindagii hai	bichhuaa bichhuaa aankhon men jo aansuu bhare hain honthon se apane main inhen chhiin luungaa raahon men jo kaante bichhe hain palakon se apanii main inhen biin luungaa merii priit ye jaan le itanaa sach maan le zu zu haarenge gam zu zu	bichhuaa bichhuaa aankhon men jo aansuu bhare hain honthon se apane main inhen chhiin luungaa raahon men jo kaante bichhe hain palakon se apanii main inhen biin luungaa merii priit ye jaan le itanaa sach maan le zu zu haarenge gam zu zu	jiitenge ham ye to zindagii hai	motii abhii lutaae hain tumane zaraa muskuraa ke kaliyaan lutaa do jisako kabhii gam naa milaa ho us aadamii kaa tum pataa to bataa do mere yaar kuchh to kaho zaalim ab to hanso zu zu mar jaauungaa zu zu	motii abhii lutaae hain tumane zaraa muskuraa ke kaliyaan lutaa do jisako kabhii gam naa milaa ho us aadamii kaa tum pataa to bataa do mere yaar kuchh to kaho zaalim ab to hanso zu zu mar jaauungaa zu zu	tumhaarii qasam ye to zindagii hai	
javaan mohabbat jahaan  pahaluu men aa ke aag lagaa ke,jawaan mohabbat,1971,rafi,shankarjaikishan,rajindra krishan,	javaan mohabbat jahaanjahaan hai	dilon kii jannat vahaanvahaan hai	pahaluu men aa ke aag lagaa ke jaatii ho jaanetamannaa kahaan sharamaanaa kaisaa ghabaraanaa kaisaa hone do ab to mohabbat javaan	dil aa rahaa hai jaan jaa rahii hai aise men ruk jaa kahaan jaa rahii hai tujhako javaan aarazuu kii qasam baanhon men aajaa simat ke sanam pahaluu men aa ke	ye shok mausam dilakash nazaare aankhen aankhen dabaa ke karate ishaare bahaaren bhii puuchhen chale ho kidhar hamase bhii dam bhar milaa lo nazar pahaluu men aa ke	chalatii havaaen kyuun tham rahii hain nazaren hamiin par kyuun jam rahii hain laharon men hai ye nagamaa ravaan mohabbat javaan hai javaan hai javaan pahaluu men aa ke	javaan mohabbat	javaan mohabbat	javaan mohabbat	
sun banto baat merii,maha chor,1976,anand bakshi asha,r d burman,anand bakshi, aanand sun banato baat merii	 aanand sun banato baat merii	din taa guzar jaaegaa	naiin katanii raat merii	naiin katanii raat merii	asha rahane de ye betaabii	ve chhuteyaa rahane de ye betaabii	main ghar nahiin jaanaa	lai phad ghar dii chaabii	lai phad ghar dii chaabii	aanand o chup kar ke gaddii de vich baijaa	aanand o chup kar ke gaddii de vich baijaa	ke roii te chaped khaaengii	ke roii te chaped khaaengii	asha terii gaddii vich naiin bainaa	ve jaa terii gaddii vich naiin bainaa	jithe terii yaad aaye	uthe baith ke ro lenaa	aanand main tujhe ghar se bhagaa ke nahiin laayaa	tujhe ghar se bhagaa ke nahiin laayaa	ke aayii hai tuu marjii se	ke aayii hai tuu marjii se	asha hat chhod mazaaq channaa	oy hat chhod mazaaq channaa	terii merii naiin nibhanii	mainuun de de talaaq channaa	aanand te apane ghar rahanaa thaa	apane ghar rahanaa thaa	dolii men naa daale	baabul se kahanaa thaa	baabul se kahanaa thaa	asha mere baabul kaa naam na lenaa	asha mere baabul kaa naam na lenaa	tuu chaahe merii jaan kad lai	tuu chaahe merii jaan kad lai	aanand ho ik ruuthe te duujaa manaaye	ik ruuthe te duujaa manaaye	yahii to pyaar hai mitaraan	ek ruuthe	asha tum samajhe main ruuth gayii	ve jaan tuu samajhe main ruuth gayii	umaraan dii yaarii	pal naa vich tuut gayii	pal naa vich tuut gayii	
aayaa hai tere dar pe savaalii,daastaanelailaa majnu,1974,rafi,iqbal qureshi,jaan nisar akhtar,	aayaa hai tere dar pe savaalii daaman naa meraa rah jaae khaalii aastaane se tere aayaa hai tere dar pe savaalii tere lie to hastii mitaa lii jab tuu nahiin to rah gayaa kyaa mujhako kabar kyaa mujhako pataa kyaa kyaa chiiz kho dii kyaa chiiz paa lii tere lie to hastii	is dar pe e dil khaalii sadaa de mujhako pataa kyaa jaane vo kyaa de ai jaaneaalam kaasaa hai khaalii tere lie to hastii	
jaaduugar tere nainaa dil jaayegaa bachake kahaan,man mandir,1971,lata kishore,laxmikantpyarelal,rajinder krishan, k	jaaduugar tere nainaa	dil jaayegaa bachake kahaan l	hmmmmm k	jaaduugar tere nainaa	dil jaayegaa bachake kahaan	ruk jaauun jhuk jaauun	teraa mukhadaa main dekhuun jahaan l	jaaduugar mere saiyaan	tere jaisaa koi hogaa kahaan	ruk jaauun jhuk jaauun	teraa saayaa bhii dekhuun jahaan	k	tere ruup kaa diivaanaa meraa dil hai	tere ruup kaa diivaanaa meraa dil hai	ab duniyaa se begaanaa meraa dil hai l	tu hi tuu hai dekhuun jidhar	yahaan vahaan idhar udhar k	jaaduugar tere nainaa	dil jaayegaa bachake kahaan	ruk jaauun jhuk jaauun	teraa mukhadaa main dekhuun jahaan l	re jaaduugar	l	main to ho gayii bhanvariyaa tere naam kii	main to ho gayii bhanvariyaa tere naam kii	dhun laagii re saanvariyaa tere naam kii k	leke gayii mujhe terii lagan	kahaan kahaan kidhar kidhar l	jaaduugar mere saiyaan	tere jaisaa koi hogaa kahaan	ruk jaauun jhuk jaauun	teraa saayaa bhii dekhuun jahaan k	jaaduugar	k	tere pyaar kaa sahaaraa merii zindagii l	terii aankh kaa ishaaraa merii bandagii k	vahaan vahaan mere pyaar kaa ghar l	jahaan jahaan terii nazar k	jaaduugar l	mere saiyaan k	dil jaayegaa bachake kahaan l	ruk jaauun jhuk jaauun	tera saaya bhi dekhuun jahaan dono	jaaduugar 
bolo beiimaan kii jay  naa izzat kii chintaa,beimaan,1972,mukesh,shankarjaikishan,verma malik,	ko	bolo beiimaan kii jay beiimaan kii jay	bolo beiimaan kii jay beiimaan kii jay	mu	naa izzat kii chintaa na fiqr kisii apamaan kii	jay bolo beiimaan kii jay bolo	jay bolo beiimaan kii jay bolo	ko	naa izzat kii chintaa	mu	jay bolo ko	jay bolo beiimaan kii	mu	beiimaan ke binaa maatre hote axar chaar	b se badakaarii ii se iirshyaa m se bane makkaar	na se namakharaamii samajho ho gae puure chaar	chaar gunaah mil jaaen hotaa beiimaan taiyaar	are usase aankh milaae kyaa himmat hai shaitaan kii ko	jay bolo beiimaan kii	mu	bholaa mukhadaa ujale kapade man hai kaalaakaalaa	jisakii dayaa se mandir chalate hai aabaad shivaalaa	kush karataa bhagavaan ko dekho ghantaa bajaabajaa kar	nit mandir men puujaa karataa diipak jalaajalaa kar	andar bhagavaan kii jay ho aur baahar beiimaan kii ko	jay bolo beiimaan kii	mu	beiimaanii se hii banate hain bangale baag bagiiche	sar se uupar pankhe chalate paanv tale galiiche	riitrivaaj dharm aur majahab dab jaate hain niiche	beiimaan sabase aage aur duniyaa piichhepiichhe	mehanat se bane na kutiyaa are chhodo baat makaan kii ko	jay bolo beiimaan kii	mu	seth bhii asalii pet bhii asalii naqalii maal banaae	uupar asalii label andar naqalii ghii aur chaay	poplene kaa badal ke number terelene banaae	yaa beiimaanii teraa aasaraa bol ke luutataa jaae	are apane desh kaa kapadaa aur lagii hai muhar jaapaan kii ko	jay bolo beiimaan kii	mu	vrindaavan ke ham sanyaasii kaam hai chalate rahanaa	mauqaa hai taqadiir banaa lo haath na malate rahanaa	haath kii chuudii paanv kii paayal yaa ho gale kaa gahanaa	maar ke mantar duganaa kar den maane agar tuu kahanaa	do din piichhe kholo liilaa dekho bhagavaan kii	jay bolo bhagavaan kii jay bolo	jay bolo bhaii jay bolo bhagavaan kii jay bolo	puurii seat par jataajuut sang hain mahaaraaj padhaare	chimataa charas chilam aur chele saathsaath hain saare	tikaten lekar bhii gaadii men khade shariif bechaare	aur ye dekho bhagavaan ke chamache pade hain paanv pasaare	binaa tikat yaatraa karate dekho tiirthsthaan kii ko	jay bolo beiimaan kii	
jaanam jaanam teraa meraa pyaar nayaa hai,saavan ko aane do,1979,yesudas,rajkamal,fauq jaami, jaanam jaanam teraa meraa pyaar nayaa hai giit puraanaa saaz nayaa hai jaanam jaanam	aaj kii har ghadii rup men ik nayaa nikhaar leke aaii hai raat kii chaandanii zindagii men ik nai bahaar leke aaii hai kudarat ne khole hain aakhon ke raaj naye jaanam jaanam	jharanon men aaj nayaa giit hai giiton men pyaar kaa sangiit hai	jharanon men aaj nayaa giit hai giiton men pyaar kaa sangiit hai	mahakii havaa ne chanchal fizaa ne	mahakii havaa ne chanchal fizaa ne	tujh hii se siikhe hain aakhon ke raaj naye jaanam jaanam
suunii re sajariyaa saajan bin tere,namak haraam,1973,asha usha,r d burman,anand bakshi,	aa	suunii re sajariyaa saajan bin tere u	suunii re sajariyaa saajan bin tere aa	ho bhaii main banwariyaa haay raam do	bhaii main banwariyaa saajan bin tere	suunii re sajariyaa saajan bin tere	suunii re sajariyaa saajan bin tere	u	rimajhim kaahe ko barase re badaraa	bah gayaa dhul ke nainon se kajaraa do	rimajhim kaahe ko	rimajhim haan	rimajhim kaahe ko barase re badaraa	bah gayaa dhul ke nainon se kajaraa u	abake baras saawan se puuchho aa	chhaaii kyuun badariyaa haay raam do	chhaaii kyuun badariyaa saajan bin tere	suunii re sajariyaa saajan bin tere	suunii re sajariyaa saajan bin tere	u	log na jaane aise jiite hain kaise	tumase bichhad ke ham to mar gaye jaise	
saaraa pyaar tumhaaraa main ne baandh liyaa hai aanchal men,anand ashram,1977,kishore asha,shyamal mitra,indeevar, saaraa pyaara tumhaaraa maine baandha liyaa hai aanchala men	 saaraa pyaara tumhaaraa maine baandha liyaa hai aanchala men	tere nae ruupa ki nai adaa hama dekhaa karenge pala pala men	tere nae ruupa ki nai adaa hama dekhaa karenge pala pala men	saaraa pyaara tumhaaraa maine baandha liyaa hai aanchala men	dekha ke terii suurata mita jaatii hai eka hii pala men	jiivana kii hara thakana mere sapanon kii tuma muurata tumako paakara saphala hua hai	meraa ye jiivana	meraa ye jiivana	sapanon kii tuma muurata ho chamakii merii kismata kii rekhaa ina nayanon ke kaajala men	saaraa pyaara tumhaaraa maine baandha liyaa hai aanchala men	hama aura paasa aaenge hame aura paasa koi laaegaa duniyaa ko nazara aaenge hama jaba jaba vo muskaaegaa	hama aura paasa aaenge hame aura paasa koi laaegaa duniyaa ko nazara aaenge hama jaba jaba vo muskaaegaa	aai aisii belaa ika pala ko bhii mujhe akelaa	chhoda naa denaa tuma aai aisii belaa paasa hii rahanaa kho mata jaanaa duniyaa kii halachala men saaraa pyaara tumhaaraa maine baandha liyaa hai aanchala men	tere nae ruupa ki nai adaa hama dekhaa karenge pala pala men	saaraa pyaara tumhaaraa maine baandha liyaa hai aanchala men 
terii merii yaarii badii puraanii,charitraheen,1974,asha,r d burman,anand bakshi, terii merii haa merii terii terii merii yaarii badii puraanii tuune mujhe pahachaanaa main huun wahii terii diiwaanii ho ho jaanii jaanii jaanii ho jaanii terii merii haa merii terii terii merii yaarii badii puraanii	aankhon ne dekhaa dil machal gae uf ham donon kitane badal gaye kitane mausam aaye nikal gae uf ham donon kitane badal gae tuune mujhe pahachaanaa main huun wahii bhuulii kahaanii ho ho jaanii jaanii jaanii ho jaanii terii merii haa merii terii terii merii yaarii badii puraanii	suurat wo lekin wo nazar nahiin donon pe kyaa guzarii kabar nahiin koii shikwaa kar lo magar nahiin donon pe kyaa guzarii kabar nahiin tuune mujhe pahachaanaa main huun wahii sapanon kii raanii ho ho jaanii jaanii jaanii ho jaanii terii merii merii terii terii merii yaarii badii puraanii	
