Title,Film,Year,Singer,Composer,Lyricist,Lyrics
gore gore gaal mere  paradaa uthaa de zaraa,aashiq,2001,alka yagnik chorus,sanjeev darshan,sameer, laa laa laa laii la laii la laii laii laii lailaa la la la la ai ho ho ho ho	gore gore gaal mere bahakii bahakii chaal hai dekh merii patalii sii kamariyaa har aashiq behaal hai paradaa uthaa zaraa paradaa uthaa mahafil men aae sabako mazaa paradaa uthaa de zaraa paradaa uthaa jalavaa dikhaa de zaraa jalavaa dikhaa gore gore gaal	merii resham vaalii chunar meraa buute vaalaa lahangaa koii mol chukaa nahiin sakataa meraa husn badaa hai mahangaa sar se chunar sarakaa de lahangaa ik baat ghumaa de jo maangegii ham denge aankhon se jaam pilaa de kaanon kii ye baalii duungii honthon kii ye laalii duungii gaalon kii javaanii duungii koii to nishaanii duungii paradaa uthaa zaraa	bahake hue aramaanon ko mahabuub sambhal jaane de jalavaa tujhe dikhalaauungii kuchh raat to dhal jaane de tadapaa naa hamako aise baahon men zaraa bharane de denge tujh ko nazaraanaa jo dil chaahe karane de thodaa tadapaauungii main thodaa tarasaauungii main sej bichhaauungii main pyaas bujhaauungii main paradaa uthaa zaraa	
havaa kah rahii hai  mohabbat ne mohabbat ko,ek rishtaa,2001,udit narayan alka yagnik,nadeem shravan,sameer, havaa kah rahii hai ghataa kah rahii hai hasiin ye nazaaraa hai dil hii ye samajhegaa dil hii ye jaanegaa dil kaa ishaaraa hai mohabbat ne mohabbat ko mohabbat se pukaaraa hai havaa kah rahii hai	mohabbat se merii jo aankhen milii to mohabbat main karane lagaa jo dekhii mohabbat kii diivaanagii to mohabbat pe marane lagaa mohabbat ko to chain aae merii jaan mohabbat ke aagosh men mohabbat se mil ke diivaane rahen naa mohabbat kabhii hosh men meraa dil merii jaan tuu meraa aramaan mujhe to terii khuubasuurat javaan in adaao ne maaraa hai zaraa puuchh maine binaa tere kaise ye lamhaa guzaaraa hai mohabbat ne mohabbat ko	mohabbat mohabbat tere dil pe likh duun mohabbat meraa naam hai mohabbat se badh ke nahiin kaam koii mohabbat meraa kaam hai mohabbat ko dekhuun mohabbat ko chaahuun mohabbat se baaten karuun mohabbat kabhii duur jaae jo mujhase mohabbat men aahen bharuun ye vaadaa tuute naa ye daaman chhuute naa teraa pyaar mujhako ai jaanejahaan zindagii se bhii pyaaraa hai tere ruup ko maine jaanetamannaa jigar men utaaraa hai mohabbat ne mohabbat ko	
dil hamaaraa huaa hai kisii kaa  pyaar shaayad hai naam isii kaa,albela,2001,hariharan alka yagnik,jatin lalit,rani malik, dil hamaaraa huaa hai kisii kaa pyaar shaayad hai naam isii kaa kaisaa aalam hai ye bekhudii kaa pyaar shaayad hai naam isii kaa dil hamaaraa huaa	ham paraae hue ik mulaakaat men baat aage badhii baat hii baat men bekhabar ho gae jab milii ye nazar jaanodil pe huaa hai ye kaisaa asar rukh badalane lagaa zindagii kaa pyaar shaayad hai naam isii kaa dil hamaaraa huaa	unase jab tak hamen yuun mohabbat na thii itanii duniyaa kabhii khuubasuurat na thii dil kaa aanaa kahen dil kaa jaanaa kahen aisii diivaanagii ko bhalaa kyaa kahen rang hai har taraf aashiqii kaa pyaar shaayad hai naam isii kaa dil hamaaraa huaa	
vo hotaa hai vo jo  hamako jii vo ho gayaa haay raamaa raamaa,love ke liye kuch bhi karega,2001,asha sonu nigam,vishal,abbas tyrewala, vo hotaa hai vo jo bas ho jaataa hai hotaa hai naa jisamen kuchh ho jaataa hai haay haay haay	vo hotaa hai	hamako jii vo ho gayaa haay raamaa raamaa are chupake chupake aise gul ho jaataa hai are apanaa jii gul ho gayaa haay raamaa raamaa raamaa raamaa raamaa raamaa haay raamaa raamaa	ho sunate hain sapanon men baaten sunii huii odh ke niindon men ham raaten bunii huii ho aankhon men kahaanii hai khvaabon kii zubaanii hai jaagaa raat bhar subah ko main so gayaa haay raamaa raamaa	mastaanaa kadamon ko rastaa judaa lage har patthar kaa cheharaa jaise kudaa lage dekho to naadaanii hai samajho to ruumaanii hai jhuuthaa saa ye pal sachchaa kaise ho gayaa haay raamaa raamaa	apanaa jii vo kho gayaa are chupake se gul ho gayaa hamako jii vo ho gayaa haay raamaa 
des nuun challo  maatrabhuumi ne hamen bulaayaa,23rd march 1931 shaheed,2002,hans raj hans chorus,anand raj anand,dev kohli, des nuun challo des nuun challo des maangataa hai qurbaaniyaan kaanuun paradesaan vich roliye javaaniyaan oy des nuun challo	maatribhuumi ne hamen bulaayaa hai ab jaanaa hogaa zanjiiron men qaid hai vo use chhudaanaa hogaa ab naa sahenge ham gairon kii gulaamiyaan des nuun challo	apane haathon se ham likhenge apanii taqadiiren hamen badalanii hongii in haathon kii sabhii lakiiren o chakk le banduukaan paijaa tuutake o haaniyaan oy des nuun challo	jahaan pe dii guru govind singh nen beton kii qurbaanii mit gaii desh kii khaatir jahaan pe jhaansii vaalii raanii chalo vahaan likh den aazaadii kii kahaaniyaan oy des nuun challo	
hamane tumako dil ye de diyaa ye bhii na puuchhaa kaun ho tum,gunaah,2002,alka yagnik babul supriyo,anand raj anand,praveen bhardwaj, hamane tumako dil ye de diyaa ye bhii na puuchhaa kaun ho tum ye faisalaa jo dil ne kiyaa to ye bhii na sochaa kaun ho tum hamane tumako dil ye	dil hai ki maanataa nahiin is dil pe kisakaa zor hai terii or khinchaa jaa rahaa huun jaane ye kaisii dor hai tumako hai kuchh ho gayaa aahon pe aahen bharate ho diivaane ho tum diivaane diivaanii baat karate ho ham to chalo diivaane sahii par apanii bataao kaun ho tum are hamane tumako dil ye	ye faisalaa jo dil ne kiyaa tab ye bhii na sochaa kaun ho tum	tum pe yakiin aa gayaa ye kaisaa aitabaar hai kyaa hai ye dil kii bebasii yaa naam isakaa pyaar hai yuun hii nahiin bechain huun yuun hii nahiin betaab huun tumane dekhaa thaa jo kal maano vahii main khvaab huun aankhon ne aankhon men dekhakar ye pahachaanaa kaun ho tum hamane tumako dil ye	
ye havaaen zulfon men terii gum ho jaayen,bas itna sa khvab hai,2001,alka yagnik shaan,aadesh srivastav,goldie behl,	ye havaaen zulfon men terii gum ho jaaye	ye havaaen zulfon men terii gum ho jaaye	ho chuumen nigaahon se cheharaa teraa	honthon se chhuu le phir daaman teraa	apanii panaahon men tujhako bhare	merii aarazuu ko pareshaan kare ye havaaen zulfon men terii gum ho jaaye	ye havaaen zulfon men merii gum ho jaaye	chuumen nigaahon se cheharaa meraa	honthon se chhuu le phir daaman meraa apanii panaahon men mujhako bhare	terii aarazuu ko pareshaan kare ye havaaen zulfon men merii gum ho jaaye	ye havaaen zulfon men merii gum ho jaaye	chhodo bhii ab dillagii	kvaabon kii ye zindagii	dekho merii aankhon men	chaahat kii diivaanagii	mahakii umangen jaagii tarange dil men mere ye havaaen zulfon men terii gum ho jaaye ye havaaen zulfon men terii gum ho jaaye	chhukar tujhako hii aayii hai dil pe jo leharaayii hai chanchal natakhat ye havaa kushabuu terii hii laayii hai rangon ke mele baahon men khele sang sang tere	ye havaaen zulfon men merii gum ho jaaye	ye havaaen zulfon men merii gum ho jaaye	chuumen nigaahon se cheharaa teraa	honthon se chhuu le phir daaman teraa	apanii panaahon men tujhako bhare	merii aarazuu ko pareshaan kare ye havaaen zulfon men terii gum ho jaaye	ye havaaen zulfon men terii gum ho jaaye	bas itanaa saa kvaab hai bas itanaa saa kvaab hai bas itanaa saa kvaab hai bas itanaa saa kvaab hai	
oy  o dushmanaa  badii kuubasuurat suhaanii ghadii hai,ek aur ek gyarah,2003,soumya raoh sonu nigam,shankarehsaanloy,sameer,	sau	oy oy oy oy	oy oy oy oy	o dushmanaa	o dushmanaa	o dushmanaa	o dushmanaa	badii kuubasuurat suhaanii ghadii hai	o dushmanaa 2	o dushmanaa 2	mohabbat ke aage javaanii khadii hai	bhar le mujhe aagosh men	aise men kuchh soch naa	o dushmanaa	o dushmanaa	badii kuubasuurat suhaanii ghadii hai	o dushmanaa	o dushmanaa	mohabbat ke aage javaanii khadii hai	bhar le mujhe aagosh men	aise men kuchh soch naa	so	oy abalaa naarii oy chanchal baalaa	main huun baalak bholaabhaalaa	aur pujaarii daa puttar huun main pandit jii kaa saalaa	aur aap hain hastii aalaa aur main dushmanaa	oy naa naa naa oy ko	dushmanaa	dushmanaa	dushmanaa	dushmanaa	sau	jaaguun aur jagaauun aaj tujhako raat bhar	kam ho beqaraarii koii aisii baat kar	kam ho beqaraarii koii aisii baat kar	tanhaaii men dhadake jiyaa	koii nahiin ghar men piyaa	aa narm baanhon men aa	o dushmanaa	o dushmanaa	badii kuubasuurat suhaanii ghadii hai	o dushmanaa	o dushmanaa	mohabbat ke aage javaanii khadii hai	bhar le mujhe aagosh men	aise men kuchh soch naa	oy oy oy oy so	sun oy naarii sau	hoy oy oy oy so	sun oy devii sau	oy oy oy oy so	achchhaa to le ek oy oy merii taraf se bhii	bhaarat kii naarii hain aap sabhy sushiil aur sundar	aur naii honaa hai mujhako andar	ai mere sanyam kaa baandh tuut rahaa hai	chhuut rahaa kuchh chhuut rahaa hai	stop you stop you stop stop stop stop	main dushmanaa	parde sab gire hain band saarii khidakiyaan	thodii der kar len aise men to mastiyaan	he parde sab gire hain band saarii khidakiyaan	thodii der kar len aise men to mastiyaan	betaabiyaan hain josh men	kaise rahuun main hosh men	ab rok naa merii jaan	do	o dushmanaa	o dushmanaa	badii kuubasuurat suhaanii ghadii hai	o dushmanaa	o dushmanaa	mohabbat ke aage javaanii khadii hai	bhar le mujhe aagosh men	aise men kuchh soch naa so	aise men kuchh soch naa	aise men kuchh soch naa	aise men kuchh soch naa	
ik yaar maangaa thaa  to kaun sii kudaaii maang lii,officer,2001,sonu nigam,deepak choudhary,deepak choudhary, ik yaar maangaa thaa maine rab tujhase to kaun sii kudaaii maang lii ik kataraa chaahaa thaa maine saagar se tere to kaun sii kudaaii maang lii	vo terii bekaraarii meraa diivaanapan badhatii hii jaa rahii thii vo pyaar kii agan haathon men teraa cheharaa palaken jhukiin jhukiin honthon par dil kii baaten aa kar rukiin ruukiin ik phuul maangaa thaa bahaaron se terii to kaun sii kudaaii	chaahat ke raaston men dil tanhaa rah gayaa hai khvaabon kaa vo samandar aankhon men bah gayaa hai use dhuundhatii hain aankhen har gaam har dagar har aahat dekhatii hai ab tak merii nazar hamasafar ik jhonkaa maangaa thaa havaao se terii to kaun sii kudaaii	
maikade band karen laakh zamaanevaale,kaash nonfilm,2001,hariharan,,, maikade bandh kare laakh zamaanevaale shahar men kam nahiin aankhon se pilaanevaale	kaash mujhako lagaale tuu kabhii siine se merii tasaviir ko siine se lagaanevaale	ham yaqiin aapake vaadepe bhalaa kaise karen aap haragiz nahiin vaadaa nibhaanevaale	apane aibon pe nazar jinakii nahiin hotii hain aaiinaa unako dikhaate hain zamaanevaale 
fizaa tuu havaa hai fizaa hai,fizaa,2000,sonu nigam alka yagnik,annu malik,gulzar, fizaa fizaa fizaa he fizaa tuu havaa hai fizaa hai zamiin kii nahiin tuu ghataa hai to phir kyuun barasatii nahiin udatii rahatii hai tuu panchhiyon kii tarah aa mere aashiyaane men aa	main havaa huun kahiin bhii thaharatii nahiin ruk bhii jaauun kahiin par to rahatii nahiin maine tinake uthaae hue hain paron par aashiyaanaa nahiin hai meraa	ghane ek ped se mujhe jhoonkaa koii le ke aayaa hai suukhe ik patte kii tarah havaa ne har taraf udaayaa hai aanaa aa he aanaa aa ik dafaa is zamiin se uthen paanv rakhen havaa par zaraa saa ude chal chalen ham jahaan koii rastaa na ho koii rahataa na ho koii basataa na ho kahate hain aankhon men milatii hai aisii jagah fizaa fizaa	tum mile to kyuun lagaa mujhe khud se mulaakaat ho gaii kuchh bhii to kahaa nahiin magar zindagii se baat ho gaii aanaa aa he aanaa aa saath baithen zaraa der ko haath thaamen rahen aur kuchh naa kahen chhuu ke dekhen to aankhon kii khaamoshiyaan kitanii chupachaap hotii hain saragoshiyaan sunate hain aankhon men hotii hai aisii sadaa fizaa fizaa	
ruup salonaa teraa dekh ke  gyaaraa vaje yaa baaraa vaje,jaani dushman,2002,sonu nigam poornima sancheta harry anand pamela jain devendra singh nayan rathod,anand raj anand,dev kohli, ruup salonaa teraa dekh ke haay dil meraa naa rajje kahaan chalii hai o kudiye kal milegii kinne vajje gyaaraa vaje yaa baaraa vaje	ruup salonaa meraa dekh ke haay dil teraa naa rajje tere jaise ladake phirate hain mere sajje khabbe gyaaraa vaje yaa baaraa vaje gyaaraa vaje	kudiye diivaanaa main ho gayaa teraa zulfon men terii oy dil kho gayaa meraa aire gaire ko main dil nahiin detii chal bhaag yahaan se phuut jaa chhetii itanaa das de kab luutegii baliye pyaar de majje gyaaraa vaje	mujhe ghaayal kar gaii haay terii chaal sharaabii ho meraa dil tarasaae tere gaal gulaabii udatii huii main huun ik badalii tere haath na aauun main jaldii kab barasegii dil pe mere kitanii zor se gajje gyaaraa vaje	ab der na kar tuu chal nain ladaa le kuchh pappiyaan vappiyaan kuchh jhappiyaan paa le vaa re mundeyaa teraa kyaa kahanaa zaraa duur duur mujhase rahanaa mujhe pataa hai jaan tuu legii lekin kitane vajje gyaaraa vaje	aajaa nii soniye chal mauj karaange tere ruup de sajade har roz karaange are dekh mere ye nain nashiile kar duungii tere purje dhiile rab hii jaane soniye kab zid apanii tuu chhadde gyaaraa vaje	haay taras rahe hain baahon ke ghere kab honge mujhako darshan tere aajaa soniye chham chham karatii aaengii kinne vajje gyaaraa vaje	tuu aajaa dilabar zaraa pyaar nibhaa de khud raanjhaa ban jaa oy mujhe hiir banaa de chain churaane vaale aajaa dil meraa naa rajje haan gyaaraa vaje	
zuum bumbuuraa  is dil ne sapane kyaa kyaa sajaae,tum bin,2001,sonu nigam chorus,nikhil vinay,ravi pawaar, zuum bumbuuraa zuum bumbuuraa is dil ne sapane kyaa kyaa sajaae in sapanon kaa kyaa karuun zuum bumbuuraa	naa to mujhe pataa hai ye naa dil ko hai khabar naa jaane ab ye zindagii le jaaegii kidhar is dil ne sapane	siine men ye dardedil dabaanaa hai mushkil main diivaanaa to nahiin phir bhii mujhako hai yakiin diivaanaa tuu kahegii mujhe zuum bumbuuraa	usakii hii tamannaa men machalataa hai ye dil dekhuun naa main jab usako to jalataa hai ye dil mere dil kii ye lagii vo samajhatii hii nahiin har pal main sochataa hii rahuun he is dil ne sapane	
tuune jo liyaa meraa chummaa,beti no 1,2000,abhijit anuradha paudwal,viju shah,maya govind dev kolhi, tuune jo liyaa meraa chummaa chummaa chummaa chummaa tuune jo liyaa meraa chummaa to patanaa men aag lag gaii tuune jo ankhiyaan milaaiin milaaiin milaaiin milaaiin tuune jo ankhiyaan milaaiin to dillii kii niind ud gaii pyaar jo hamane kiyaa india ne ok kiyaa tuune jo ghunghataa uthaayaa to mumbaii kii saans ruk gaii he tuune jo liyaa	pyaar sansaar kaa huun chhoraa bihaar kaa huun main huun kahaanii terii taqadiir kii are joban panjaab vaalaa nakharaa gujaraat vaalaa rangat hai merii raajaa kashmiir kii pyaar jo hamane kiyaa	tuune jo maaraa ik thumakaa to jayapur men dhuum mach gaii re tuune jo liyaa	baahon men gheraa tuune gajaraa bikheraa tuune mujhako bhii mujhase tuu churaane lagaa he paayal jo baajii chhan chhan chuudiyaan boliin khan khan tan meraa gorii sanasanaane lagaa pyaar jo hamane kiyaa	apanaa milan huaa aise to lakhanauu men taalii baj gaii he tuune jo liyaa	
khullam khullaa pyaar karen karen kabhii chorii se,road,2002,sonu nigam sunidhi chauhan,sandesh shandilya,akhilesh sharma, khullam khullaa pyaar karen karen kabhii chorii se le ke tujh ko saath chalen jahaan ke paar kahiin pe kabhii to mohabbat kabhii to hai lafadaa koii yahaan halkaa koii yahaan tagadaa	ai time time kii baat hai pyaare main ragadaa yaa tuu ragadaa chalaa karegaa saath men ye sab saath rahenge do dil jab tak sang tere kabhii sang mere kaisii kaisii aankh michaulii nikal le bhaiye sambhal le bhaiye nikal le bhaiye rea	nahale pe dahalaa pad jaae pade soch men nahalaa koii naa jaane kaun aakharii kaun yahaan par pahalaa lage yahaan jo daanv kabhii duniyaa mutthii men ho jaae are pite jo moharaa qismat kaa to sab mittii men mil jaaea khel badaa hai ajab niraalaa thodaa gadabad thodaa jhaalaa samajh sake to samajh le yaaraa jiivan jaise ek thitholii	jaan jaan kar hamane jaanaa bas itanaa hii jaanaa chaar dinon kaa chakkar saaraa kyaa apanaa kyaa begaanaa khattii miithii taqaraaren sab ye to chalatii rahatii hain pyaar kii baaten lekin phir bhii dil men palatii rahatii hain pyaar se hai ye duniyaa pyaarii aur to jhuuthii duniyaadaarii solah aanaa baat hai sachchii dil pe rakh kar ham ne taulii	
idhar bhii udhar bhii  ham tum kitane duur kitane paas,kitne door kitne paas,2002,udit narayan kavita subramaniam,sanjeev darshan,anand bakshi, idhar bhii udhar bhii yahaan bhii vahaan bhii donon taraf lagii ye aag donon taraf lagii ye pyaas ham tum ham tum ham tum kitane duur duur kitane paas kitane duur kitane paas duur duur paas paas idhar bhii udhar bhii	pyaar ke raste aise jaise bhuul bhulaiyaan kachche dhaage se tum hamako baandh lo sainyaan dil chaahen ik duusare kii thaam len baiyaan ham donon kho jaaenge hotaa hai aisaa ehasaas ham tum	yahaan vahaan kyaa saat samandar paar nahiin milataa logon ko rab mil jaataa hai yaar nahiin milataa is duniyaa men sabako aisaa pyaar nahiin milataa jinako milataa hai ye pyaar hote hain vo dil kuchh khaas ham tum	
tumako dekhaa to kyaa ye ho gayaa,hamaaraa dil aapke paas hai,2000,kumar sanu alka yagnik,sanjeev darshan,javed akhtar, tumako dekhaa to kyaa ye ho gayaa lagataa hai ke saarii duniyaa hasiin hai tum jo aae to dil ne ye kahaa tum jo ho mere to jiinaa hasiin hai	kaise bataauun main tumhen kyaa tumamen baat hai chehare pe chaandanii hai to zulfon men raat hai ye saaraa tan badan meraa jaise mahak uthaa jis pal tuune pyaar se thaamaa ye haath hai chandan jaisii in mahakii sii baahon kaa ye gheraa kitanaa hasiin hai tum jo aae to	kaise bataauun main tumhen kyaa baat ho gaii tumako jo maine paa liyaa to main hii kho gaii siine pe mere sar rakho palakon ko muund lo dekho vo chaand kii kiran phuulon men so gaii siikhe koii tumase jaaduugarii baaten hain ye pyaarii lahajaa hasiin hai haay tumako dekhaa to	
dil vil pyaar vyaar kyaa hotaa hai o chhodiye  saahebaa,har dil jo pyaar karegaa love can happen anytime,2000,kaykay chorus,annu malik,sameer, o ye ye ye koii merii jaan le le tadapataa huaa yuun mujhe chhod de dil vil pyaar vyaar kyaa hotaa hai o chhodiye pyaar khel hai kuchh nahiin pyaar ko maaro golii o ye ye ye ye ye	ye ye ye ye ye no no o vo koii kisii ke lie kuchh bhii kar le saalaa kam pad hii jaataa hai saahebaa saahebaa saahebaa saahebaa o ye ye ye saahebaa saahebaa ye ye o 
bolen chuudiyaan bole kanganaa,kabhi khushi kabhi gham,2002,alka yagnik udit narayan kavita krishnamurty sonu nigam,jatin lalit,sameer, bolen chuudiyaan bole kanganaa haay main ho gaii terii saajanaa tere bin jiio naiiyon lagadaa main te mar gaiiyaan lah jaa lah jaa dil lah jaa lah jaa lah jaa lah jaa soneyaa lah jaa lah jaa	lah jaa lah jaa soneyaa lah jaa lah jaa dil lah jaa lah jaa ho	bolen chuudiyaan bole kanganaa haay main ho gayaa teraa saajanaa tere bin jiio naiiyon lagadaa main te mar jaavaan lah jaa lah jaa soniye lah jaa lah jaa dil lah jaa lah jaa	haay haay main mar jaavaan mar jaavaan tere bin ab to merii raaten katatiin taare gin gin bas tujh ko pukaaraa kare merii bindiyaa ishaaraa kare hoe lashakaaraa lashakaaraa terii bindiyaa kaa lashakaaraa aise chamake jaise chamake chaand ke paas sitaaraa o merii paayal bulaae tujhe jo ruuthe manaae tujhe o sajan jii haan sajan jii kuchh socho kuchh samajho merii baat ko	bolen chuudiyaan bole kanganaa haay main ho gayaa	apanii maang suhaagan ho aa sang hameshaa saajan ho aa ke merii duniyaa men vaapas naa jaanaa seharaa baandh ke maahii tuu mere ghar aanaa	oy sonii kittii sonii aaj tuu lagadii ve bas mere saath ye jodii terii sajadii ve ruup aisaa suhaanaa teraa chaand bhii hai diivaanaa teraa	jaa re jaa o jhuuthe terii gallaan ham naa maanen kyuun taariifen karadaa hai tuu ham to sab kuchh jaanen ho o mere dil kii duaa ye kahe terii jodii salaamat rahe ho sajan jii haan sajan jii yuun hii biite saaraa jiivan saath men	bolen chuudiyaan bole kanganaa haay main ho gayaa	aajaa hiiriye hoy jaa jaa raanjhanaa	ho aajaa hiiriye jaa jaa raanjhanaa	lah jaa lah jaa soniye lah jaa lah jaa dil lah jaa lah jaa	kabhii khushii kabhii gam naa judaa honge ham kabhii khushii kabhii gam aa aa
ishq kudaaii rab ne banaaii,rudraksh,2003,shankar mahalaxmi shweta krishna,shankarehsaanloy,arun bhairav,	ishq kudaaii rab ne banaaii ishq kudaaii haan rab ne banaaii	ishq kudaaii rab ne banaaii	ishq kudaaii rab ne banaaii	ishq diiwaanon ke dilon kii chaahat hai ishq men mastii hai ishq men raahat hai ishq ke jaaduu ko sar chadh jaane de e ishq kii kushbuu ko kud men samaane de	ishq kudaaii rab ne banaaii	ishq kudaaii rab ne banaaii	ishq diiwaanon ke dilon kii chaahat hai ishq men mastii hai ishq men raahat hai ishq ke jaaduu ko sar chadh jaane de e ishq kii kushbuu ko kud men samaane de	ishq kudaaii rab ne banaaii	ishq kudaaii rab ne banaaii	ma pa pa pa ni ni ni pa pa pa ga ga ma	ma pa pa pa ni ni ni	ma pa pa pa ni ni ni pa pa pa ga ga ma	ishq kare jo ishq hii jaane ishq kisii kii baat naa maane ishq hai vaadaa ishq qasam hai ishq men har gam sahane kaa dam hai	ishq ke jaaduu ko sar chadh jaane de de ishq kii kushbuu ko kud men samaane de	ishq kudaaii rab ne banaaii	ishq kudaaii rab ne banaaii	ishq ke rang men rang le jawaanii ishq men likh le apanii kahaanii ishq ragon ko rangiin banaa de ishq jiine kaa matalab sikhaa de	ho ishq ke jaaduu ko sar chadh jaane de ishq kii kushbuu ko kud men samaane de	ishq kudaaii rab ne banaaii	ishq kudaaii rab ne banaaii	ishq kudaaii rab ne banaaii	ishq kudaaii rab ne banaaii	ishq kudaaii rab ne banaaii	ishq kudaaii rab ne banaaii	ma pa pa pa ni ni ni pa pa pa ga ga ma	ma pa pa pa ni ni ni	ma pa pa pa ni ni ni	ma pa pa pa ni ni ni	ma pa pa pa ni ni ni	ishq kudaaii rab ne banaaii	ishq kudaaii rab ne banaaii	ma pa pa pa ni ni ni pa pa pa ga ga ma	ma pa pa pa ni ni ni	ho ho	ho ho	ho ho	ho ho	ishq kudaaii rab ne banaaii	ma pa pa pa ni ni ni pa pa pa ga ga ma	ma pa pa pa ni ni ni	ishq kudaaii rab ne banaaii	ma pa pa pa ni ni ni pa pa pa ga ga ma	ma pa pa pa ni ni ni	ishq diiwaanon ke dilon kii chaahat hai ishq men mastii hai ishq men raahat hai ishq ke jaaduu ko	ishq diiwaanon ke dilon kii chaahat hai ishq men mastii hai ishq men raahat hai ishq ke jaaduu ko	sar chadh jaane de	sar chadh jaane de	ishq kii kushbuu ko	ishq kii kushbuu ko	kud men samaane de	kud men samaane de	ishq kudaaii rab ne banaaii	ishq kudaaii rab ne banaaii	ma pa pa pa ni ni ni pa pa pa ga ga ma	ma pa pa pa ni ni ni	ishq diiwaanon ke dilon kii chaahat hai ishq men mastii hai ishq men raahat hai ishq ke jaaduu ko sar chadh jaane de de ishq kii kushbuu ko kud men samaane de	ishq kudaaii rab ne banaaii	ishq kudaaii rab ne banaaii	ma pa pa pa ni ni ni pa pa pa ga ga ma	ma pa pa pa ni ni ni	ma pa pa pa ni ni ni pa pa pa ga ga ma	ishq kare jo ishq hii jaane ishq kisii kii baat naa maane ishq hai vaadaa ishq qasam hai ishq men har gam sahane kaa dam hai	ishq ke jaaduu ko sar chadh jaane de e ishq kii kushbuu ko kud men samaane de	ishq kudaaii rab ne banaaii	ishq kudaaii rab ne banaaii	love can let you up love can put you down love can break your heart and can you mourn around	love can make you lie love can make you cry love can make you sigh love can get you high	love can make you lie love can make you cry love can make you sigh love can get you high	you need love to live we need love to be and make our lives complete	ishq ke rang men rang le jawaanii ishq men likh le apanii kahaanii ishq ragon ko rangiin banaa de ishq jiine kaa matalab sikhaa de	ho ishq ke jaaduu ko sar chadh jaane de de ishq kii kushbuu ko kud men samaane de	ishq kudaaii rab ne banaaii	ishq kudaaii rab ne banaaii	aa	ishq kudaaii rab ne banaaii	ishq kudaaii rab ne banaaii	ishq kudaaii rab ne banaaii	aa	ishq kudaaii rab ne banaaii	we need love to be and make our lives complete	we need love to be and make our lives complete	we need love to be and make our lives complete	we need love to be and make our lives complete	we need love to be and make our lives complete	we need love to be and make our lives complete	we need love to be and make our lives complete	
ishq kyaa hai ishq ibaadat ishq hai iimaan,taajmahal,2001,jagjit singh,santosh nair,rajesh johari, ishq kyaa hai ishq ibaadat ishq hai iimaan ishq jagaae patthar men bhii dil men ho jaise aramaan ishq men maranaa ishq men jiinaa ishq kaa daaman chhod kabhii naa ishq kyaa hai	ishq ko jisane jaan liyaa hai usane rab ko maan liyaa hai ishq men khushiyon kaa mausam hai ishq men aansuu ishq men gam hai ishq men jo bhii khoyaa kho detaa apanii pahachaan ishq kyaa hai	ishq safar hai ishq musaafir ishq chhipaa hai ishq hai zaahir ishq gazal hai ishq taraanaa ishq kaa jaaduu sadiyon puraanaa ishq men gul khilate hain yaa dil ho jaate viiraan ishq kyaa hai	
jaisaa jisake yaar kaa cheharaa  kisii ko apanaa banaa le,tarkeeb reaching the killer,2000,sabari brothers chorus,aadesh srivastava,nida fazli, jaisaa jisake yaar kaa cheharaa vaisaa hii sansaar kaa cheharaa kisii ko apanaa banaa le haan kisii ko apanaa banaa le yaa kisii kaa ho jaa ho khud ko paanaa hai to phir raahevafaa men kho jaa kisii kaa ban jaa ban jaa kisii kaa ho jaa ho jaa apanaa banaa le kisii ko kisii ko apanaa banaa le yaa kisii kaa ho jaa kisii kaa ban jaa	giit ke vaaste raaganii chaahiye raah tariiq hai roshanii chaahiye hosh ke vaaste mayakashii chaahiye hai talab apanii apanii sabhii ko yahaan dardedil ke lie aashiqii chaahiye ishq hii muurat muurat ishq hii suurat suurat ishq hii qudarat qudarat ishq hii kismat kismat dil hai to dil ke vaaste diladaar chaahiye mushkil hai pyaar paanaa magar pyaar chahiye akl ke dhokhe men mat aanaa akl ko hosh nahiin kyaa vo mayakash hai ho mayakhaane men madahosh nahiin ho dhuundh le koii aankh nashiilii haan dhuundh le koii aankh nashiilii mast nashe men ho jaa kisii kaa ban jaa	phuul binaa gulazaar adhuuraa jaam binaa mayakhvaar adhuuraa taaz binaa darabaar adhuuraa yaar binaa sansaar adhuuraa aadhii dharatii aadhaa ambar ye bhii adhuuraa vo bhii adhuuraa donon ke mil jaane se hii hotaa hai sansaar ye puuraa har safar ke lie hamasafar chaahiye har musaafir ko ik rahaguzar chaahiye zindagii ke lie zindagii kii kasam pyaar jisamen ho aisii nazar chaahiye ho jiivan dhuup kadii hai kadii hai zulfon kii chhaanv men so jaa kisii kaa ban jaa	
ammaa mere baabul ko bhejo rii ke saavan aayaa saavan aayaa,chori chori,2002,afroz bano farida khan,sajid wajid,ameer khusro, ammaa mere baabul ko bhejo rii ke saavan aayaa saavan aayaa ammaa mere	betii teraa baabul to bichhadaa rii ke saavan aayaa saavan aayaa ammaa mere	ammaa mere bhaiyaa ko bhejo rii ke saavan aayaa saavan aayaa ammaa mere	betii teraa bhaiyaa to baalaa rii ke saavan aayaa saavan aayaa ammaa mere	ammaa mere bachapan ko bhejo rii ke saavan aayaa saavan aayaa ammaa mere	betii teraa bachapan to chhuutaa rii ke saavan aayaa saavan aayaa ammaa mere	
