Title,Film,Year,Singer,Composer,Lyricist,Lyrics
jhuum jhuum dhalatii raat,kohra,1964,lata,hemant,kaifi azmi,  jhuum jhuum dhalatii raat leke chalii mujhe apane saath jhuum jhuum dhalatii raat threedots  jaane kahaan le jaaye dard bharaa ye dil jaise sadaa detii hai khoii huii manzil jaise sadaa detii haithreedots chhodo piyaa meraa chhodo haath jhuum jhuum dhalatii raat threedots   haal ye hai mastii kaa saans lagii thamane utane rahe pyaase ham jitanii bhii pii hamane utane rahe pyaase hamthreedots gam ko badhaa gaii gam kii raat jhuum jhuum dhalatii raat threedots  jisako koii samajhe naa baat na vo doharaa meraa teraa jiivan kyaa chhaayaa huaa koharaa meraa teraa jiivan kyaa threedots  kisane sunii kabhii dil kii baat jhuum jhuum dhalatii raat threedots 
maano yaa na maano merii zindagii kii bahaar ho,first love,1961,mukesh suman,duttaram,gulshan bawra,  su 	 maano yaa na maano  2  merii zindagii kii bahaar ho mu 	 jaano yaa na jaano  2  mere dardedil kaa qaraar ho su 	maano yaa na maano threedots  	dil ne jisakaa naam liyaa hai daaman usakaa thaam liyaa hai mu 	jabjab dard uthaa hai dil men maine teraa naam liyaa hai 2 su 	maano yaa na maano threedots  mu 	aaj mujhe in do aankhon kii mastii men tum kho jaane do su 	kar lo puure dil ke aramaan jo hotaa hai ho jaane do mu 	jaano yaa na jaano threedots  su 	priit kaa bandhan priit na jaane biit gae hain din vo puraane mu 	is duniyaa se duur kahiin aa mil ke chalen ham duniyaa basaane su 	maano yaa na maano threedots 
jiinaa hamako raas na aayaa,raat aur din,1967,lata,shankarjaikishan,shailendra, jiinaa hamako raas na aayaa ham jaane kyon jiite hain kyaa saavan kyaa bhaadon apane sab din rote biite hain jiinaa hamako threedots  ham se to jag ruuth gayaa hai ek tumhaaraa kyaa shikavaa    2 ab kyon aahen bharate hain ham ab kyon aansuu piite hain jiinaa hamako threedots  pyaar kii baazii aasaan samajhe ham ne badii naadaanii kii    2 dil kii duhaaii dene vaale yah baazii kab jiite hain jiinaa hamako threedots  dore junuun men kyaa kyaa sujhii kyaa kyaa ham ne kar daalaa    2 khud hii girahabaan phaad liyaa hai khud hii girahabaan siite hain jiinaa hamako threedots 
churaa le naa tumako ye mausam suhaanaa,dil hi to hai,1963,mukesh suman,roshan,sahir,  mu 	churaa le naa tumako ye mausam suhaanaa 	khulii vaadiyon men akelii na jaanaa 2 la 	lubhaataa hai mujhako ye mausam suhaanaa 	main jaauungii tum mere piichhe na aanaa 2  mu 	lipat jaaegaa koii  bebaak jhonkaa 	javaanii kii rau men naa aanchal udaanaa la 	mere vaaste tum pareshaan na honaa 	mujhe kuub aataa hai daaman bachaanaa 2 	main jaauungii tum threedots  mu 	ghataa bhii kabhii chuum letii hai cheharaa 	samajh soch kar ruk se zulfen hataanaa la 	ghataa mere nazadiik aakar to dekhe 	in aankhon ne siikhaa hai bijalii giraanaa 2  mu 	tum ek phuul ho tumako dhuundhuungaa kaise 	kahiin mil ke phuulon men gum ho na jaanaa la 	jo phuulon men rangat mile bhii to kyaa hai 	judaa merii kushbuu judaa muskuraanaa 2 	main jaauungii tum threedots 
har dam tumhiin ko pyaar kiye jaa rahii huun main,apsara,1961,talat asha,husnlalbhagatram,hasrat, har dam tumhiin ko pyaar kiye jaa rahii huun main jiinaa nahiin qubuul jiye jaa rahii huun main  har dam tumhiin ko yaad kiye jaa rahaa huun main milane kii aarazuu men jiye jaa rahaa huun main  tum mere dil ke paas ho chaahe jahaan raho saanson kii lay pe naam liye jaa rahii huun main  tumhiin ko dhuundhatii hai ye aansuu bharii nazar ab har taraf nigaah kiye jaa rahaa huun main  dil meraa bolataa hai papiihe ke ruup men pii pii ke  jiye jaa rahii huun main 
dil ne phir yaad kiyaa,dil ne phir yaad kiya,1966,rafi suman kalyanpur mukesh,sonikomi,g l rawal,  dil ne phir yaad kiyaa barq sii laharaaii hai phir koii chot muhabbat kii ubhar aaii hai dil ne phir yaad kiyaa threedots  vo bhii kyaa din the hamen dil men bithaayaa thaa kabhii aur hans hans ke gale tum ne lagaayaa thaa kabhii khel hii khel men kyon jaan pe ban aaii hai phir koii chot muhabbat kii threedots  kyaa bataayen tumhen ham shammaa kii qisamat kyaa hai aag men game ke jalane ke sivaa muhabbat kyaa hai ye vo gulashan hai ki jis men na bahaar aaii hai dil ne phir yaad kiyaa threedots  ham vo paravaane hain jo shammaa kaa dam bharate hain husn kii aag men khaamosh jalaa karate hain aah bhii nikale to pyaar kii rusavaaii hai phir koii chot muhabbat kii threedots 
dhadakane lagataa hai meraa dil tere naam se,dil tera diwana,1962,rafi,shankarjaikishan,hasrat,  dhadakane lagataa hai meraa dil tere naam se aisaa lagataa hai ab ham gaye kaam se 2 dha dha dha dhadakane lagataa threedots  mere dil men jab se tuutaa tere nain kaa tiir dil men rahakar ban gayaa vo to merii hii tasviir niind nahiin aatii hai mujhe aaraam se dhadakane lagataa threedots  terii baaten tere kisse rahate hain haradam mahafil ho yaa viiraanaa ho yaa koii mausam darate nahiin hain ham ishq ke anjaam se aisaa lagataa hai threedots 
sharaabiisharaabii meraa naam ho gayaa,chandan ka palna,1967,lata,r d burman,anand bakshi,  sharaabiisharaabii meraa naam ho gayaa meraa naam kaahe ko badanaam ho gayaa sharaabiisharaabii threedots  shaayaron ne mujhako likhaa saaqii janaab aapane kisalie mujhe samajhaa karaab aisaa kyaa mujhase koii kaam ho gayaa sharaabiisharaabii threedots  aap roz merii nazaron se piite rahe is nashe ke sahaare hii jiite rahe lekin kudaa kii qasam bade kudagarz hain o maine pii mujhape ye ilzaam ho gayaa sharaabiisharaabii threedots  jii aapako dekh ke yaad aayaa mujhe aapane shiishe se kyuun banaayaa mujhe pattharon kii zamiin pe giraayaa mujhe tuut ke dekhie shiishaa jaam ho gayaa sharaabiisharaabii threedots 
abhii na jaao chhodakar ke dil abhii bharaa nahiin,hum dono,1961,rafi asha,jaidev,sahir, ra  abhii na jaao chhod kar ke dil abhii bharaa nahiin  2 abhii abhii to aaii ho  abhii abhii to abhii abhii to aaii ho bahaar banake chhaaii ho havaa zaraa mahak to le nazar zaraa bahak to le ye shaam dhal to le zaraa  2 ye dil sambhal to le zaraa main thodii der jii to luun nashe ke ghuunt pii to luun nashe ke ghuunt pii to luun abhii to kuchh kahaanahiin abhii to kuchh sunaa nahiin abhii na jaao chhodakar ke dil abhii bharaa nahiin  aa sitaare jhilamilaa uthe sitaare jhilamilaa uthe charaag jagamagaa uthe bas ab na mujhako tokanaa bas ab na mujhako tokanaa na badhake raah rokanaa agar main ruk gaii abhii to jaa na paauungii kabhii yahii kahoge tum sadaa ke dil abhii nahiin bharaa jo khatm ho kisii jagah ye aisaa silasilaa nahiin ra  abhii nahiin abhii nahiin aa nahiin nahiin nahiin nahiin ra  abhii na jaao chhodakar ke dil abhii bharaa nahiin  ra  adhuurii aas adhuurii aas chhodake adhuurii pyaas chhodake jo roz yuunhii jaaogii to kis tarah nibhaaogii ki zindagii kii raah men javaan dilon kii chaah men kaii muqaam aaenge jo ham ko aazamaaenge buraa na maano baat kaa ye pyaar hai gilaa nahiin aa haan yahii kahoge tum sadaa ke dil abhii nahiin bharaa ra  haan dil abhii bharaa nahiin aa nahiin nahiin nahiin nahiin
prabhu tumhiin prakash do,jai chittaud,1961,lata,s n tripathi,bharat vyas,  prabhu tumhiin prakash do saanjh ho gayii prabhu tumhiin prakash do prakash do prakash do  zindagii kii naav ye liye hamen kidhar chalii raah dhuundatii huii bhanvar men aaj ghir chalii jhilamilaa rahaa hriday nayan kii putaliyaan hilii aansuon kii dhaar aaj baadalon sii jhar chalii bhiikh maangate nayan bhiikh maangate nayan inhen suhaas do is niraash kaanpate hriday ko aas do prabhu tumhiin prakash do  milaa kahiin na chain hai katii kahiin na rain hai sivaa rudan ke aaj tak sune na madhur bain hain bujhaa huaa prakaash diip paanv ladakhadaa rahen kuch bhii suujhataa nahiin andhere aise chhaa rahen praan ye pukaarate praan ye pukaarate tumhiin vikaas do is niraash kaanpate hriday ko aas do prabhu tumhiin prakaash do 
tumhaare pyaar men ham  shikaar karane ko aae,shikar,1968,rafi,shankarjaikishan,hasrat,  tumhaare pyaar men ham beqaraar ho ke chale shikaar karane ko aae shikaar ho ke chale shikaar karane ko threedots  tumhen qariib se dekhaa to dil ko haar diyaa tumhaarii shok adaa ne hamen to maar diyaa har ek baat pe ham to nisaar ho ke chale shikaar karane ko threedots  tumhaarii aankh mohabbat kii baat kahatii hai tumhen bhii kisii kii talaash rahatii hai ye raaz jaan gae raazadaar ho ke chale shikaar karane ko threedots  na apanaa hosh na apanii kabar kahaan hain ham isii kaa naam mohabbat hai ai mere hamadam tumhaare kuuche se diivaanaavaar ho ke chale shikaar karane ko threedots 
dil kii tamannaa thii mastii men manzil se happy version,gyara hazar ladkian,1963,asha rafi,n dutta,majrooh, ra ho dil kii tamannaa thii mastii men manzil se bhii duur nikalate     apanaa bhii koii saathii hotaa ham bhii bahakate chalatechalate     ho dil kii tamannaa   aa hote kahiin ham aur tum khwaabon kii rangiin vaadii men gum  2 ra phir un khwaabon kii vaadii se uthate aankhen malatemalate do ho dil kii tamannaa   ra hansatii zamiin gaate qadam chalate nazaare chalate jo ham  2 aa rukate ham to rukruk jaataa dhalataa suuraj dhalatedhalate do ho dil kii tamannaa   ra aur shaamegam banake agar dukh ke andhere karate safar  2 aa raahon ke diipak ban jaate pyaar bhare dil jalatejalate do ho dil kii tamannaa 
niiliiniilii ghataa o bhiigiibhiigii havaa,hum hindustani,1960,mukesh asha,usha khanna,k manohar,  aa 	niiliiniilii ghataa o bhiigiibhiigii havaa 	hai nashaa hii nashaa kahiin kho jaaen aa mu 	niiliiniilii ghataa threedots  	palakon chhalake gaalon pe dhalake 	saavan kii buundon men chanchal ishaare hain aa 	samajho ishaaraa de do sahaaraa 	tum bhii hamaare ho ham bhii tumhaare hain 	aa jhuumen zaraa 	niiliiniilii ghataa threedots  	laharon kaa aanchal saahil pe dole 	barakhaa kii raanii bhii zulfon ko khole mu 	laharon men kho jaa ojhal tuu ho jaa 	manzil ye apanii hai dil meraa bole hai 	aa jhuumen zaraa 	niiliiniilii ghataa threedots  	mausam kaa jaaduu dil hai beqaabuu 	bahake qadam hain kyuun hogaa aur aage kyaa aa 	jannat yahii hai mujhako yaqiin hai 	pahaluu men tuu jo hai dil aur maange kyaa 	aa jhuumen zaraa do 	niiliiniilii ghataa threedots 
haay soniye  o tuu raat khadii thii chhat pe nii main samajhaa,himalay ki god mein,1965,rafi usha timothi,kalyanjianandji,anand bakshi,  ra 	haay soniye hiiriyehiiriye haay re haay u 	oe soniyaa oe soniyaa hoe raanjhiyaa raanjhiyaa raanjhiyaa ko 	oe shaabaa oe shaabaa nii kudiye pahaad diye 	oe shaabaa oe shaabaa ve mundiyaa shahar diyaa  ra 	o tuu raat khadii thii chhat pe nii main samajhaa ke chaand nikalaa ko 	hoy tuu raat khadii threedots u 	buraa ho teraa tujhe dekh ke kothe se meraa pair phisalaa ko 	buraa ho teraa threedots  ra 	 kat jaae naa merii zindagii  2 hoe terii kal parason men ko 	kat jaae naa threedots u 	 kal parason men baat nahiin banatii  2 banatii hai jaa ke barason men ko 	kal parason men threedots  ra 	 tere paanv men nahiin ghungharuu  2 hotii hai chhamchham kaise ko 	tere paanv men threedots u 	 ye to raaz kii baaten hain  2 bataa den tujhe ham kaise ko 	ye to raaz threedots  ra 	 terii zulf jo bikharii to  2 leke biin sapere aa gae ko 	terii zulf jo threedots u 	 merii zulf hai naagin to  2 bure din bas tere aa gae ko 	merii zulf hai threedots  ra 	chal chalie nii mutiyaare baisaakhii vaale mele men ko 	chal chalie nii threedots u 	 mele kaa to bahaanaa hai  2 tuu mujhe chhedegaa akele men ko 	mele kaa to threedots 
aaj koii pyaar se dil kii baaten kah gayaa,sawan ki ghata,1966,asha,o p nayyar,s h bihari, aaj koii pyaar se dil kii baaten kah gayaa haay main to aage badh gaii  piichhe zamaanaa rah gayaa haay raam  chiir kar patthar kaa siinaa jhuum kar jharanaa bahaa is men ik tuufaan thaa sau karawaten letaa huaa aaj maujon kii rawaanii men kinaaraa bah gayaa haay ik kinaaraa bah gayaa  unake hothon par hansii haay khil ke jab laharaa gaii  wo bhii kuchh ghabaraa gae main bhii kuchh sharamaa gaii wo bhii kuchh ghabaraa gae aur main bhii kuchh sharamaa gaii  kuchh nahiin kahate hue bhii koii sab kuchh kah gayaa haay koii sab kuchh kah gayaa
main to pyaar se tere piyaa maang sajaauungii,sathi,1968,lata,naushad,majrooh,  main to pyaar se tere piyaa maang sajaauungii tere anganaa ye saarii umariyaa bitaauungii  sajdhaj ke main savere savere mahakii mahakii karatii huun phere lagatii huun kaise tuu bhii to dekhe khol de akhiyaan saajan mere tere haathob se ye ghuunghat uthaauungii tere anganaa ye threedots   tohe rakh luungii jiyaa men basaa ke dekhuungii phir shiish jhukaake ghar ko tere jaan ke mandir aur mandir men tujhe bithaa ke diyaa gore gore tan kaa jalaauungii tere anganaa ye threedots 
maine kahaa tumase hamen pyaar hai,maa beta,1962,mukesh lata,hemant kumar,prem dhawan,  la 	maine kahaa ai jii maine kahaa tumase hamen pyaar hai maine kahaa mu 	ai jii maine kahaa hamako kab inkaar hai maine kahaa  la 	ai jii ye to bataa do ki huii hai kyaa baat 	kyuun main tere sapane dekhuun saariisaarii raat mu 	main kyaa jaanuun shaayad yahii pyaar hai la 	maine kahaa hamako kab threedots  mu 	hamako bhii tanhaaiyon men niind na aaii 	le lo chaahe chaandsitaaron se gavaahii la 	jaane bhii do hamako etabaar hai mu 	maine kahaa tumase hamen threedots  la 	ab to tamannaa hai tere dil men hii rahen mu 	ham bhii yahii chaahate hain aur kyaa kahen la 	phir merii jaan mu 	haan merii jaan do 	bahaar hii bahaar hai 	maine kahaa tumase hamen threedots 
muft hue badanaam kisii pe haay dil ko lagaa ke,baaraat,1960,mukesh,chitragupt,majrooh, muft hue badanaam kisii pe haay dil ko lagaa ke jiinaa huaa iljaam kisii pe haay dil ko lagaa ke muft hue badanaam  gaye aramaan leke luute luute aate hain log jahaan men kaise dil ko lagaate hain  2 dil ko lagaate hain apanaa banaate hain ham to phire naadaan   2 kisii pe haay dil ko lagaa ke muft hue badanaam  samajhe the saath bhejaa kisiikaa suhaanaa gam usii jo nazar ko dekhaa tanhaa khade hain ham  2 tanhaa khade hain ham dil bhii rahaa hai kam rastemen ho gaii shaam  2 kisii pe haay dil ko lagaa ke muft hue badanaam
sansaar se bhaage phirate ho bhagawaan ko tum kyaa paaoge,chitralekha,1964,lata,roshan,sahir, sansaar se bhaage phirate ho bhagawaan ko tum kyaa paaoge is log ko bhii apanaa naa sake us lok men bhii pachhataaoge sansaar se bhaage phirate ho   ye paap hai kyaa ye puny hai kyaa riiton par dharm kii moharen hain  2 riiton par dharm kii moharen hain har yug men badalate dharmon ko kaise aadarsh banaaoge sansaar se bhaage phirate ho   ye bhog bhii ek tapasyaa hai tum tyaag ke maare kyaa jaano  2 tum tyaag ke maare kyaa jaano apamaan rachetaa kaa hogaa rachanaa ko agar thukaraaoge sansaar se bhaage phirate ho   ham kahate hain ye jag apanaa hai tum kahate ho jhuuthaa sapanaa hai  2 tum kahate ho jhuuthaa sapanaa hai ham janam bitaa kar jaayenge tum janam ganvaa kar jaaoge  sansaar se bhaage phirate ho bhagawaan ko tum kyaa paaoge sansaar se bhaage phirate ho
dil sambhaale sambhalataa nahiin aaj to,raaz,1967,mukesh lata,kalyanjianandji,gulshan bawra,  mu 	dil sambhaale sambhalataa nahiin aaj to 	paas aane kii de do ijaazat hamen la 	dekhie ye hasiin shaam dhalane ko hai 	ab to jaane kii de do ijaazat hamen 2 	dekhie ye hasiin threedots  mu 	kaise kah den ki jaao in aankhon se ab 	tumako jaate hue dekhaa jaataa nahiin la 	ham bhii majabuur hain varanaa jaane kaa to 	ye kyaal apane dil men bhii aataa nahiin mu 	jhiil sii apanii aankhon men pahale zaraa 	duub jaane kii de do ijaazat hamen la 	ab to jaane kii de do ijaazat hamen 	dekhie ye hasiin threedots  	daal dii tumane aankhon men aankhen agar 	jaane phir kab sanam aaen ham hosh men mu 	zindagii bhar hamen saath rahanaa hai ab 	ham rahenge mohabbat ke aagosh men la 	kyaa bataaen hamen dar zamaane kaa hai 	is zamaane kii le do ijaazat hamen 	paas aane kii de do threedots 
kisii na kisii se kabhii na kabhii  dil lagaanaa padegaa,kashmir ki kali,1964,rafi,o p nayyar,s h bihari,   kisii na kisii se kabhii na kabhii kahiin na kahiin dil lagaanaa padegaa  2  ek se ek hasiin chehare hain kiskis ko main dekhuun kisako inamen apanaa samajhuun aur sang main apane le luun koii rangiilii chhailchhabiilii 2 aaj merii zindagii men aa ke rahegii kisii na kisii se threedots  dhuundh rahaa huun main vo duniyaa pyaar jise kahate hain kaun vo qismat vaale hain jo log vahaan rahate hain mujhako mere dil le ke vahiin chal 2 aae jahaan haath koii reshamii aanchal kisii na kisii se threedots  aisii naazuk ho vo jisakaa shabanam munh dhotii ho chaand bhii sadake hotaa ho jab raat ko vo sotii ho aankh sharaabii gaal gulaabii 2 pyaar se sanvaar de jo zindagii merii kisii na kisii se threedots 
merii taqadiir kahaan par  raam kare kahiin nainaa na ulajhen,gunahon ka devta,1967,lata,shankarjaikishan,hasrat,  merii taqadiir kahaan par mujhe le aaii hai saarii duniyaa merii ulfat kii tamaashaaii hai isalie laaj kaa pardaa hai mere chehare par khul gayaa raaz to isamen terii rusavaaii hai  raam kare kahiin nainaa na ulajhen 2 nainaa jo ulajhen to mushkil se sulajhe raam kare kahiin threedots  aae na jis din ghar saanvariyaa paagal banakar dhuundhe najariyaa morii kaayaa aise tadape jaise tadape jal bin machhariyaa raam kare kahiin threedots  jisake kaaran sab kuchh chhodaa usane mere dil ko todaa har tuufaan men saath rahaa vo aake kinaare mukhadaa modaa raam kare kahiin threedots 
main dekhuun jis or sakhii rii saamane mere saanvariyaa,anita,1967,lata,laxmikantpyarelal,raja mehandi ali khan,  main dekhuun jis or sakhii rii 2 saamane mere saanvariyaa 2  prem ne jogan mujhako banaayaa 2 tan ko phuunkaa man ko jalaayaa prem ke dukh men duub gayaa dil jaise jal men gaagariyaa saamane mere threedots  roro kar har dukh sahanaa hai 2 dukh sahsah kar chup rahanaa hai kaise bataauun kaise bichhadii 2 pii ke mukh se baansuriyaa saamane mere threedots  duniyaa kahatii mujhako diivaanii 2 koii na samajhe prem kii baanii saajansaajan ratateratate 2 ab to ho gaii baavariyaa saamane mere threedots 
tasaviir terii dil men jis din se utaarii hai,maya,1961,lata rafi,salil choudhary,majrooh,    lataa tasaviir terii dil men jis din se utaarii hai  2 phiruun tujhe sang leke nae nae rang leke sapanon kii mahafil men    rafii tasaviir terii dil men jis din se utaarii hai phiruun tujhe sang leke nae nae rang leke sapanon kii mahafil men tasaviir terii dil men     lataa maathe kii bindiyaa tuu hai sanam nainon kaa kajaraa piyaa teraa gam  2 nain kiye niiche niiche rahuun tere piichhe piichhe chaluun kisii manzil men tasaviir terii dil men      rafii tumase nazar jab gaii hai mil jahaan hai qadam tere vahiin meraa dil  2 jhuke jahaan palaken terii khule jahaan zulfen terii rahuun usii manzil men tasaviir terii dil men      lataa tuufaan uthaaegii duniyaa magar  ruk na sakegaa dil kaa safar  2    rafii yuunhii nazar milatii hogii yuunhii shamaa jalatii hogii terii merii manzil men     lataa tasaviir terii dil men jis din se utaarii hai  phiruun tujhe sang leke nae nae rang leke sapanon kii mahafil men    rafii tasaviir terii dil men jis din se utaarii hai phiruun tujhe sang leke nae nae rang leke sapanon kii mahafil men     donon tasaviir terii dil men
jaane terii nazaron ne kyaa kar diyaa,grihasthi,1963,rafi lata,ravi,shakeel,  la 	jaane terii nazaron ne kyaa kar diyaa 	jab tujhe dekhuun meraa dhadake jiyaa ra 	tuune mohabbat se meraa dil bhar diyaa 	apanaa banaane vaale teraa shukriyaa  la 	piyaa jabase huaa teraameraa milan 	mere jiivan men chamakii kushii kii kiran ra 	din guzarane lage hain terii yaad men 	aur sataatii hai raaton ko terii lagan la 	ud gaii nainon se merii nindiyaa  ra 	ye bahaaron kaa mausam ye thandii havaa 	isamen hai rang zaalim tere husn kaa la 	mujhe tuune mohabbat sikhaaii balam 	varanaa mere to jiivan men kuchh bhii na thaa ra 	terii adaaon ne meraa dil le liyaa 	apanaa banaane vaale threedots 
chhuune na duungii haath re najariyon se dil bhar duungii,zindagi,1964,lata asha,shankarjaikishan,hasrat,  chhuune na duungii haath re najariyon se dil bhar duungii baithii rahuungii saarii raat re najariyon se dil bhar duungii  dil kii hasarat na kabhii dil se nikalane duungii pyaar kaa koii bhii jaaduu na chalane duungii  ishq kii aag tez hai hamane maanaa dil ke motii ko haragiz na pighalane duungii hotii rahegii mulaakaat re najariyon se dil bhar duungii chhuune na duungii threedots 
aaii ab kii saal divaalii munh par apane khuun male,haqeeqat,1964,lata,madan mohan,kaifi azmi, aaii ab kii saal divaalii munh par apane khuun male  aaii ab kii saal divaalii  chaaron taraf hai ghor andheraa ghar men kaise dip jale  aaii ab kii saal threedots   baalak tarase phulajhadiyon ko diipon ko diivaaren  2 maan kii godii suunii suunii aangan kaise sanvaare  2 raah men unakii jaao ujaalon ban men jinakii shaam dhale  aaii ab kii saal threedots   jinake dam se jagamag jagamag karatii thii ye raaten 2 chorii chorii ho jati thii man se man kii baaten  2 chhod chale vo ghar men amaavas jyotii lekar saath chale  aaii ab kii saal threedots   taptap taptap tapake aansuu chhalakii khaalii thaalii 2  jaane kya kya samajhaatii hai aankhon kii ye laalii 2 shor machaa hai aag lagi hai katate hai parvat pe gale  aaii ab kii saal threedots 
prabhu tero naam jo dhyaaye phal paaye,ham dono,1961,lata,jaidev,sahir, from surajit a bose psurajitnetscapenet date 20021208 230437 pst  prabhu tero naam jo dhyaaye phal paaye sukh daaye tero naam threedots  tuu daanii tuu antarayaamii terii kripaa ho jaaye to swaamii har bigadii ban jaaye jiivan dhan mil jaaye mil jaaye mil jaaye sukh daaye tero naam threedots  bas jaaye moraa suunaa anganaa khil jaaye murajhaayaa kanganaa jiivan men ras aaye jiivan dhan mil jaaye mil jaaye mil jaaye sukh daaye tero naam threedots
mere pairon men koii ghungharuu pahanaa de,sanghursh,1968,rafi rajkumari,naushad,shakeel,  dil paayaa alabelaa main ne tabiiyat merii rangiilii haay aaj khushii men main ne bhaiyya thodii sii bhang pii lii  mere pairon men haay mere pairon men ghungharuu bandhaa de to phir merii chaal dekh le      zaraa jam ke bhaiyyaa  mohe laalii chunar mohe laalii chunariyaa odhaa de to phir merii chaal dekh le mere pairon men   threedots      kyaa chaal hai torii     zaraa jhuum le gorii     ahaa vaah  haale dole kisii kii nathanii jhuume kisii kaa juhmakaa har paarii dil thaam le apanaa aisaa lagaauun thumakaa      kaise bhalaa     aise ding ka tikat phurr ka tikat aa  jab ho kisii kii byaah sagaaii merii javaanii le angadaaii koii merii bhii shaadii karaa de to phir merii chaal dekh le mere pairon men   threedots  koii ghuunghat vaali mere dil pe chalaaye chhuriyaan koii nainon vaalii chhode nainon se phuljhadiyaan ruup hai laakhon aur ik dil hai aape men rahanaa bhii mushkil hai koii akhiyon se daaruu pilaa de to phir merii chaal dekh le      zaraa nain milaa ke     zaraa dil lagaa ke  ek najar se dil bharamaaye duujii se le jaaye tiikhii najar tuu aisii maare jo dekhe lut jaaye saarii duniyaa tujhape diivaanii main bhii to dekhuun terii javaanii zaraa mukhade se ghunghataa hataa de to phir merii chaal dekh le mohe laalii chunar   threedots 
mahalon men rahane vaalii dil hai gariib kaa,tel malish boot polish,1961,lata talat,chitragupt,prem dhawan,  ta 	mahalon men rahane vaalii dil hai gariib kaa 	rakh le ise yaa tod de la 	o terii rahuungii sainyaa chaahe tere pyaar men 	mujhako zamaanaa chhod de 2  ta 	 tumako na rok len ye rasmen jahaan kii la 	tum pe to khel denge ham baazii jaan kii  2 	ham baazii jaan kii ta 	chaand sitaaron vaalii dil hai gariib kaa threedots  la 	 nazaron kii aas hai tuu dil kaa qaraar hai ta 	apanii bhii aarazuu to ik teraa pyaar hai  2 	ik teraa pyaar hai la 	kuchh na kahuungii sainyaa chaahe tere pyaar men threedots  ta 	 ankhiyon men dekh gorii terii tasviir hai la 	ab tere haath sainyaa merii taqadiir hai  2 	merii taqadiir hai ta 	dil men samaane vaalii dil hai gariib kaa threedots 
merii aavaaz suno pyaar ke raaz suno,naunihaal,1967,rafi,madan mohan,kaifi azmi, meri aavaaz suno pyaar ke raaz suno  mainne ek phuul jo siine pe sajaa rakhaa tha  usake parade main tumhe dil se lagaa rakhha tha  tha judaa sabase mere ishq ka andaaz suno   1 zindagii bhar mujhe nafarat si rahi ashkon se  mere khvaabon ko tum ashkon men dubote kyon ho  jo meri tarah jiyaa karate hain kab marate hain  thak gayaa huun mujhe so lene do rote kyon ho  so ke bhi jaagate hii rahate hain jaanbaaz suno threedots  2 meri duniya men na purab hai na pashchim koi  saare insaan simat aaye khulii baahon men  kal bhatakataa tha main jin rahon main tanhaa tanhaa kaafile kitane mile aaj unhiin rahon main  aur sab nikale mere hamadard mere hamaraz  suno threedots  3 naunihaal aate hain arathii ko kinaare kar lo  main jahaan tha inhen jaanaa hai vahaan se aage  aasamaan inakaa zamiin inakii zamaanaa inakaa  hain kai inake jahaan mere jahaan se aage  inhen kaliyaan na kaho hain ye chamanasaaz suno threedots  4 kyon sanvarii hai ye chandan kii chitaa mere liye  main koi jism nahiin huun ke jalaaoge mujhe  raakh ke saath bikhar jaauungaa main duniya men  tum jahaan khaaoge thokar vahiin paaoge mujhe  har kadam par hai nae mod ka aagaaz suno threedots
arii o shokh kaliyon muskuraa denaa vo jab aaye,jab yaad kisi ki aati hai,1967,mahendra kapoor,madan mohan,raja mehdi ali khan, arii o shokh kaliyon muskuraa denaa vo jab aaye  vo jab aaye adab se daaliyaan phuulon kii jhuk jaaye vo jab guzare chaman se qaafile bhanvaron ke ruk jaaye suno phuulon mahak apanii lutaa denaa vo jab aaye arii o shokh kaliyon muskuraa denaa   threedots  bahut taariif karatii hain ye kaliyaan baar baar usakii tamannaa hai ki main bhii dekh luun rangiin bahaar usakii havaaon tum naqaab usakii uthaa denaa vo jab aaye arii o shokh kaliyon muskuraa denaa   threedots  bagair usakii muhabbat ke main zindaa rah na paauungaa magar ye baat dil kii man kisii se kah na paauungaa nigaahon haaledil usako sunaa denaa vo jab aaye arii o shokh kaliyon muskuraa denaa   threedots 
puuchho naa kaise main ne rain bitaaii ik pal jaise ik yug biita,meri soorat teri aankhen,1963,manna de,s d burman,shailendra, puuchho naa kaise maine rain bitaai ik pal jaise ik yug biita  2 yug biite mohe niind naa aayii puuchho naa kaise threedots  naa kahiin chandaa naa kahiin taare jyot ke pyaase mere nain bichaare   2 bhor bhii aas kii kiran naa laayi puuchho naa kaise threedots  ik jale diipak ik man meraa mera man mera mera threedots ik jale diipak ik man meraa phir bhi naa jaaye mere ghar kaa andheraa tadapat tarasat umar ganvaayii puuchho naa kaise threedots
duur ke o chandaa aa merii baanhon men aa,ek dil sau afsane,1963,lata,shankarjaikishan,shailendra,  duur ke o chandaa aa merii baanhon men aa dil men roshanii kar aankhon men tuu muskuraa   gharghar saavan barase hai pyaasii mamataa tarase hai  2 bin tere meraa aangan suunaasuunaa duur ke o chandaa threedots  bholiibhaalii aankhon men in matavaalii aankhon men dil men hai jiivan kaa manahar sapanaa duur ke o chandaa threedots 
