Title,Film,Year,Singer,Composer,Lyricist,Lyrics
main to aaratii utaaruun re santoshii maataa kii,jai santoshi maa,1975,usha chorus,c arjun,pradeep,  u  main to aaratii utaaruun re santoshii maataa kii  2     jaya jaya santoshii maataa jaya jaya maan  2      badii mamataa hai badaa pyaar maan kii aankhon men ko maan kii aankhon men u  badii karunaa maayaa dulaar maan kii aankhon men ko maan kii aankhon men u  kyuun naa dekhuun main baarambaar maan kii aankhon men     dikhe har ghadii dikhe har ghadii nayaa chamatkaar maan kii aankhon men ko maan kii aankhon men u  ho nritya karuun jhuumjhuum jham jhamaajham jhuumjhuum ko nritya karuun jhuumjhuum jham jhamaajham jhuumjhuum u  jhaankii nihaaruun re o baankii baankii jhaankii nihaaruun re ko main to aaratii   u  sadaa hotii hai jayajayakaar maan ke mandir men ko maan ke mandir men u  nit jhaanjhar kii hoe jhankaar maan ke mandir men ko maan ke mandir men u  sadaa manjiir karate pukaar maan ke mandir men     varadaan ke varadaan ke bhare hain bhandaar maan ke mandir men ko maan ke mandir men u  diip dharuun dhuup dharuun prem sahit bhakti karuun     jiivan sudhaaruun re o pyaaraa pyaaraa jiivan sudhaaruun re ko main to aaratii  
sab thaath padaa rah jaavegaa jab laad chalegaa,sankalp determination,1974,mukesh,khaiyyam,kaifi azmi,  sab thaath padaa rah jaavegaa jab laad chalegaa banjaaraa dhan tere kaam na aayegaa jab laad chalegaa banjaaraa  jo paayaa hai vo baant ke khaa kangaal na kar kangaal na ho jo sabakaa haal kiyaa tuune ek roz vo teraa haal na ho is haath de de us haath le le ho jaave sukhii ye jag saaraa sab thaath padaa rah threedots  kyaa kothaakothii kyaa bangalaa ye duniyaa rainbaseraa hai kyuun jhagadaa teremere kaa kuchh teraa hai na meraa hai sun kuchh bhii saath na jaavegaa jab kuuch kaa baaje nakkaaraa sab thaath padaa rah threedots  ik bandaa maalik ban baithaa har bande kii qismat phuutii thaa itanaa moh kazaane kaa do haathon se duniyaa luutii the donon haath magar khaalii jo uthaa sikandar bechaaraa sab thaath padaa rah threedots 
ai mere bete sun meraa kahanaa,aa gale lag jaa,1973,kishore sushma shreshta,r d burman,sahir, kishor ai mere bete sun meraa kahanaa chaahe dukh hoe hansate hii rahanaa 2  kishor tuu mere bete kyon roe ankhiyon ke motii kyon khoe main teraa ghodaa main haathii main tere sukh dukh kaa saathii teraa main sahaaraa huun meraa tuu sahaaraa hai jaan se bhii pyaaraa hai aajaa aajaa ai mere bete threedots  kishor rakhanaa bharosaa usape sadaa jisane hai sabako janam diyaa kal teraa paapaa rahe na rahe ab jo kahaa phir kahe na kahe kahaa na bhulaanaa tuu vahii rakhavaalaa hai usii ko bulaanaa tuu aajaa aajaa ai mere bete threedots  kishor sochaa thaa kyaa aur kyaa laayaa dete hue jii bhar aayaa le ye baisaakhii lele re mere abhaage haathon se isii ke sahaare chal chal mere pyaare chal paapaa ke dulaare chal aajaa aajaa  sushamaa ai mere paapaa sun meraa kahanaa chaahe dukh hove hansate hii rahanaa 
maine dekhaa ik sapanaa,samaadhi,1972,kishore lata,r d burman,majrooh,  maine dekhaa ik sapanaa kyaa dekhaa bolo  bolo naa  2 tab se dhadake dil kitanaa haay kitanaa bolo  bolo naa  2 dekhaa paagal saa ik naujavaan terii raahon men hai achchhaa haan aur tuu paagalon kii tarah usakii baanhon men hai vo naujavaan khelataa hii rahaa tere baalon se aur taubaataubaa tere haath the usake gaalon pe laten terii padii kahiin aanchal teraa aur kahiin hai ho aage bhii kuchh dekhaa thaa jii magar kuchh yaad nahiin hai  suno suno maine bhii dekhaa ek sapanaa kyaa dekhaa bolo threedots  dekhaa pyaaraa saa ik naujavaan merii raahon men hai achchhaa aur meraa rangiilaa badan usakii baanhon men hai bilkul tumhaarii tarah hii thaa raamaa duhaaii re kis pyaar se haay thaamii thii merii kalaaii re haay maine dekhaa laten kahiin aur aanchal meraa aur kahiin hai ho aage kuchh dekhaa nahiin isalie yaad nahiin hai ab to vahii bas vahii mere is dil men basataa hai achchhaa to phir aaj se bas alag apanaa rastaa hai hai baat aisii to dil meraa vaapas kie jaao in bholii baaton pe raanii duaaen lie jaao haay teraameraa rahaa kahaan ek hue donon ke dil o jaise mile kvaabon men sajanaa mere aa vaise mil 
puravaiyaa ke jhonke aaye,dulhan wahi jo piya man bhaye,1977,hemlata,ravindra jain,ravindra jain,  puravaiyaa ke jhonke aaye chandan ban kii mahak bhii laaye duur vo nindyaa raanii muskaaye muund lo nainaa to nainon men aa jaaye puravaiyaa ke jhonke aaye  niind kii dulhan badii sharmiilii ujiyaare men na aaye koii jo chaunke koii kuchh bole to raste pe mud jaaye diip bujhaa do to pal bhar men aa jaaye muund lo nainaa to threedots  niind kii chintaa le ke jo jaage usako niind na aaye phuul saa manavaa le ke jo soye usako hii niind sulaaye chhod do chintaa to pal bhar men aa jaaye muund lo nainaa to threedots 
ek se badhakar ek,ek se badhkar ek,1976,runa laila,kalyanji anandji,verma malik, laa laa laa threedots ek se badhakar ek main laaii huun tohafe anek zulfon kii shaam laaii ho dil tere naam laaii zulfon kii shaam laaii dil tere naam laaii mazaa aaegaa mulaaqaat kaa e kyaa program hai aaj raat kaa ek se badhakar ek threedots  ek muhabbat duujii jawaanii tiijaa bahataa paanii rokane se nahiin rukate tiino sun le dilabar jaanii vaqt hai soch le jaan le dekh le mazaa aaegaa mulaaqaat kaa e kyaa program hai aaj raat kaa ek se badhakar ek threedots  main huun sholaa main huun shabanam main huun mast bahaar chun le jo bhii marzii terii mere rang hazaar maan le baat ko thaam le haath ko mazaa aaegaa mulaaqaat kaa e kyaa program hai aaj raat kaa ek se badhakar ek threedots
dhanno kii aankhon men hai raat kaa suramaa,kitaab,1977,r d burman,r d burman,gulzar, dhanno kii aankhon men hai raat kaa suramaa aur chaand kaa chummaa ho o threedots dhanno kii aankhon men hai raat kaa suramaa aur chaand kaa chummaa  ho sahar bhii tere binaa raat lage chhaalaa pade aag jaise chaand pe jo haath lage 2 ho o threedots dhanno kaa gussaa hai ek tiir kaa chummaa aur chaand kaa chummaa  ho dhanno tujhe kwaab men dekhaa hai lailaa kii hiir kii kitaab men dekhaa hai 2 ho o threedots dhanno kii aankhon men hai raat kaa suramaa aur chaand kaa chummaa
dil se mile dil mil gaii manzil duur huii mushkil,dil se mile dil,1978,kishor,bappi lahiri,amit khanna,  dil se mile dil 2 mil gaii manzil duur huii mushkil dil se mile hain dil mushkil se mile par mil to gae hain aakir aaj ye dil dil se dil mil gae mil ke yuun khil gae dil se mile dil threedots   saaraa jahaan gaa rahaa hai banake bahaar chhaa rahaa hai  2 koii kushii laa rahaa hai dekho gam jaa rahaa hai dil se dil mil gae threedots   hai vo hasiin ham javaan hain aur usape samaan meharabaan hai  2 jhuumate zamiin aasamaan hain mahakaa ye gulasitaan hai dil se dil mil gae threedots 
dil sajan jalataa hai,mukti,1973,asha,r d burman,anand bakshi,  laa laa threedots  dil sajan jalataa hai ye badan jalataa hai lagii dil kii lagii huii kab se hai jaanii jab se lagaa kahiin pe dil tab se hai jaanii dil sajan jalataa hai threedots  chalii havaa ye kaisii phuulon kii galiyon men shabanam ke girane se aag lage kaliyon men ho chalii havaa ye kaisii phuulon kii galiyon men shabanam ke girane se aag lage kaliyon men ye chaman jalataa hai ye badan jalataa hai threedots  pyaar kaa rang lagaa hai jab se merii bindiyaa men ye dharatii jalatii hai sapanon men nindiyaa men ho pyaar kaa rang lagaa hai jab se merii bindiyaa men ye dharatii jalatii hai sapanon men nindiyaa men ye gagan jalataa hai ye badan jalataa hai threedots 
main tere ishq men mar na jaauun kahiin,loafer,1973,lata,laxmikantpyarelal,anand bakshi, main tere ishq men mar na jaauun kahiin tuu mujhe aazamaane kii koshish na kar kuubasuurat hai tuu to huun main bhii hasiin  mujhase nazaren churaane kii koshish na kar  main tere ishq men  shauq se tuu meraa imtihaan le  tere qadamon men rakh dii hai jaan le bekabar beqadar maan jaa zid naa kar todakar dil meraa ai mere hamanashiin is tarah muskaraane kii koshish na kar  main tere ishq men  pher lii kyon nazar mujhase ruuthakar dil ke tukade hue tuuttuutakar kyaa kahaa dilarubaa tuu hai mujhase kafaa ik bahaanaa hai ye ye haqiiqat nahiin tuu bahaane banaane kii koshish na kar  main tere ishq men  kab se baithii huun main intazaar men jhuuthaa waadaa hii kar koii pyaar men  kyaa sitam hai sanam tere sar kii qasam yaad chaahe naa kar to mujhe gam nahiin haan magar bhuul jaane kii koshish na kar  main tere ishq men mar naa jaauun kahiin tuu mujhe aazamaane kii koshish na kar kuubasuurat hai tuu to huun main bhii hasiin  mujhase nazaren churaane kii koshish na kar  main tere ishq men
har taraf ab yahii afasaane hain ham terii aankhon ke,hindustan ki qasam,1973,manna de,madan mohan,kaifi azmi, har taraf ab yahii afasaane hain ham terii aankhon ke diivaanen hain har tarafthreedots  itanii sachchaaii hai in aankhon men khote sikke bhii khare ho jaayen tuu kabhii pyaar se dekhe jo udhar suukhe jangal bhii hare ho jaayen baag ban jaae baag ban jaae jo viiraanen hain ham terii aankhon ke diivaane hain har tarafthreedots  ek halkaa saa ishaaraa inakaa kabhii dil aur kabhii jaan luutegaa kis tarah pyaas bujhegii usakii kis tarah usakaa nashaa tuutegaa jisakii qismat men jisakii qismat men ye paimaanen hain ham terii aankhon ke diivaanen hain har tarafthreedots  niichii nazaron men hain kitanaa jaaduu ho gae pal men kaii khvaab javaan kabhii uthane kabhii jhukane kii adaa le chalii jaane kidhar jaane kahaan raaste pyaar ke raaste pyaar ke anjaane hain ham terii aankhon ke diivaanen hain  2 har tarafthreedots
baalii umariyaa bhajan karuun kaise,sanyasi,1975,lata mukesh,shankarjaikishan,vitthal bhai patel, la baalii baalii umariyaa bhajan karuun kaise     chadhatii jawaanii jogan banuun kaise mu jhuuthaa jhuuthaa guru kaa vachan karuun kaise     saadhu huun teraa sajan banuun kaise     jhuuthaa  la ho chaal merii bahakii nazar merii dolii 2     chhuut gayaa bachapan badal gayii bolii mu terii tuu jaan mujhe chhod de akelaa     main na ban paauungaa saadhu se chhailaa     maayaa men man ko magan karuun kaise la chadhatii jawaanii threedots  mu naa ghar kii paravaah naa logon kaa dar hai 2     aisii kyaa terii hii chadhatii umar hai la jaane kyon tujh par na koii asar hai     terii aur merii baraabar umar hai     naazuk naazuk kamariyaa sambhal chaluun kaise mu saadhu huun teraa threedots  mu baar baar tujhako ye kaise samajhaauun 2     tujhase koii rishtaa main jod nahiin paauun la laaj lage batiyaan main kaise bataauun     aisaa naa ho main kunwaarii rah jaauun     thandii thandii ye man kii agan karuun kaise mu saadhu huun teraa threedots 
hai naa bolo bolo  paapaa ko mammii se,andaaz,1971,rafi suman shushma shreshtha pratibha,shankarjaikishan,hasrat,     hai naa bolo bolo 3 paapaa ko mammii se mammii ko paapaa se pyaar hai pyaar hai  paapaa mammii milate hain chupakechupake hansate hain 2 jaane kyaakyaa kahate hain baaten karate rahate hain paapaa mammii milate hain chupakechupake hansate hain jaane kyaakyaa kahate hain baaten karate rahate hain hai naa bolo bolo 2 paapaa ko mammii se mammii ko paapaa se pyaar hai pyaar hai  mammii terii achchhii hai kitanii bholiibhaalii hai paapaa bhii to achchhe hain kitane pyaarepyaare hain  mammii terii achchhii hai kitanii bholiibhaalii hai paapaa bhii to achchhe hain kitane pyaarepyaare hain hai naa bolo bolo hai naa bolo bolo munnii bolo bolo diipuu bolo bolo paapaa ko mammii se mammii ko paapaa se pyaar hai pyaar hai  hai naa bolo bolo 2 paapaa ko diipuu se mammii ko munnii se pyaar hai pyaar hai 
sapanaa meraa tuut gayaa,khel khel mein,1975,asha r d burman,r d burman,gulshan bawra,      sapanaa meraa tuut gayaa wo naa rahaa kuchh naa rahaa  sapanaa meraa tuut gayaa are wo naa rahaa kuchh naa rahaa rotii huiin yaaden miliin bas aur mujhe kuchh naa milaa  aapako aapako maaluum hai aapakii tarah meraa bhii ik sundar saajan thaa usakii aankhon men nashaa baazuu men taaqat aur dil men himmat thii bijalii kii tarah naachataa huaa wo mere paas aataa thaa gaataa thaa naachataa thaa main main main paagal ho jaatii thii dekho naa wo aa gayaa sirf mere liye mere liye  aajaa merii baahon men aa pyaar bharii raahon men aa sun le machalate hue dil kii sadaa re dil kii sadaa ho ho  dil kah rahaa hai teraa saath hai ye teraa meraa ab zindagii men kabhii ho naa judaa re ho naa judaa la la la la la raaja are phir se naa jaa chalaa gayaa  sapanaa meraa tuut gayaa woh naa rahaa kuchh naa rahaa rotii huiin yaaden miliin bas aur mujhe kuchh naa milaa  yuun baar baar ham milate the par haan ek din meraa haath pakadakar mujhe khiinchataa huaa wo le gayaa aur ek sundar gaadii men bithaakar bola haan ye tere liye hai raanii car zooming away raaja gaadii to hawaa se baaten kar rahii hai dekho naa mujhe dar lag rahaa hai suno naa raaja aahistaa please aahistaa gaadii rukii are main to isakii baahon men huun  sharamaanaa chhod de tuu ghabaraanaa chhod de tuu aaj to bujhaa de mere dil kii lagii re dil kii lagii ho ho  ham to hain jiivan saathii main huun diyaa tuu hai baatii pyaar men yuun jalane kaa hai naam zindagii re naam zindagii  la la la la la la la la la la  frustrated laugh pagale sapane bhii kahiin sach hote hain sapanaa hii thaa tuut gayaa  sapanaa meraa tuut gayaa wo naa rahaa kuchh naa rahaa 
chandaa ki kiranon se lipatii havaaen,intezaar,1973,kishor,chitragupt,verma malik,  chandaa ki kiranon se lipatii havaaen 2 sitaaron kii mahafil javaan  aa ke mil jaa  2 aisaa mausam mile phir kahaan  aa ke mil jaa  2 chandaa kiranon se threedots   nazaaron ke rangon men shabanam milaa ke terii maang bhar duun suhaagan banaa ke  2 bechain main huun betaab tuu hai bahaaren bhii hain meharabaan  aa ke mil jaa  2 aisaa mausam mile threedots   tere nain kahate hain terii kahaanii ki chhupate nahiin chdh ke chaand aur javaanii  2 qadam dagamagaanaa badan kaa churaanaa mohabbat ke hain ye nishaan  aa ke mil jaa  2 aisaa mausam mile threedots 
zahar detaa hai mujhe koii davaa detaa hai,wohi baat,1977,asha  bhupinder,jaidev,naqsh lyallpuri,  zahar detaa hai mujhe koii davaa detaa hai jo bhii milataa hai mere gam ko badhaa detaa hai  kyon sulagatii hain mere dil men puraanii yaaden kaun bujhate hue sholon ko hawaa detaa hai  haal hanshansake bulaataa hai kabhii baanhon men kabhii maazii mujhe roroke sadaa detaa hai   zahar detaa hai mujhe koii davaa detaa hai jo bhii milataa hai mere gam ko badhaa detaa hai  kisii hamadam kaa sareshaam judaa ho jaanaa niind jalatii huiin aankhon se udaa detaa hai  vaqt hii dard ke kaanton pe sulaae dil ko vaqt hii dard kaa ahasaas mitaa detaa hai  pyaas itanii hai merii ruuh kii gaharaaii men ashk girataa hai to daaman ko jalaa detaa hai
sukh ke sab saathii dukh men na koii,gopi,1970,rafi,kalyanjianandji,rajinder krishan, sukh ke saba saathii dukhamen na koii mere raama mere raama teraa naama hai saachaa duujaa na koii  jiivana aanii jaanii chhaayaa jhuuthii maayaa jhuuthii kaayaa phira kaahe ko saarii umariyaa  paapakii gatharii dhoii  naa kuchha teraa naa kuchha meraa ye jaga jogiivaalaa pheraa raajaa ho yaa ranka sabhiikaa anta ekasaa hoii  baaharakii tuu maatii phaanke manake bhiitara kyuun na jhaanke ujale tanapara maana kiyaa aur 	     manakii maila na dhoii
tum merii zindagii men kuchh is tarah se aaye,bombay to goa,1972,lata kishore,r d burman,rajinder krishan,      la u u threedots  tum merii zindagii men kuchh is tarah se aaye ki bhuulaa saa kwaab jaise sach hoke muskaraaye la ho o o o tim merii threedots  la bhuulii bisarii kitanii yaaden aaj gale milane aaii hain  anjaane baahon se chunakar kaliyaan daaman men laaii hai ki itane suhaane safar kii kabhii manzil naa aane paaye la ho o o o tim merii threedots  ki rukatii badhatii dil kii dhadakan kahatii hai kitane afasaane  dil ke saagar kitane gahare dil hii samajhe dil hii jaane la aaye samajh men ye raaz tab jab umr biit jaaye  ho o o o tim merii threedots 
qayaamat hai ye kaisii gam kii shaam hai ye kaisii,mr natwarlaal,1979,rafi anuradha,rajesh roshan,anand bakshi,  ra 	qayaamat hai 4 	ye kaisii gam kii shaam hai ye kaisii ko 	qayaamat hai threedots  ra 	tuu piir hai faqiir hai 	tere dar pe sar hain jhuke hue o 	aankhon men aansuu ruke hue a 	ye barabaadii ko 	aa a 	huii kaisii ye barabaadii 	huii kaisii  	kis pe ye ilzaam hai 2  	savaal kaa javaab de kyon tere hote hue hai ye 	ye duaa hai yaa badduaa hai ye ko 	kyon tere hote hue ye 	ye duaa hai yaa badduaa hai ye ra 	basii bastii ujad jaae 2 	kyaa apanaa ye anjaam hai kyaa apanaa 	pukaar hai intazaar hai  a 	kisii roz to koii aaegaa ra 	ham sabakii jo bigadii banaaegaa ko 	kisii roz to koii aaegaa 	ham sabakii bigadii banaaegaa 	chale aae yahaan ko 	qayaamat hai 2 do 	ab aage teraa kaam hai ab aage a 	ye kaisii 	gam kii shaam hai threedots 
aapake kamare men koii rahataa hai,yaadon ki baaraat,1973,kishore asha r d burman,r d burman,majrooh,  ki 	aapake kamare men koii rahataa hai 	ham nahiin kahate zamaanaa kahataa hai  	ham aaj idhar se guzare to bade itmiinaan se 	giraa rahaa thaa koii paradaa haay sareshaam se 	udhar aapakii photo se sajii diivaar pe 	padaa huaa thaa ek saayaa bade aaraam se 	aapake kamare men threedots  aa 	magar ek din main guzarii galii men sarakaar kii 	tabhii se chalatii dil pe haay talavaar sii 	dabiidabii halkiihalkii hansii kii adaao men 	machal rahii kisii chuudii kii haay jhankaar sii 	yah na samajho koii gaafil rahataa hai  ki 	agar main kahuun jo dekhaa nahiin thaa vah koii kvaab 	padaa thaa table pe chashmaa vah kisakaa janaab 	gore gale men vah mafalar thaa kis hasiin kaa 	zaraa haath dil par rakh kar diijie javaab 	aapake kamare men threedots 
meghaa chhaae aadhii raat bairan ban gaii nindiyaa,sharmilee,1971,lata,s d burman,neeraj, meghaa chhaae aadhii raat bairan ban gai nindiyaa  bataa de main kyaa karuun  meghaa chhaae aadhii raat bairan ban gai nindiyaa   sab ke aangan diyaa jale re more aangan jiyaa  havaa laage shuul jaisii taanaa maare chunariyaa   2 kaise kahuun main man kii baat bairan ban gayin nindiyaa  bataa de main kyaa karuun  meghaa chhaae aadhii raat bairan ban gai nindiyaa   tuut gaye re sapane saare chhuut gayi re aashaa  nain bahe re gangaa more phir bhi man hai pyaasaa   2 aaii hai aansuu kii baaraat bairan ban gayi nindiyaa  bataa de main kyaa karuun  meghaa chhaae aadhii raat bairan ban gai nindiyaa 
sonaa kare jhilamil jhilamil,paheli,1977,hemlata suresh wadkar,ravindra jain,ravindra jain,  sonaa sonaa ruupaa ruupaa  sonaa kare jhilamil jhilamil ruupaa hanse kaise khilakhil aahaa aahaa vrishhti pade taapur tupur tip tip taapur tupur vrishhti pade taapur tupur taapur tupur  kaagaz kii chhotii sii naiyyaa jal kii ye laharen lipatii khevaiyyaa hoke isii naiyyaa pe savaar chal den chal nadiyaa ke paar jaamun jahaan madhur moti miithii madhur madhur vrishhti pade taapur tupur taapur tupur sonaa   threedots  baadal yuun shor machaaye parabat kaa bhii dil hil jaaye lekin bayaa badii hoshiyaar aisaa ghar kare taiyyaar tanik na ho idhar udhar vrishhti pade taapur tupur taapur tupur sonaa   threedots  laal gulaabii niile piile indradhanush ke rang sajiile dekho dekho gagan kii bahaar rangon kaa lagaa hai baazaar duniyaa dekhe tukur tukur khel ye tukur tukur vrishhti pade taapur tupur taapur tupur sonaa   threedots 
tadap tadap sagarii rain gujarii,shataranj ke khilaadi the chess players,1977,amjad khan,reba muhuri,wajid ali shah,    tadap tadap sagarii rain gujarii kaun des gayo saanwariyaa hoa bhar aaii ankhiyaan madawaarii tadap tadap gayii chunariyaa  tumhare ghodan mere dwaare se jo nikase sudh bhuul gayii main baawariyaa  tadap tadap sagarii rain gujarii kaun des gayo saanwariyaa 
sone detii hai na raat koii baat karo,patangaa,1971,rafi,shankarjaikishan,neeraj,  sone detii hai na raat koii baat karo ho suhaagan ye mulaakaat koii baat karo  tuu javaan main bhii javaan pyaas javaan dil javaan main jaluun ban ke patangaa tuu machal ban ke shamaa ishq kii umar hai ik raat koii baat karo sone detii hai na threedots  haay maasuum nazar usape qaatil ye adaa jaise de javaanii bachapan ko sadaa jaane phir ho ke na ho saath koii baat karo ho suhaagan ye threedots  jaise bachchaa koii kho jaae mele men karavaten badale koii aarazuu dil men yuun bahake hue jazbaat koii baat karo ho suhaagan ye threedots 
jay ho raadheshyaam kii  ii hai bambaii nagariyaa tuu dekh,don,1978,kishor,kalyanjianandji,anjaan,  jay ho raadheshyaam kii jay ho siyaaraam kii aur jay ho bambaiidhaam kii  ii he ii hai ii hai bambaii nagariyaa tuu dekh babuuaa 2 sonechaandii kii dagariyaa tuu dekh babuuaa   jaaduutone kii bajariyaa men  2 maayaa kii nagariyaa men badale jhatapat badale muqaddar kaa lekh babuuaa ii hai bambaii nagariyaa threedots  o dekho duurduur se 2 log duurduur se ihaan aate hain daanv lagaane 2 desgaanv chhod ke priitpyaar tod ke  soyaasoyaa nasiibaa jagaane  2  are apanaa kyaa hogaa  2 hogaa so hogaa paasaa hamane diyaa hai phenk babuuaa ii hai bambaii nagariyaa threedots   o koii maalaamaal hai  2 koii tangahaal hai zindagii hai ihaan kii niraalii 2 maal kitanaa bharaa phir bhii dekho zaraa ihaan har aadamii hai savaalii 2 bigadii banaa le are bigadii banaa le tuu cash karavaa le apane muqaddar kaa cheque babuuaa ii hai bambaii nagariyaa threedots  ye shaharon men shahar hai shahar bambaiivaa are vaahvaah bambaiivaa ye baat sabhii ultii phir bhii vaah re bambaiiyaa 2 bin paanii kaa dhobii taalaab dekho dekho ihaan retii pe paanii kaa bhaav dekho dekho ghodon pe karodon kaa daanv dekho hasiinon se sabhii kaa lagaav dekho koii bandar nahiin hai phir bhii naam baandraa ajab hai ye rang anokhaa hai dhang naii hai tarang naii hai umang koii kanjuus hai koii hai malang machii hai yahaan dekho aapas men jang aahaa  aapas men jang  2 de ghumaa ke are samundar men jaise hai ghul gaii bhang ye rang dekh ke main ho gayaa dang to kyaa samajhe ii hai bambaii nagariyaa threedots 
jaanejahaan ruuthaa na karo,hifazat,1973,kishore,r d burman,majrooh,  jaanejahaan ruuthaa na karo koii jii na sake aisaa na karo  2  do hii pal men bhuule meraa pyaar tum kyaa jaano kyaa hai intazaar naadaan ho abhii samajhaa to karo jaanejahaan ruuthaa na karo koii jii na sake aisaa na karo  ab do hamako chaahe jo sazaa ho gaii ab to hamase ye kataa jaane do sanam jhagadaa na karo jaanejahaan ruuthaa na karo koii jii na sake aisaa na karo  jaanejahaan ruuthaa na karo koii jii na sake aisaa na karo aisaa na karo aisaa na karo 
are  koii maane yaa naa maane  oy paise vasuul,kabeelaa,1976,kishore,kalyanjianandji,farooq qaisar,  are koii maane yaa naa maane mere dil kii mahabuubaa ne meraa tohafaa kiyaa qabuul oy kudaa kii qasam aaj  paise vasuul  2 koii maane yaa naa threedots  aankh terii taubaataubaa taubaataubaa zulfen allaaallaaallaa chaahe kuchh ho thaam liyaa hai maine teraa ye pallaa sab ladake chhodaa naa maine teraa ye pallaa sab kuchh teraa le jaa bas ek nishaanii de jaa pyaar bharaa ye phuul dede ye le kudaa kii qasam aaj threedots  vaade kyaa hain qasamen kyaa hain ye to duniyaa jaane meraa pyaar hai sachchaa baaqii hain sab afasaane kaahe kaa ye sharamaanaa kaahe kaa ye ghabaraanaa aaj mere sang jhuum le aa aa jaanaa lo aa gaii kudaa kii qasam aaj threedots 
tuu laalii hai savere vaalii gagan rang de,abhi to jee lein,1977,kishor asha,sapan jagmohan,indivar,  ki 	tuu laalii hai savere vaalii gagan rang de tuu mere man kaa aa 	jo suuraj tuu main dharatii terii tuu saathii hai mere jiivan kaa ki 	tuu laalii hai threedots aa 	jo suuraj tuu threedots  ki 	ho teremere biich kii mitegii kab duurii aa 	ho hotii hai kuchh to sanam sabhii kii majabuurii ki 	tum ho nigaahon men kab aaogii baanhon men aa 	tum men jo himmat ho mujh se mohabbat ho 	jag se mujhe chhiin lo ki 	tuu laalii hai threedots aa 	jo suuraj tuu threedots  aa 	ho tere hii phere karuun khiinchii huii main aauun ki 	ho dekhuun tujhe duur se gale naa lag jaauun aa 	kisane tumhen rokaa kar lo vo jo sochaa ki 	hansii naa udaao aur naa jalaao 	aanchal kii tum chhaanv do ki 	tuu laalii hai threedots aa 	jo suuraj tuu threedots 
yuunhii tum mujhase baat karatii ho,sachcha jhootha,1970,rafi lata,kalyanjianandji,indeevar, ra yuunhii tum mujhase baat karatii ho     yaa koii pyaar kaa iraadaa hai la adaaen dil kii jaanataa hii nahiin     meraa hamadam bhii kitanaa saadaa hai  ra roz aatii ho tum kayaalon men	2     zindagii men bhii merii aa jaao     biit jaae na ye savaalon men     is javaanii pe kuchh taras khaao la haaledil samajho sanam	2     munh se na kahenge ham     hamaarii bhii koii maryaadaa hai yuunhii tumthreedots      ra ban gaii ho merii sadaa ke liye     yaa mujhe yuun hii tum banaatii ho la kahiin baahon men na bhar luun tumako     kyon mere hausale badhaatii ho ra hausale aur karo faasale duur karo     paas aate na daro     dil na todenge apanaa vaadaa hai yuunhii tumthreedots      ra bholepan men hai vafaa kii khushabuu     isape sab kuchh na kyuun lutaauun main la meraa betaab dil ye kahataa hai     tere saae se lipat jaauun main ra mujhase ye mel teraa   2     na ho ik khel teraa     ye karam mujhape kuchh ziyaadaa hai yuunhii tumthreedots
dil kii kalii yuun hii sadaa khilatii rahe hansatii rahe,inkaar,1977,rafi chorus,rajesh roshan,prem dhawan, la la la la la  2  du ru daa raa du ru daa raa du ru du ru du ru du  2  dil kii kalii yuun hii sadaa khilatii rahe hansatii rahe bagiyaa tumhaarii mahakatii rahe  2  bhaabhii  shaadiyaan kar chuke jitane bhii yaar the ek ham rah gaye taaliyaan maarate gar duaa hai doston kii mahafil to sajatii rahe  la la threedots du ru threedots  2  ye jo hai biich men chaand saa laadalaa do dilon ke jawaan pyaar kaa silasilaa isake jiivan men khushii kii barakhaa barasatii rahe  la la threedots  2  du ru threedots  2  dil kii kalii threedots
mere ghar aaii ek nanhii parii ek nanhii parii,kabhi kabhi,1976,lata,khaiyyam,sahir, mere ghar aai ek nanhii parii ek nanhii parii chaandanii ke hasiin rath pe savaar mere ghar aai threedots  usakii baaton men shahad jaisii mithaas usakii saason men itar kii mahakaas honth jaise ke bhiigebhiige gulaab gaal jaise ke bahakebahake anaar mere ghar aai threedots  usake aane se mere aangan men khil uthe phuul gunagunaayii bahaar dekh kar usako jii nahiin bharataa chaahe dekhuun use hazaaron baar     2 mere ghar aai threedots  maine puuchhaa use ke kaun hai tuu hansake bolii ke main huun teraa pyaar main tere dil men thii hameshaa se ghar men aai huun aaj pahalii baar mere ghar aai threedots
