Title,Film,Year,Singer,Composer,Lyricist,Lyrics
mailii chaadar odhake kaise dwaar tumhaare aauun,nonfilm,-1,hari om sharan,murli manohar swarup,hari om sharan,  mailii chaadar odhake kaise dwaar tumhaare aauun   2 he paawan parameshwar mere man hii man sharamaauun  tuune mujhako jaga men bhejaa nirmal dekar kaayaa aakar ke sansaar men mainne isako daag lagaayaa janamjanam kii mailii chaadar kaise daag chhudaauun mailii chaadar threedots  nirmal vaanii paakar tujhase naam na teraa gaayaa nain muundakar he parameshwar kabhii na tujhako dhyaayaa man viinaa kii taaren tuutii ab kyaa giit sunaauun mailii chaadar threedots  in pairon se chalakar tere mandir kabhii naa aayaa jahaanjahaan ho puujaa terii kabhii na shiish jhukaayaa he harihar main haar ke aayaa ab kyaa haar chadhaauun mailii chaadar threedots
ai havaa mere sang sang chal,,-1,,,, ai havaa mere sang sang chal mere dil men huii halachal kaahe dariyaa kaa paanii kal kal tujhe aas milan kii pal pal  1 ruk naa sakuun main daudii aauun phir kuchh soch ke main ghabaraauun ai havaa threedots  2 tuune ye kaisaa jaaduu kiyaa hai bin dor ke mujhe baandh diyaa hai ai havaa threedots  3 kathaputalii sii naach rahii huun kaise kahuun tujhe dhuundh rahii huun ai havaa threedots
koii dost na raqiib hai,,-1,jagjit singh,,rana sahri,  koii dost hai na raqiib hai teraa shahar kitanaa ajiib hai  vo jo ishq thaa vo junuun thaa ye jo hijr hai ye nasiib hai  yahaan kis kaa cheharaa padhaa karuun yahaan kaun itanaa kariib hai  main kisase kahuun mere saath chal yahaan sab ke sar pe saliib hai 
le jaa merii taqadiir mujhe jahaan biit din kii yaad na ho, nonfilm,-1,talat,,kaif akrami,     le jaa merii taqadiir mujhe jahaan biit din kii yaad na ho jahaan aankh se aansuu nikale naa aur honthon par fariyaad na ho  dil bhii siine men jalataa hai aankhen tarasaa karatii hain bhuulane waale tere liye ye paharon barasaa karatii hain kyuun na jaauun us duniyaa men jahaan tumhaarii yaad na ho  tum bhuul gaye ho wo raaten jab mujhe pukaaraa karate the in chaandsitaaron par merii tasviir utaaraa karate the aisii duaaen dete ho ab teraa pyaar kabhii aabaad na ho 
zikr us pariivash kaa aur phir bayaan apanaa, nonfilm,-1,rafi,khayyam,ghalib,     zikr us pariivash kaa aur phir bayaan apanaa ban gayaa rakiib aakir thaa jo raajadaan apanaa  manzar ik balandii par aur ham banaa sakate arsh se idhar hotaa kaash phir makaan apanaa  dardedil kuun kab tak jaauun unako dikhalaa duun ungaliyaan figaar apanii kaamaa kuun zakaar apanaa  ham kahaan ke daanaa the kis hunar men yakataa the besabab huaa dushman gaalib aasamaan apanaa 
jaisaa des vaisaa bhes phir kyaa daranaa,des pardes,-1,kishore lata,rajesh roshan,amit khanna, ki 	jaisaa des vaisaa bhes phir kyaa daranaa la     oha threedots haay ki 	jaisaa des vaisaa bhes phir kyaa daranaa 	are chhodo raanii chhodo yuunhiin aahen bharanaa 	are kaahe kii sharam hai kudiye jaldii karanaa la	main nahiin karanaa yuun nahiin bananaa  2  la	kaisii ye nagariyaa kaise hain ye log kaise hain ye log 	haaya sabako laagaa prabhu besharamii kaa rog 	aba tuu hii bataa bhagavan main bhii kyaa karuun 	main bhii kyaa karuun 	main to kuchha bhii karane se naa jaane kyuun daruun 	ghunghataa kholuun naa kholuun naa kholuun kholuun re ki	are chhod de nakharaa aba to goriye 	are aayaa hai maukaa le aba tuu bana saanvaranaa 	are kaahe kii sharam hai kudiye jaldii karanaa la	main nahiin karanaa yuun nahiin bananaa  2  ki	mana ko dhak le gorii tana kaa dhakanaa hai bekaar 	dhakanaa hai bekaar 	phuul naa mahake jaba taka usakaa khilanaa hai bekaar 	are aksara aisaa hotaa hai pahalii pahalii baar 	pahalii pahalii baar 	aa mujhase tuu le le himmat thodii sii udhaar 	jhuutha boluun naa boluun naa boluun boluun re la	are gira naa jaauun main to kamasin re aauucha ki	are haathon men mere tuu apanaa haatha dharanaa la     are kaahe kii sharama ve mundayaa jaldii karanaa ki	are vaaha bhai vaaha huii gala naa la	jaisaa des vaisaa bhes phir kyaa daranaa dono   jaisaa des vaisaa bhes phir kyaa daranaa la	are kaahe kii sharama ve mundayaa jaldii karanaathreedots
dil kii duniyaa basaa gayaa hai kaun,nonfilm,-1,talat mahmood,talat mahmood,ahsan merthi, dil kii duniyaa basaa gayaa hai kaun ranjogam thaa mitaa gayaa hai kaun  aake chupake se kwaab men mere niinden miithii banaa gayaa hai kaun  duur rah kar bhii shaak se kaliyo tumako jiinaa bataa gayaa hai kaun  kyon ye sarashaariyaan hawaaon men mastii apanii lutaa gayaa hai kaun
javaaniyaan ye mast mast bin piye,tumsa nahin dekha,-1,rafi asha,o p nayyar,majrooh, javaaniyaan ye mast mast bin piye jalaatii chal rahii hai raah men diye na jaane inamen kisake vaaste huun main na jaane inamen kaun hain mere liye mere liye mere liye  2  sabhii hansiin sabhii javaan kahaan pe dil ko haariye sabhii hain dil ke mehamaan kise kise pukaariye javaaniyaan ye mast mast threedots  diivaane ham the chaah ke to beqaraar ho liye ke duur kii nigaah ke gunahagaar ho liye javaaniyaan ye mast mast threedots
duniyaa se dil lagaa kar duniyaa se kyaa milegaa,,-1,jagjit singh,,,  duniyaa se dil lagaa kar duniyaa se kyaa milegaa yaadekudaa kiye jaa tujh ko kudaa milegaa  daulat ho yaa hukuumat taaqat ho yaa javanii har chiiz mitane vaalii har chiiz aaniijaanii ye sab gurur ek din mittii men jaa milegaa yaadekudaa kiye jaa tujh ko kudaa milegaa  aataa nahiin palat kar guzaraa huaa zamaanaa kyaa kaab kaa bharosaa kyaa maut kaa thikaanaa ye zindagii ganvaa kar kyaa faayada milegaa yaadekudaa kiye jaa tujh ko kudaa milegaa 
main un kii ban jaauun re,hamaari baat,-1,parul ghosh,anil biswas,pt narendra sharma,  main un kii ban jaauun re pal chhin unakaa panth nihaaruun nainan diip jalaauun main nainan diip jalaauun main un kii ban jaauun re   threedots  khadii rahii huun main piyaa ke path men aaye vo aaye vo chandaa ke rath men main man hii man  lagaauun duur khadii sharamaauun  main solah singaar karuungii aaye rii sakhii aaye rii sakhii main  bhole man ke aramaanon kii jayamaalaa pahanaauun main jayamaalaa 
sapane men dekhaa sapanaa,golmaal,-1,kishore,r d burman,gulzar, sapane men dekhaa sapanaa  ho sapane men dekhaa sapanaa  aage  ek din sapane men dekhaa sapanaa  kyaa vo jo hai na amitaabh apana  bachchan haan threedots main amitaabh ho gayaa  ho sapane men dekhaa sapanaa   daayen men hemaa  maalinii baayen men ziinat  amaan saamane rekhaa piichhe jo dekhaa  kya hua ratnaa khadii thi haath men chhadii thi  dekhate dekhate main bhaag rahaa tha  dekhaa main bhaag rahaa tha  ho sapane men dekhaa sapane   haan ek aur yaad aya  ek din sapane men dekhaa sapanaa  kyaa vo jo hai na mistar pele apana  kaisaa khilaadii hai badaa anaadii hai  mere saath maich ho gayaa gayaa gayaa threedots are maaraa jo chhakkaa kaich ho gayaa  futabaul men criket kahaana sapane men dekhaa dekhaa sapanaa threedots  ek din chhotii si dekhii sapanii  sapanii are vo jo hai na lataa apanii  lataa gaa rahi thi main tabale pe tha  vo mukhade pe thi main antare pe thaa  taal kahaan taam kahaan tum kahaan ham kahaan  taal kahaan taam kahaan tum kahaan ham kahaan  lataafat fataafat fataafat karaamaat   taake tiikaa taake tikaa  taake tiikaa taake tikaa  thayya thai   sapane men dekhaa sapanaa  ho sapane men dekhaa sapana threedots
kathin hai raahaguzar thodii duur saath chalo, nonfilm,-1,ghulam ali,,ahmed faraz,     kathin hai raahaguzar thodii duur saath chalo bahut kadaa hai safar thodii duur saath chalo  tamaam umr kahaan koii saath detaa hai ye jaanataa huun magar thodii duur saath chalo  nashe men chuur huun main bhii tumhen bhii hosh nahiin badaa mazaa ho agar thodii duur saath chalo  ye ek shab kii mulaakaat bhii ganiimat hai kise hai kal kii kabar thodii duur saath chalo  duaafemanzilejaanaan hamen bhii karanaa hai faraaz tum bhii agar thodii duur saath chalo 
tiin taal par naach budhaape bachapan aur javaanii kaa,ek bulbula paani ka,-1,rafi,jaidev,kaifi azmi, tiin taal par naach budhaape bachapan aur javaanii kaa rang hazaaron magar zindagii ek bulabulaa paanii kaa  hariibharii daalii ko yuun hii patajhad men lut jaanaa hai khilaa phuul jo aaj chaman men kal usako murajhaanaa hai subah huii aur katm fasaanaa shabanam kii zindagaanii kaa  saarii duniyaa ko hathiyaane muurakh inasaan daude re do gaz dharatii bane bichhaunaa uupar maatii odhe re mile dhuul men sapan suhaanaa duniyaa kii sultaanii kaa  ek buund kii pyaas pyaar kii taaltalaiyaa riite re  badhii magar vo bujh na paaii janam hazaaron biite re de na paaen saat samundar ek bhii qataraa paanii kaa
strawberry aankhen sochatii kyaa hain,sapnay,-1,k kay kavita paudwal,a r rahman,javed akhtar, ke       strawberry aankhen sochatii kyaa hain           ladakii tum ho mahalon men ho palii           vo ice cream ho jo hai frijh men rakhii           tumane jo bhii kahaa vo hameshaa huaa           tumhen har chiiz milii mercedes milii           phir bhii aankhon men hai koii gam chhupaa huaa           phir bhii tum khush nahiin bolo hai baat kyaa            ain no reaction volume double karuun           strawberry aankhen   threedots           tum dil kii har ik baat pe kyon itanii ho bezaar           tum pyaar ke sab kvaabon ko bhii kahatii ho bekaar           pagalii kahiin ho to nahiin           laauun main kyaa koii davaa  kavitaa  koii pagalii vagalii nahiin main suno           davaa mujhako na do ilaaj apanaa karo           mere daadaaparadaadaa bhii paagal na the           na koii paagalpan mujh men hai            paauun kaise khushii apane hii pyaar men           jab ke hai duhkh bharaa saare sansaar men           mujhako aisii khushii se nahiin vaasataa           meraa to hai alag raastaa  ke       kyaa shaadii nahiin chaahiye           to phir route change            aankhon men hain hiire chamakate           chehare par hain chaand damakate           gaalon men hain phuul mahakate           honthon men hain kaliyaan gulaabii           dil ko banaa den jaise sharaabii           naak to thodii oversize hai           its okay madam plastic surgery kar denge  kavitaa  merii to naak jaisii hai tu apanaa sar dikhaa           lagataa hai tere sar men hai bhuusaa bharaa huaa           kise pataa kise khabar tuu aadamii hai yaa bandar 
aa ke sajjaadaanashiin kaise huaa mere baad, nonfilm,-1,mehdi hasan,,meer,     aa ke sajjaadaanashiin kaise huaa mere baad na rahii dasht men kaalii koii jaa mere baad  chaak karanaa hai isii gam se girebaaneqafan kaun kholegaa tere bandekabaa mere baad  wo hawaakhaahechaman huun ke chaman men har subah pahale main jaataa thaa aur baadesabaa mere baad  tez rakhanaa sarehar kaar ko ai dashtejunuun shaayad aa jaaye koii aablaapaa mere baad  munh pe rakh daamanegul royenge murgaanechaman har ravish kaak udaaegii sabaa mere baad  baad marane ke merii kabr pe aayaa wo miir yaad aaii mere iisaa ko davaa mere baad 
kuchh na kuchh to zaruur honaa hai saamanaa aaj unase honaa hai,nonfilm,-1,,,wajida tabassum, kuchh na kuchh to zaruur honaa hai saamanaa aaj unase honaa hai  todo phenkon rakho karo kuchh bhii dil hamaaraa hai kyaa khilaunaa hai  zindagii aur maut kaa matalab tumako paanaa hai tumako khonaa hai  itanaa daranaa bhii kyaa hai duniyaa se jo bhii honaa hai so to honaa hai  uth ke mahafil se mat chale jaanaa tumase roshan ye konaakonaa hai
hai duaa yaad magar harfeduaa yaad nahiin, nonfilm,-1,ghulam ali,,sagar siddiqi,     dil kii choton ne kabhii chain se rahane na diyaa jab chalii sard hawaa mainne tujhe yaad kiyaa puuchhane aate ho har roz asiiron ke mizaaj kyuun nahiin kahate ho jaao tumhen aazaad kiyaa  hai duaa yaad magar harfeduaa yaad nahiin mere nagmaat ko andaazenavaa yaad nahiin  zindagii zabremusalasal kii tarah kaatii hai jaane kis jurm kii kaatii hai sazaa yaad nahiin  sirf dhundhalaaye sitaaron kii chamak dekhii hai kab huaa kaun huaa mujhase kafaa yaad nahiin  aao ek sajadaa karen aalamemadahoshii men log kahate hain saagar ko kudaa yaad nahiin 
ulfat kii nayii manzil ko chalaa,kamasutra,-1,iqbal bano  shobha gurtu,,qatil shifai, ulfat kii nayii manzil ko chalaa tuu baahen daal ke baahon men dil todane vaale dekh ke chal ham bhii to pade hain raahon men  kyaa kyaa na jafaaen dil pe sahiin par tum pe koii shiqavaa naa kiyaa is jumr ko bhii shaamil kar lo mere maasuum gunaahon men  jab chaandanii raaton men tuu ne kud ham se kiyaa iqaraarevafaa phir aaj hain kyon ham begaane terii beraham nigaahon men  ham bhii hain vahii tum bhii ho vahii ye apanii apanii qisamat hai tum khel rahe ho khushiyon se ham duub gaye hain aahon men  dil todane vaale dekh ke chal ham bhii to pade hain raahon men 
taubaa ye matavaalii chaal jhuk jaae phuulon kii daal,patthar ke sanam,-1,mukesh,laxmikantpyarelal,majrooh, taubaa ye matavaalii chaal jhuk jaae phuulon kii daal chaand aur suuraj aakar maangen tujhase rangejamaal hasiinaa terii misaal kahaan  sitam ye adaaon kii raanaaiyaan hain kayaamat hai kyaa terii angadaaiyaan hain bahaarechaman ho ghataa ho dhanak ho ye sab terii suurat kii parachhaiyaan hain ke tan se udataa gulaal kahaan  huun main bhii diivaanon kaa ik shahazaadaa tujhe dekhakar ho gayaa kuchh zyaadaa kudaa ke lie mat buraa maan jaanaa ye lab chhuu liye hain yuun hii beiraadaa nashe men itanaa kayaal kahaan  yahii dil men hai tere nazadiik aa ke miluun tere palakon pe palake jhukaa ke jo tujh saa hasiin saamane ho to kaise chalaa jaauun pahaluu men dil ko dabaa ke ki merii itanii majaal kahaan  
suno ye zamaane kii kahaanii hai aansuu kii zabaanii,aansoo,-1,rafi,roshan lal khatri,qamar kaashmeeri,  suno ye zamaane kii kahaanii hai aansuu kii zabaanii  o jaane vaale kar le yaqiin o teraa duniyaa men koii nahiin 2 koii roe koii gaae  kahiin pe dhuup aur kahiin pe saae vaah re maalik teraa nyaay  2 teraa nyaay suno ye zamaane kii threedots   koii dulhan sajakar aae kisii kii arthii tanhaa jaae  2 raah men koii thokar khaae vaah re maalik teraa nyaay  2 teraa nyaay suno ye zamaane kii threedots 
baaziichaaeatfaal hai duniyaa mere aage,nonfilm,-1,talat mahmood,murli manohar swaroop,mirza ghalib, baaziichaaeatfaal hai duniyaa mere aage  hotaa hai shaboroz tamaashaa mere aage   mat puuchh ke kyaa haal hai meraa tere piichhe  tuu dekh ke kyaa rang hai teraa mere aage   hotaa hai nihaan gard men saharaa mere hote  ghisataa hai jabiin kaak pe dariyaa mere aage   go haath ko junbish nahiin aankhon men to dam hai  rahane do abhii saagaromiinaa mere aage   
merii maano yaaro mujhako aaj na roko piine se, nonfilm,-1,bhupinder,,,     merii maano yaaro mujhako aaj na roko piine se behoshii men maranaa achchhaa hosh men aakar jiine se  main pyaasaa huun mujhe pilaao jalate hain jab dil ke ghaav aataa huun mayakhaane men jaam nahiin bharate to aao qataraa qataraa hii tapakaao tum mere paimaane men khaalii jaam lagaa rakhaa hai mainne apane siine se  aaj mere aansuu na poncho apane haal pe ro lene do mujh aawaaraa paagal ko kaise gale lagaa loge tum kitanii der sambhaaloge tum may kii khaalii botal ko thokar maaro mujhe giraa do tum ehasaas ke ziine se 
svapn jhade phuul se miit chubhe shuul se,nai umr ki nai fasal,-1,rafi,roshan,neeraj, svapn jhade phuul se miit chubhe shuul se lut gaye shrringaar sabhii baag ke babuul se aur ham khade khade bahaar dekhate rahe kaaravaan guzar gayaa gubaar dekhate rahe  aankh bhii khulii na thii ki haaya dhuup dhal gaii paanv jab talaq uthe ki zindagii fisal gaii paat paat jhad gae ki shaakhshaakh jal gaii chaah to nikal sakii na par umar nikal gaii  2 giit ashk ban gae svapn ho dafan gae saath ke sabhii diye dhuaan pahanpahan gae aur ham jhukejhuke mod par rukeruke umr kii chadhaav kaa utaar dekhate rahe kaaravaan guzarthreedots  kyaa shabaab thaa ki phuul phuul pyaar kar uthaa kyaa kamaal thaa ki dekh aainaa sihar uthaa is taraf zamiin aur aasamaan udhar uthaa thaamakar jigar uthaa ki jo milaa nazar uthaa  2 par tabhii yahaan magar aisii kuchh havaa chalii lut gaii kalii kalii ki ghut gaii galii galii aur ham lutelute vaqt se pitepite shaam kii sharaab kaa khumaar dekhate rahe kaaravaan guzarthreedots  haath the mile ke zulf chaand kii savaar duun honth the khule ke har bahaar ko pukaar luun dard thaa diyaa gayaa ke har dukhii ko pyaar duun aur saans yuun ke svarg bhuumi par utaar duun  2 ho sakaa na kuchh magar  shaam ban gaii sahar vo uthii lahar ke dhah gaye kile bikhar bikhar aur ham dare dare  niir nain men bhare odh kar kafan pade mazaar dekhate rahe kaaravaan guzarthreedots  maang bhar chalii ke ek jab naii naii kiran dhol se dhunak uthii thumak uthe charan charan shor mach gayaa ke lo chalii dulhan chalii dulhan gaanv sab umada padaa bahak uthe nayan nayan  2 par tabhii zahar bharii gaaz ek vah girii puunchh gayaa sinduur taar taar huii chunarii aur ham ajaan se  duur ke makaan se paalakii liye huye kahaar dekhate rahe kaaravaan guzarthreedots  svapan jhade phuul se miit chubhe shul se lut gaye shrringaar sabhii baag ke babuul se aur ham khade khade bahaar dekhate rahe kaaravaan guzar gaya gubbaar dekhate rahe 
college kaa ik ladakaa hai aur college kii ik ladakii,saath saath,-1,,,,  tum ko pataa hai tum ko pataa hai is college ke ik ladake aur ladakii men kyaa naam hai un kaa tum ko bataa detaa huun lekin dekho yaani samajhii uff o hadh hai kaan men bolo sach haan bilakul sach hai  nain mile aur unake dil men ik chingaarii bhadakii pyaar kaa chakkar hai ye hai na dekho kisii se na kahanaa  vo ladakaa aur ye ladakii koii maan nahiin sakataa hai kab kyaa ho jaataa hai koii jaan nahiin sakataa hai  ladake ne sochaa aur bolaa aaj nahiin vo aaii pyaar kaa chakkar hai ye hai na threedots  ab to dekhen kyaa ho bhaiyaa kyaa kyaa gul khilate hain  ladake kii dhun men ladakii bhii aisii hai pagalaaii hindii kii kakshhaa men bhaiyaa  english book  le aaii kyon ki pyaar kaa chakkar hai ye hai na threedots  kal jab ladakaa college aayaa ladakii bhii saath aaii achchhaa main ne puuchhaa ye sab kyaa hai kyaa bole vo bolenge kyaa ladkaa kaafii jhenp gayaa aur ladakii bhii sharamaayii  jab se donon ek hue hain ye hotaa hai aksar ladakii kaa jab naam pukaaraa ladakaa bolaa  yes sir  pyaar kaa chakkar hai ye hai na threedots 
mujh saa na de zamaane ko parawaradigaar dil, nonfilm,-1,ghulam ali,,daag dehalwi,     mujh saa na de zamaane ko parawaradigaar dil maashuuqedilfareb kaa dil beqaraar dil  mashahuur ho gaii hai jiyaarat shahiid kii naaqaam aarazuu kaa banaa hai mazaar dil  nikale merii bagal se wo aisii tadap ke saath yaad aa gayaa mujhe wahiin beiktiyaar dil  usane kahaa ki sabr badhegaa rakiib kaa le aur beqaraar ho ai beqaraar dil 
thaa thaii thatha thaii aththathaii thaii that,tere mere sapne,-1,asha,s d burman,hasrat, tha thai thatha thai aththathai thai that  phirake pag jiyaa gaaye gaaye gaaye  tha thai thatha thai aththathai thai that  jaane na hua mujhe kyaa phirake pag jiyaa gaaye gaaye gaaye  tha thai thatha thai aththathai thai that   mahakii rahon tak bahakatii chhaahon tak  piyaa kii baahon taq mujhe hai jaanaa  ghata aaye jhuk jhuk ke havaa chale ruk ruk ke  kare dil dhuk dhuk re gaalii maare tan  o jaane na hua mujhe kyaa phirake pag jiyaa gaaye gaaye gaaye  tha thai thatha thai aththathai thai that   na soii akhiyaan re rulaaye ratiyaan re  sataaye sakhiyaan re karuun hai main kya  zaraa balakhaake aa jaraa ghabaraake aa  zaraa laharaake aa dil hai pyas  o jaane na hua mujhe kya phirake pag jiyaa gaaye gaaye gaaye  tha thai thatha thai aththathai thai that   kah do sitaaron se kah do bahaaron se  kah do nazaron se hamen vo dekhen na  rijhaauungii pii ko manaauungii pii ko  sulaauungii pii ko bichhaake nainaa  o jaane na hua mujhe kya phirake pag jiyaa gaaye gaaye gaaye  tha thai thatha thai aththathai thai that 
,,0,,,,  startsong  stitleqismat kaa nahiin dosh baavare  filmsajni  year1956  starringanup kumar sulochana  singersudhir phadke lata  musicsudhir phadke  lyricspt narendra sharma     contributor srinivas ganti   transliterator srinivas ganti   edits malini   date 31 july 2002   comments    su qismat kaa nahiin dosh baavare aa aa aa  do qismat kaa nahiin dosh baavare dosh nahiin bhagavaan kaa      dukh denaa insaan ko jag men kaam rahaa insaan kaa      qismat kaa nahiin dosh baavare   su sukh kii niind na so paayegaa jaag o paapii jaag re      kisakii phulavaarii men lagaa dii naahaq tuu ne aag re      jagamag jalane diyaa na jag men diip kisii ke praan kaa  do dukh denaa insaan ko jag men kaam rahaa insaan kaa      qismat kaa nahiin dosh baavare   su kis ke ras ko vish kar daalaa2      diyaa kise dukh kaa vishpyaalaa      ek din tujhako bhii das legii tere paapon kii vish jvaalaa      sholaa bhadak uthegaa ek din tere soye gyaan kaa  do dukh denaa insaan ko jag men kaam rahaa insaan kaa      qismat kaa nahiin dosh baavare dosh nahiin bhagavaan kaa      dukh denaa insaan ko jag men kaam rahaa insaan kaa      qismat kaa nahiin dosh baavare     endindian  endsong  
tum judaa hokar hamen aur pyaare ho gaye,kareeb,-1,roopkumar rathod sanjeevini,annu malik,rahat indori,  tum judaa hokar hamen aur pyaare ho gaye the qariib to duur the ab hamaare ho gaye  ek ek saanson men yaad banake mahakatii ho tum ai ho kahiin ho khafaa phir bhii mujh men dhadakatii ho tum dhuundhataa hai pyaar kaa raasataa aaj bhii tum judaa   threedots  duur ho to lagaa merii aankhon kii tum pyaas the hogaa pataa ye kahaan tum mere is qadar paas the dar nahiin raat kaa merii palakon pe juganuu puuche saath ab tum nahiin mere saath aarazuu to hai tum judaa   threedots  kyaa kahen kis tarah tuutakar rah gaii har qasam ye vaqt kaa hai sitam bevafaa the na tun aur na ham kyaa khabar thii hamen pyaar men hongii majabuuriyaan jitane ham the qariib utanii nazadiik thii duuriyaan tum judaa   threedots 
ek chamelii ke mandave tale,cha cha cha,-1,rafi asha,iqbal qureshi,makhdoom mohiuddin, dono ek chamelii ke mandave tale2         maikade se zaraa duur us mod par2         do badan pyaar kii aag men jal gaye         ek chameli threedots 2 rafii  pyaar harfevafaa pyaar unakaa kudaa2         pyaar unakii chitaa aa aa  aa aa dono do badan pyaar kii aag men jal gaye2         ek chameli threedots 2  dono os men bhiigate chaandanii men nahaate hue2         jaise do taazaaruu taazaadam phuul pichhale pahar 2         thandii thandii subukruu chaman kii havaa2         sar pe maatam huii 3 rafii  kaalii kaalii laton se lipat garm ruksaar par         ek pal ke liye ruk gayii  dono do badan pyaar kii aag men jal gaye2         ek chameli threedots 2          aa aa  dono hamane dekhaa unhen din men aur raat men         nuurozulmaat men         hamane dekhaa unhen         hamane dekhaa unhen threedots zulmaat  men rafii  masjidon kii miinaaron ne dekhaa unhen aashaa mandiron ke kivaadon ne dekhaa unhen rafii  maikade kii daraadon ne dekhaa unhen         dekhaa unhen2  dono do badan pyaar kii aag men jal gaye2         ek chameli threedots 2          aa aa  dono ye bataa chaaraagar terii zambiil men terii zambiil men          ye bataa chaaragar          ye bataa chaaraagar terii zambiil men terii zambiil men rafii  nuskaaekiimiyaaemuhabbat bhii hai aashaa nuskaaekiimiyaaemuhabbat bhii hai rafii  kuchh ilaajomadaavaaeulfat bhii hai          ulfat bhii hai 2  dono  do badan pyaar kii aag men jal gaye 2         ek chameli threedots 2
jab jab duniyaa tadapaaegii mohabbat badhatii jaaegii,sadak,-1,kumar sanu anuradha paudwal,nadeemshravan,sameer, ho threedots jab jab pyaar pe paharaa huaa hai pyaar aur bhii gaharaa 4 huaa hai do pyaar karane valon ko ho ho ho  and a bottle of rum  jab jab duniyaa tadapaaegii mohabbat badhatii jaaegii ho kuchh bhii karale duniyaa ye na mit paaegii mohabbat badhatii jaaegii  baadal ko barasane se bijalii ko chamakane se koi bhii rok naa paaegaa 2 phuulon ko mahakane se bulabul ko chahakane se koi bhii rok naa paaegaa 2 jab jab ulfat kii raahon men duniyaa diivaar uthaaegii mohabbat badhatii jaaegii 2  is dil kii yaadon ko mahabuub ke vaadon ko koi kyaa baandhe zanjiiron se 2 chaahat ke khazaano ko nazaron ke fasaano ko koi paa naa sake jaagiiron se jab jab duniyaa dilavaalon ko  diivaaron me chunavaaegii mohabbat badhatii jaaegii 2
raam terii gangaa mailii ho gaii paapiyonke paapa dhote dhote,ram teri ganga maili,-1,suresh wadkar,ravindra jain,ravindra jain, suno to gangaa ye kyaa sunaae ke mere tatapara jo loga aae jinhonne aise niyam banaae ke praana jaae para vachana na jaae gangaa hamaari kahe baata ye rote rote  raam terii gangaa mailii ho gaii paapiyonke paapa dhote dhote       hama usa deshake vaasii hain jisa deshame gangaa bahatii rishhiyonke sanga rahanevaalii patitonke sanga rahatii naa to hothonpe sachchaaii nahii dilame safaaii karake gangaako kharaab dete gangaakii duhaaii kare kyaa bichaarii ise apanehii loga dubote threedots  raam terii gangaa mailii ho gai paapiyonke paapa dhote dhote       vahii hai dharatii vahii hai gangaa badale hai gangaavaasii sabake haath lahu se range hain mukha ujale mana kaale diye vachana bhulaake jhuuthii saugandha khaake apanii aatmaa giraake chalen sarako uthaake aba to ye paapii gangaa jalasebhii shuddha na hote threedots  raam terii gangaa mailii ho gai paapiyonke paapa dhote dhote     
terii mahafil teraa jalvaa terii suurat dekh lii,sohni mahiwal,-1,mahendra kapoor,naushad,shakeel,  terii mahafil teraa jalvaa terii suurat dekh lii merii aankhon ne isii duniyaa men jannat dekh lii terii mahafil teraa jalvaa threedots  ai merii jaanetamannaa ai merii jaanevafaa pyaar kii manzil dikhaa dii tuune teraa shukriyaa tere dar pe muskuraatii main ne qismat dekh lii merii aankhon ne isii duniyaa men jannat dekh lii terii mahafil teraa jalvaa threedots  ek dil aur us pe laakhon girane vaalii bijaliyaan ye javaanii ye adaayen ye tadap ye shokhiyaan sar se lekar paanv tak main ne qayaamat dekh lii merii aankhon ne threedots terii mahafil teraa jalvaa threedots  umr bhar zindaa rahuungaa main sahaare par tere zindagii apanii lutaa dungaa ishaare par tere main ne terii mast nazaron men muhabbat dekh lii merii aankhon ne threedots terii mahafil teraa jalvaa threedots 
ni sa ga ma pa ni sa re ga aa aa re mitavaa,anand mahal,-1,yesudas,salil choudhary,yogesh, nii sa ga ma pa nii sa re ga aa aa re mitavaa janam janam se hain ham to pyaase aa sang mere gaa nii sathreedots  sapanaa dekhen mere khoye khoye nainaa mitavaa mere aa tuu bhii siikh le sapane dekhanaa  2 aa nii sa nii dha pa ma ga re sa nii sathreedots  jaane na tuu gam kii gaharaaiyaan aajaa kat jaayen merii tanahaaiyaan  2 aa bhii jaa barasaa de priit kaa saavan barason ke jalate man kii bujh jaaye agan  2 aa re sa nii sa nii dha pa dha pa ma pa ma ga re sa nii sathreedots  ga pa dha nii da ga pa dha nii dha nii dha pa ga pa dha nii da sa ga pa dha dha nii sa dha nii pa dha nii pa dha ga ma dha pa dha  nii pa re nii pa ga sa nii sa nii sa pa dha nii dha ga ma pa ga ma re sa  nii sathreedots nii sa ga ma pa nii sa re ga aa aa aa
main unhen chheduun aur kuchh na kahen,nonfilm,-1,saigal,,mirza ghalib, main unhen chheduun aur kuchh na kahe chal nikalate jo may piye hote  kahar ho yaa balaa ho jo kuchh ho kaash ki tum mere liye hote  merii qisamat men gam gar itanaa thaa dil bhii yaa rab kaii diye hote  aa hii jaataa vo raah par gaalib koii din aur bhii jiye hote
biite na biite na rainaa,rudaali,-1,asha,bhupen hazarika,gulzar,  biite na biite na rainaa kore hain niind se nainaa naino ke sapane bhii guunge aaye to bole na bainaa biite na biite na rainaa   threedots  maaruu men udatii hain paagal havaaen maaruu akele na jaanaa retii ke dheron ke udate babuule retii men ghar na banaanaa biite na biite na rainaa   threedots  raaton ke pannon pe na koii saayaa na koii sangii na saathii aangan men utare na subah ke paakhii na koii saajan na saaqii biite na biite na rainaa   threedots 
