Title,Film,Year,Singer,Composer,Lyricist,Lyrics
gulashangulashan kaliikalii mere afasaane galiigalii,guddu,1995,suresh wadkar devki,naushad,suresh devki, su 	gulashangulashan kaliikalii 	mere afasaane galiigalii  	gulashangulashan kaliikalii 2 	mere afasaane galiigalii de 	gulashangulashan kaliikalii 	mere afasaane galiigalii  	 hai aaj kaa din apanaa 	hain mauj men diiwaane su 	kal kii hai kabar kisako 	kal kii to kudaa jaane  2 de 	dil se kaho itanaa gaaye 	nagamaa koii rah naa jaaye 	jhuum uthe baazaargalii do 		gulashangulashan kaliikalii 2 	mere afasaane galiigalii  su 	 main terii mohabbat men 	marane se nahiin darataa de 	ye sach hai mere sajanaa 	ke ishq nahiin marataa  2 su 	sabake anokhaa ishq meraa de 	jag se niraalaa husn meraa 	jab se main tere rang men dhalii do 	gulashangulashan kaliikalii 	 gulashangulashan kaliikalii 	mere afasaane galiigalii  2  su 	koii kahe diiwaanaa mujhako 	koii kahe mastaanaa de 	lekin terii shamaa huun main 	aur tuu hai meraa parawaanaa ko 	o o o o su 	parawaanaa to jal jaataa hai 	jal ke nayaa jiiwan paataa hai 	main laut ke kal phir aauungaa 	terii suurat ban jaauungaa 	terii aankhon men doluungaa 	tere honthon se boluungaa 	duniyaa ye mujhako jaanegii 	tere naam se pahachaangii 	gulashangulashan kaliikalii 	mere afasaane galiigalii 2 	galiigalii 	mere afasaane galiigalii
resham jaisii hain raahen,ek thaa dil ek thi dhadkan,1998,abhijit,anand raj anand,javed akhtar, resham jaisii hain raahen khole hain baahen ye vaadiyaan mausam saare hain apane rangiin sapane hain meharabaan yuun hii gaaenge mil ke ham giit dil ke sadiyon yahaan resham jaisii hain raahen threedots  ho mahakii hain kaliyaan phuul khilate hain dekho jahaan ham donon milate hain kal ham na honge ye bahaaren phir bhii aaengii shaayad ye merii kahaanii doharaaengii koii bhii to hamaaraa dhuundh lengii ye nishaan resham jaisii hain raahen threedots  ho aavaaz jaise guunjii hai mere lie duniyaa men tuu hii hai mar ke bhii jaanaa tere dar pe laut aauungaa ye dil teraa dil hathelii pe main laauungaa vaadaa hai ye meraa puuraa hogaa merii jaan resham jaisii hain raahen threedots 
sun le o jaanam main huun paramashivam,tu hi mera dil,1995,nabaron ghosh chitra,a r rahman,p k mishra, sun le o jaanam main huun paramashivam  tuu hai paarvatii milanaa janamjanam  sun le miinaakshii tuu hii meraa dil  luut ke yuun mujhako chup kyuun hai qaatil   pyaar kaa desh bhalaa puunam kii raat bhalii  tum sang mere piyaa pyaar kii do baat bhalii  man kaa miit bhalaa ghar sansaar bhalaa  kahataa dil meraa tum saa yaar bhalaa   sun le o jaanam tum se pyaar huaa  jab se pyaar huaa jiinaa dushvaar huaa   koyal sii bolii hai baadal sii zulfen hain  mujh ko jaan se bhii merii mainaa pyaarii hai tuu  jabjab dekhuun tujhe naache man meraa  pyaar kii rut aaii jhuume tan meraa 
suit boot vaale baabuu dil pe nahiin meraa qaabuu,ghazab tamaashaa,1992,kumar sanu alka yagnik,anand milind,sameer, a 	he suit boot vaale baabuu 	dil pe nahiin meraa qaabuu 	ladakii galii kii dekho ban gaii mem 	bhuul gaii main address aur name 	suit boot vaale baabuu threedots  	mujhako sambhaalo gir naa jaauun 	bahake qadam main to bal khaauun 	ladakii galii kii dekho threedots  	shiirii hiir na main lailaa dekh na mujhako yuun chhailaa 	main pataakhaa main huun golii na samajh tuu mujhako bholii 	aise jhaank na gore ang men sholaa hai chhupaa hai mere rang men 	husn meraa hai saare shahar men fame 	bhuul gaii main address threedots  	koii jaane na main huun kyaa aa dikhaa duun tujhako jalavaa 	kyuun machaa hai ye hangaamaa jaane hai ye kaisaa drama 	kaise log hain kaisaa dhang hai dekh ke inhen dil to dang hai 	inamen hayaa na inamen shame 	bhuul gaii main address threedots  	ai baabuu denaa 	kyaa kuubasuurat hai tuu rab tujhako hero banaae 	salamaan aamir se zyaadaa tuu paisaa kamaae 	pocket se not nikaal yuun de na yaar gin ke 	dekhii film na koii maine to chaar din se 	usane diyaa hai tujhe thodaa tuu de de mujhe 	ai hero denaa 
ladakii ladakii tuu vo ladakii tu ru tu ru ru,kohraam the explosion,1999,abhijit alka yagnik chorus,dilip sen sameer sen,sameer, ladakii ladakii ladakii ladakii tuu vo ladakii tu ru tu ru ru jisape meraa dil aayaa hai zamaane se na bilkul daro tum dekho mujhii se bas pyaar karo tum dekho  ladakaa ladakaa ladakaa ladakaa tuu vo ladakaa tu ru tu ru ru jisape meraa dil threedots  adaaon pe terii o jaanaan teraa ye aashiq fidaa hai aankhon se zaraa dekh le tuu tuu hii to merii apsaraa hai zamaane se na bilkul threedots  churaa le tuu chain meraa merii taariif karake udaa le tuu hosh meraa mujhe pahaluu men bhar ke zamaane se na bilkul threedots  chhupaa na koii baat mujhase diivaanii ikaraar kar le jo dil teraa chaahataa hai diivaane mere yaar kar le zamaane se na bilkul threedots 
rahane ko ghar nahiin  ab tak usii ne hai paalaa,sadak,1991,kumar sanu debashish zumaida akhtar,nadeem shravan,sameer, rahane ko ghar nahiin sone ko bistar nahiin apanaa kudaa hai rakhavaalaa ab tak usii ne hai paalaa 2  apanii to zindagii katatii hai fuutapaath pe uunche uunche ye mahal apane hain kis kaam ke hamako to maan baap ke jaisii lagatii hai sadak koii bhii apanaa nahiin rishte hain bas naam ke apane jo saath hai ye andherii raat hai 2 apanaa nahiin hai ujaalaa ab tak usii ne hai threedots   ham jo mazaduur hain  2 har gam se duur hain mehanat kii rotiyaan miljul ke khaate hain ham kabhii niind kii goliyaan lete nahiin rakh ke patthar pe sar thak ke so jaate hain tuufaan se jab ghire raahon men jab gire 2 hamako usii ne sambhaalaa ab tak usii ne hai threedots  ye kaisaa mulq hai ye kaisii riit hai yaad karate hain hamen log kyuun marane ke baad andhe baharon kii bastii chaaron taraf andhere sab ke sab laachaar hain kaun sune kisakii fariyaad aise men jiinaa hai hamako to piinaa hai 2 jiivan zahar kaa hai pyaalaa ab tak usii ne hai threedots 
tumhen chhede havaa chanchal sharaarat tumase siikhii hai,salaami,1993,alka yagnik kumar sanu,nadeem shravan,sameer, ku 	tumhen chhede havaa chanchal a 	sharaarat tumase siikhii hai ku 	vo baithaa phuul pe bhanvaraa a 	muhabbat tumase siikhii hai 	mere gulafaam sun lo tum diivaane dil kaa kahanaa hai ku 	kiyaa hai faisalaa maine tumhaare bin naa rahanaa hai 	tumhen chhede havaa threedots  	kare diivaanagii mausam sanam tumhaarii in adaao se 	gazab lagatii ho tum rab kii kasam 	bharosaa ho naa jo meraa to puuchho in fizaaon se 	tumhen chhede havaa threedots  a 	banaayaa aashiyaan maine sanam tumhaarii hii nigaahon men 	naa jaauun duur main tumase kabhii 	bitaa duun umr main saarii sanam terii hii baahon men ku 	tumhen chhede havaa threedots  	banii hai suramaii dekho ghataa terii aankhon ke kaajal se 	churaatii hai javaan kushbuu havaa 	lipat ke merii jaaneman tere hii reshamii aanchal se 	tumhen chhede havaa threedots 
bataao tum kaun ho kayaalon men jo chhaa gae,anmol,1993,udit narayan lata,ramlaxman,ravindra rawal,  la 	 bataao tum kaun ho kayaalon men jo chhaa gae 	abhii to maine thiik se tumhen na pahachaanaa  2 u 	tumhaaraa main kvaab huun tumhaaraa aramaan huun 	tumhaarii dhadakan main ye tumane na jaanaa  la 	kar len bharosaa kaise is baat pe ham 	hone do raftaaraftaa ye duuriyaan kam u 	kare faisalaa jo dil samajho sahii hai 	jo na lage begaanaa apanaa vahii hai la 	nazar se nazar ko tum ye kyaa samajhaa gae 	abhii to maine thiik se threedots u 	tumhaaraa main kvaab threedots  la 	tum saath chalate ho to lagataa hai aise 	bahate samay kii dhaaraa tham gaii ho jaise u 	mile roz aisii sazaa duaa ham karenge 	tumase isii bahaane gale ham milenge la 	ye baanhon kaa mujhe haar tum gale men pahanaa gae 	abhii to maine thiik se threedots u 	tumhaaraa main kvaab huun la 	aa aa aa u 	tumhaaraa aramaan huun 
kyuun chalatii hai pavan  naa tum jaano naa ham,kaho naa pyaar hai believe in love,1999,lucky ali ramya,rajesh roshan,ibrahim ashq, kyuun chalatii hai pavan kyuun jhuumen hai gagan kyuun machalataa hai man naa tum jaano naa ham  kyuun aatii hai bahaar kyuun lutataa hai qaraar kyuun hotaa hai pyaar naa tum jaano naa ham threedots  ye madahoshiyaan ye tanahaaiiyaan tasavvur men hain kisakii parachhaaiiyaan ye bhiigaa samaan umangen javaan mujhe ishq le jaa rahaa hai kahaan kyuun gum hai har dishaa kyuun hotaa hai nashaa kyuun aataa hai mazaa naa tum jaano naa ham threedots  dhadakataa bhii hai tadapataa bhii hai ye dil kyuun achaanak bahakataa bhii hai mahakataa bhii hai chahakataa bhii hai ye dil kyaa vafaa ko samajhaataa bhii hai kyuun milatii hai nazar kyuun hotaa hai asar kyuun hotii hai sahar naa tum jaano naa ham threedots 
terii adaao pe marataa huun  love tujhe love main,barsaat,1995,kumar sanu alka yagnik,nadeem shravan,sameer, agar koii mujhase ye puuchhe kyaa main kyuun bechain rahataa huun kyuun merii is bekaraarii kii vajah kyaa hai bataa duun kyaa kyaa  terii adaao pe marataa huun tujhase bichhadane se daratii huun terii adaao pe threedots  zaraa paas aa mujhe kuchh kahanaa hai duur nahiin ik pal rahanaa hai dekho mere itane kariib na aao dar lagataa hai na haath lagaao he main huun teraa tuu hai merii mujhase bhii kyaa daranaa chhodo tum zid karanaa tujhe dekh ke aahen bharataa huun  jab mujhe chhod ke tuu jaataa hai sach kahatii huun ronaa aataa hai ishq men aksar ye hotaa hai pyaar jo karataa hai rotaa hai chaahat ke saare gam sah luungii chhoduungii duniyaa ko tere dil men rah luungii tere lie sajatii sanvaratii huun 
jab phaagun rang jhamakate hon  tab dekh bahaaren holii kii,husnejaana nonfilm,1997,chhaya ganguli,muzaffar ali,nazeer akbarabadi,       jab phaagun rang jhamakate hon  tab dekh bahaaren holii kii  pariyon ke rang damakate hon kum shiishe jaam chhalakate hon mahabuub nashe men chhakate hon jab phaagun rang jhamakate hon   naach rangiilii pariyon kaa kuchh bhiigii taanen holii kii kuchh tabale khadaken rang bhare kuchh ghungharuu taal chhanakate hon jab phaagun rang jhamakate hon   munh laal gulaabii aankhen hon aur haathon men pichakaarii ho us rang bharii pichakaarii ko angiyaa par tak ke maarii ho siinon se rang dhalakate hon tab dekh bahaaren holii kii  jab phaagun rang jhamakate hon  tab dekh bahaaren holii kii 
saayaa bhii saath jab chhod jaae aisii hai tanhaaii,dillagi,1999,nusrat fateh ali khan,anand milind,javed akhtar, aa aa aa saayaa bhii saath jab chhod jaae aisii hai tanhaaii ronaa chaahuun to aansuu na aae aisii hai tanhaaii saayaa bhii saath threedots  jo aise chhod ke mahabuub jaae to jiine se na kyuun dil uub jaae saayaa bhii saath threedots  paayaa hamane ye bin tere ranj kii raahen aur gam ke andhere vo bhii to hamase kho gae haay aisii hai tanhaaii saayaa bhii saath threedots  yaad aate hain biite zamaane jab tum aae the hamako manaane ab to dil ruuthe dard manaae aisii hai tanhaaii saayaa bhii saath threedots 
zindagii ek giit hai ise honthon pe sajaale,yash,1996,jojo,tabun,nawab arzoo, zindagii ek giit hai ise honthon pe sajaa le gam ho yaa khushii ho pyaar se gunagunaa le din ho yaa raat ho dil kii hii baat ho koii na jo saath ho gaae jaa zindagii ek giit hai threedots  dil kii ye dhadakan gaae ga ma pa ma dha pa re ma ga duniyaa jise doharaae nagamen aise tuu sunaa dhuup men chhaanv men sapanon ke gaanv men pyaar kii baahon men gaae jaa zindagii ek giit hai threedots  saat suron kaa sangam ho jaae to bane saragam khile phuul se ham tum mahake khushbuu haradam tuu hai meraa jigar tuu hai merii nazar tuu meraa hamasafar gaae jaa zindagii ek giit hai threedots 
merii gorii gorii baahen baahon men aa jaanaa,banaarasi baaboo,1998,udit narayan,anand milind,sameer, merii gorii gorii baahen baahon men aa jaanaa ab kaisaa ghabaraanaa haay ab kaisaa sharmaanaa aise kyon darataa hai kyon aahen bharataa hai naa sar pe palluu daale naa mujhase sharmaae naa dhiire dhiire bole naa chuudii khanakaae ye kaisii dulhan hai ye merii ulajhan hai merii gorii gorii baahen threedots  tuu meraa romiyo main terii juuliyat aa tujhape daal duun bikharii bikharii ye lat main chhoraa gaanv kaa angrejii mem tuu ghuunghat pat daal ke aa mere ruu ba ruu merii ulajhii ulajhii zulfen zulfon ko sulajhaanaa ab kaisaa ghabaraanaa threedots  gaalon ko chuum le baahon men jhuul jaa honthon kaa rang le le duniyaa ko bhuul jaa naa koii sharm hai naa koii laaj hai tere is rog kaa ab kyaa ilaaz hai merii thandii thandii saansen saanson ko garmaanaa ab kaisaa ghabaraanaa threedots 
ye dil diivaanaa hai kahanaa na maane,silsilaa hai pyaar kaa,1999,kumar sanu anuradha paudwal,jatin lalit,sameer, dil diivaanaa hai ye dil to diivaanaa hai ye dil diivaanaa hai kahanaa na maane ye dil too paagal hai kuchh bhii na jaane ye dil diivaanaa threedots  kyaa bataauun huaa kyaa ise chaahataa har ghadii bas tujhe ye dil diivaanaa threedots  thodaa thodaa karaar hai thodaa thodaa khumaar hai jaaduu jagaayaa nigaahon ne terii dil dhadakaayaa adaaon ne terii diivaanagii badhane lagii kyuun bhalaa ye dil diivaanaa threedots  honaa thaa jo vo ho gayaa dil ko khonaa thaa kho gayaa chhaane lagaa hai muhabbat kaa nashaa main to na jaanuun huaa hai mujhe kyaa na chain hai na hosh hai kyaa karuun ye dil diivaanaa threedots 
main to huun paagal ye kahuun har pal,baadshaah,1999,abhijit shahrukh khan chorus,annu malik,javed akhtar, main to huun paagal ye kahuun har pal kar koii halachal hone de hone de hone de hone de hone de koii diivaanagii  ret men tairanaa siikh le aur samundar ke uupar tahal biin bhainson ke aage bajaa aur havaa men banaa le mahal haath men baandh le vo ghadii jisamen ho saadhe terah bajaa aany main to huun paagal threedots  ped se tod le machhaliyaan billiyon ko tuu gaanaa sikhaa chaand ko kar de chakor tuu aur suuraj tikonaa banaa o binaa pahie kii gaadii men chal bhuul jaa apane ghar kaa pataa le ke haathii ko mutthii men tuu kaibare dekh le uunt kaa aany main to huun paagal threedots 
mainuun ishq daa lagayaa rog mere bachane dii naiyo ummiid,dil hai ki maantaa naheen,1991,anuradha paudwal kumar sanu,nadeem shravan,sameer,  mainuun ishq daa lagayaa rog  2 mere bachane dii naiyo ummiid 2  mujh se kahane lage hain log  2 mere bachane dii naiyo ummiid mainuun ishq daa threedots  ishq ne jalaa diyaa sab kuchh bhulaa diyaa ishq ne dekho kaisaa apanaa haal banaa diyaa kaisii hai bekhudii kaisii agan lagii jab se ishq huaa hai tab se duniyaa lage naii ye dil hai ke maane naa paagal kuchh bhii jaane naa mainuun ishq daa threedots  ishq ne banaa diyaa ishq ne mitaa diyaa ishq ne tujhako mujhako kyaa duniyaa ko jhukaa diyaa ishq men mar jaaen aa kuchh kar jaaen ishq kii kushbuu se saare aalam ko mahakaaen pyaar men tere jaanejaan maine chhodaa hai saaraa jahaan mainuun ishq daa threedots 
gam hai yaa khushii hai tuu merii zindagii hai tuu,kaartoos,1999,alka yagnik chorus,nusrat fateh ali khan,majrooh, gam hai yaa khushii hai tuu merii zindagii hai tuu  merii raat kaa chiraag merii niind bhii hai tuu merii zindagii hai threedots  main khizaan kii shaam huun ruut bahaar kii hai tuu merii zindagii hai threedots  merii saarii umr men ek hii kamii hai tuu merii zindagii hai threedots 
zaraa ruk jaa ai jaldii kyaa abhii pyaar mat karanaa,isi kaa naam zindagi,1992,anuradha paudwal udit narayan,bappi lahiri,indivar, zaraa ruk jaa ai jaldii kyaa abhii pyaar mat karanaa sabar kaa phal hotaa miithaa ye baat tum mat bhuulanaa achaanak dil se phuutaa hai mere pyaar kaa jharanaa dil to dil hai karegaa ye jo bhii isako karanaa jharanaa kahe ye mujhase kahe ke tujhase duur rahuun dil pe nahiin hai kaabuu meraa aakhir main kyaa kahuun zaraa ruk jaa threedots  kaisaa sabar tujhe kyaa khabar meraa dil sulag rahaa isakii davaa hamaaraa milan ab to naa jaae sahaa zaraa ruk jaa threedots  main huun teraa tuu hai merii karatii hai kyuun nakhare tuu kyaa jaane pyaar men hote bhed bade gahare zaraa ruk jaa threedots 
aajaa sanam mere paas  naa baabaa naa ye dar lagataa hai,peetaambar,1991,kumar sanu dilraj kaur,suraj kiran,khalid, di 	aajaa sanam mere paas aajaa ku 	naa baabaa naa ye dar lagataa hai di 	aa jaa naa ku 	naa baabaa naa di 	aa jaa naa ku 	naa naa naa 	mujhako naa sataa ho di 	aajaa sanam mere paas aajaa  ku 	dekho dekho yuun na dekho dekhane se kuchh hotaa hai di 	haay haay kyaa karuun main 	ye jo meraa dil hai tum pe marataa hai 	dard ye miithaa saa pahalii baar huaa 	bas men nahiin meraa dil jab se pyaar huaa 	aajaa sanam mere paas aajaa  ku 	ruko zaraa ruko 	main kunvaaraa ek ladakaa huun di 	dekho dil naa todo main sholon men jal rahii huun 	bahatii nadiyaa huun kyuun pyaasaa marataa hai 	main bhii javaan tuu bhii javaan phir kyuun darataa hai 	aajaa sanam mere paas aajaa 
aashiqon se bas yahii iltijaa hai merii mohabban naa karanaa,paayal,1992,kumar sanu sadhana sargam,nadeem shravan,sameer, aashiqon se bas yahii iltijaa hai merii mohabban naa karanaa  rabbaa mere rabbaa duhaaii hai duhaaii dil kii qismat men likhii kyuun judaaii chaah ke bhii ham mil naa paaen ho ke judaa kahiin mar naa jaaen merii baaton se dekho na tum aahen bharanaa mohabban naa karanaa threedots  na terii khataa hai na merii khataa hai kyaa hai majabuurii hamako ye pataa hai aankhon men aansuu dil men hain duaaen koii sune naa apanii sadaaen chhup chhup tum mere jaise na maranaa mohabban naa karanaa threedots 
chupadii chupadii chaachii,chaachi 420,1997,kamal haasan,vishal,gulzar, chupadii chupadii chaachii chupadii chupadii chaachii chupadii chaachii ne chamade kii chappal se chaachuu ko chapat chakhaaii chupadii chupadii chaachii threedots  chaachii tamaam chaachiyon kii aakhirii kadii hai chaachii ko ban gaii ye zindagii badii hai chaachii ke daacl dekho chaachii bahut badii hai chaachii ne chaandanii chauk men chaachaa ko chaandii kii chammach se chatanii chataaii chupadii chupadii chaachii threedots  chaachii ke paas mushkilon kii saarii chaabiyaan hain chaachii ke paas hal hai chaachii to biirabal hai chaachii ne chandaal haathii se chaandii kii chiintii ladaaii chupadii chupadii chaachii threedots 
paisaa kamaanaa tan tanaa tan tan tan  kulii number one,coolie no 1,1995,kumar sanu chorus,anand milind,sameer, tan tanaa tan tan tan paisaa kamaanaa tan tanaa tan tan tan mauj manaanaa tan tanaa tan tan tan saare jahaan kaa bojh uthaanaa mehanat meraa jiivan kulii number one main kulii number one  dekhe kahiin jo ladakii kanvaarii piichhe piichhe usake bhaage mujhako sataae paagal kanvaaraa bechain raaton ko jaage merii baat na maane o meraa dard na jaane diivaanaa hai meraa man kulii number one threedots  honge adhuure sapane bhii puure jamake bajaauungaa baajaa maanaa ki khaalii hai jeb merii lekin main dil kaa huun raajaa nayaa band bajegaa nayaa rang sajegaa ban jaauungaa main sajan kulii number one threedots
ye jo terii paayalon kii chhan chhan hai,maasoom,1996,abhijit sadhana sargam,anand raj anand,anand raj anand, ye jo terii paayalon kii chhan chhan hai aashiqon ke dil kii ye dhadakan hai chhan chhan sune jaae haay haay kare jaae paayal hai terii yaa ulajhan hai chhan chhan chhan  banake diivaanaa meraa piichhaa na kar terii merii yaarii honii mushkil hai kabhii mujhe roke tuu kabhii mujhe toke tuu aashiq nahiin meraa dushman hai ye jo terii paayalon kii threedots  zulf se lekar jhaanjhar tak tuu jannat kaa ik nazaaraa hai lagataa hai rab ne tujhako zamiin pe mere lie utaaraa hai khvaab itane suhaane dekh na o diivaane tujhape fidaa ho jaauun main dil meraa na ye maane yahii to samajh nahiin paayaa huun main aisii bhii kyaa terii merii anaban hai banake diivaanaa meraa piichhaa threedots  de denge terii khaatir jaan bhii sabhii yahii kahate hain nazar sabhii kii aur kahiin to kadam kahiin rahate hain ho aisaa nahiin main aavaaraa dil nahiin meraa banjaaraa is kadar bhii akad naa naasamajh bechaaraa ise samajhaanaa zaraa mushkil hai der se maanegii par mumakin hai ye jo terii paayalon kii threedots 
nigaahon ne chhedaa hai,ghatak,1996,suresh wadkar sadhana sargam,r d burman,majrooh, suresh nigaahon ne chhedaa hai dil kaa taraanaa nigaahon ne chhedaa hai dil kaa taraanaa sunakar kahiin na tum buraa maan jaanaa mainne kiyaa hai pyaar pahalii baar 2 2 nigaahon ne chhedaa hai dil kaa taraanaa   saadhanaa dil kii baaten aankhon se kyaa honthon se bolo sajanaa 2  suresh yuun hai ki mujhako pyaar tumase ho gayaa hai bas yahii kahanaa hai bas yahii kahanaa o jaanejaanaan 2 mainne kiyaa hai pyaar pahalii baar 2 nigaahon ne chhedaa hai dil kaa taraanaa   saadhanaa aa haa threedots  suresh dil kii haalat kaise dikhaauun sochaa hii karataa thaa jatan  saadhanaa aankhon men ab to rahane lagii hai suurat tumhaarii jaaneman  suresh ras kii bhiigii in aankhon men aa main duub ke rah jaauun2  saadhanaa main bhii ye chaahuun aaj tere pyaar ke tuufaan men bah jaauun  tuufaan men bah jaauun dekhe zamaanaa 2 ki mainne kiyaa hai pyaar pahalii baar mainne kiyaa hai pyaar pahalii baar nigaahon ne chhedaa hai dil kaa taraanaa   saadhanaa jaise ab hai waise kyaa tuu kal bhii mujhako chaahegaa 2  suresh jo aaj tujhako ye dilojaan de chukaa kaise na chaahegaa chaahegaa chaahegaa kal bhii diiwaanaa 2 mainne kiyaa hai pyaar pahalii baar 2   saadhanaa nigaahon ne chhedaa hai dil kaa taraanaa sunakar kahiin na tum buraa maan jaanaa mainne kiyaa hai pyaar pahalii baar 2  suresh mainne kiyaa hai pyaar pahalii baar  saadhanaa mainne kiyaa hai pyaar pahalii baar 2
subah se lekar shaam tak  mujhe pyaar karo,mohraa,1994,udit narayan alka yagnik,viju shah,anand bakshi, subah se lekar shaam tak shaam se lekar raat tak raat se lekar subah tak subah se phir shaam tak mujhe pyaar karo shahar se lekar gaanv tak dhuup se lekar chhaanv tak sir se lekar paanv tak dil kii sabhii vafaaon tak mujhe pyaar karo  aur piyaa kuchh bhii kar lo lekin rakhanaa yaad kuchh shaadii se pahale kuchh shaadii ke baad pyaar men ab itanii sharten kaun rakhegaa yaad kyaa shaadii se pahale kyaa shaadii ke baad paas se lekar duur tak duur se lekar paas tak in honthon kii pyaas tak dharatii se aakaash tak mujhe pyaar karo threedots  aisaa kaise ho sakataa hai puuraa puuraa pyaar yaa khul ke ikaraar karo tum yaa khul ke inkaar mere gale men daal ke baahen kar lo baaten isake aage karanaa padegaa tumako intazaar saagar ke is chhor tak saagar ke us paar tak nazaron kii diivaar tak pyaar se lekar pyaar tak mujhe pyaar karo threedots
vo sikandar hii doston kahalaataa hai  yahaan ke ham sikandar,jo jeetaa wohi sikandar,1992,udit narayan chorus,jatin lalit,majrooh, vo sikandar hii doston kahalaataa hai haarii baazii ko jiitanaa jise aataa hai nikalenge maidaan men jis din ham jhuum ke dharatii dolegii ye kadam chuum ke vo sikandar hii doston threedots  jo sab karate hain yaaron vo kyon ham tum karen yuun hii kasarat karate karate kaahe ko ham maren gharavaalon se teacher se bhalaa ham kyon daren yahaan ke ham sikandar chaahen to rakh len sabako apanii jeb ke andar are hamase bachake rahanaa merii jaan nahiin samajhe hain vo hamen to kyaa jaataa hai haarii baazii ko jiitanaa threedots  ye galiyaan apanii ye raste apane kaun aaegaa apane aage raahon men hamase takaraaegaa jo hat jaaegaa vo ghabaraa ke yahaan ke ham sikandar threedots  ye bholii bhaalii matavaalii pariyaan jo hain ab daulat par qurbaan jab kiimat dil kii ye samajhengii to ham pe chhidakengii apanii jaan yahaan ke ham sikandar threedots  are ham bhii hain shahzaade gulafaam 
terii banjaaran raastaa dekhe  kab aaegaa mere banjaare,banjaaran,1991,anuradha paudwal,laxmikant pyarelal,anand bakshi, terii banjaaran raastaa dekhe kab aaegaa mere banjaare 2 o tuu nahiin aayaa aa gae saare kab aaegaa mere threedots  duur bahut thaa desh teraa pahunchaa nahiin sandesh meraa sapanon ke raajaa jaldii se aa jaa der na kar saajan pyaare kab aaegaa mere threedots  aisaa na ho ki tuu na aae 2 dolii aur koii le jaae 2 tadap tadap ke taras taras ke main mar jaauun gam ke maare terii banjaaran raastaa dekhe threedots  sapanon men sapanaa tod gayaa tuu aag sulagatii chhod gayaa tuu phuulon pe chalake lagataa hai aise paanv ke niiche hain angaare 2 kab aaegaa mere threedots 
laaj saram tuune chhiinii re mose nainaa milaaii ke,dil kyaa kare,1999,abhijit alka yagnik,jatin lalit,anand bakshi, rang lagaii lo ang lagaii lo goriyaa hamare sang kaa kahat ho aaj zaraa saa pyaar karo tum thiik kahat ho kal kar laiiyo jang  laaj saram tuune chhiinii re mose nainaa milaaii ke karanii na thii jo kar diinii re tose nainaa milaaii ke laaj saram sab chhiinii re tose nainaa milaaii ke karanii na thii jo kar diinii re tose nainaa haan tose nainaa milaaii ke  rang nikal jaae to kahiyo saarii umariyaa dhote rahiyo torii chunar rang diinii re tose nainaa milaaii ke haan nainaa tose nainaa milaaii ke  o o kuchh dekhaa phir kuchh naa dekhaa kuchh dekhaa haay naa dekhaa kuchh dekhaa phir kuchh naa dekhaa kaun kasam aur kaun sii rekhaa tod ke bas rakh diinii re tose nainaa milaaii ke laaj saram tuune threedots  ang hamaare sang lagaao phir zaraa saa rang lagaao araj garaj kar diinii re tose nainaa milaaii ke araj garaj kar diinii tose nainaa milaaii ke laaj saram tuune threedots  aa prem dagar men bhuul bhulaiyaa dhuup sadak par dekhii chhaiyaan raat basar haay raat basar kar liinii re tose nainaa milaaii ke laaj saram tuune threedots 
yaaron ko jaan hai pyaarii  main huun ruup kii raanii,roop ki raani choron kaa raajaa,1993,kavita subramaniam,laxmikant pyarelal,javed akhtar, yaaron ko jaan hai pyaarii kaun kare mujhase yaarii main huun sholaa main chingaarii pyaar kii baazii main naa haarii mujhase haare kitane juaarii jo ye pukaare praan pyaarii luut ke usakii duniyaa saarii ban jaauun anjaanii main huun ruup kii raanii yaaron ko jaan hai threedots  main apsaraa main huun parii merii adaa jaaduugarii jo dilajale mujhako mile vo bechaare phirate maare pyaar men apanaa tan man haare ginate hain vo raat men taare unase kahuun main sun le pyaare in kadamon men dil rakhanaa ye maanguun main nishaanii main huun ruup kii raanii yaaron ko jaan hai threedots  koii na koii to aaegaa jo mere dil ko bhaaegaa kabhii naa kabhii kahiin naa kahiin dhiire dhiire haule haule dil meraa le legaa pyaar mujhe de degaa usakii banuungii diivaanii main huun ruup kii raanii yaaron ko jaan hai threedots 
nigaahemastesaaqii kaa salaam aayaa to kyaa hogaa,kalaamemohabbat nonfilm,1992,ghulam ali,allahuddin khan,sant darshan singh ji maharaj,     nigaahemastesaaqii kaa salaam aayaa to kyaa hogaa agar phir tarketaubaa kaa payaam aayaa to kyaa hogaa  haram waale to puuchhenge bataa tuu kisakaa bandaa hai kudaa se pahale lab par unakaa naam aayaa to kyaa hogaa  mujhe manzuur unase main na boluungaa magar naaseh agar unakii nigaahon kaa salaam aayaa to kyaa hogaa  mujhe tarketalab manzuur lekin ye to batalaa do koii kud hii liye haathon men jaam aayaa to kyaa hogaa  muhabbat ke liye tarketaalluq hii zuruurii ho muhabbat men agar aisaa makaam aayaa to kyaa hogaa 
